b'APPLE SPICE Candle Bars-5.5 oz Pack',CBA,,"b""About this Fragrance ~ This warm red apple fragrance emits a hint of cinnamon and spice. A rusty-red delight which is a year-round favorite.\n\nAbout this Product ~ Enjoy the fragrance experience without the flame! Use McCall's Candle Bars\xe2\x84\xa2 in our wax melters for a highly scented experience. McCall's Candle Bars\xe2\x84\xa2 are a solid block of 5.5 ounces of highly scented wax, perfectly portioned into 6 generous wedges and offered in all of our fragrances.\n\nApproximate Fragrance Throw Time ~ 12-24 hours per wedge\n\nMade in the USA""",,,,,,,1,$8.99,,,,,1,mccandles400,mccandles160,https://mccallscandles.com/cdn/shop/products/McCalls_WEB-CandleBars_AppleSpice_1024x1024@2x.jpg?v=1631556218,McCalls_WEB-CandleBars_AppleSpice_1024x1024@2x.jpg?v=1631556218,,,mccandles800,McCalls_WEB-CandleBars_AppleSpice_1024x1024@2x.jpg?v=1631556218,
b'APPLE BUTTER Candle Bars-5.5 oz Pack',CBAB,,"b""About this Fragrance ~ A creamy sweet apple butter fragrance with a touch of tartness.\n\nAbout this Product ~ Enjoy the fragrance experience without the flame! Use McCall's Candle Bars\xe2\x84\xa2 in our wax melters for a highly scented experience. McCall's Candle Bars\xe2\x84\xa2 are a solid block of 5.5 ounces of highly scented wax, perfectly portioned into 6 generous wedges and offered in all of our fragrances.\n\nApproximate Fragrance Throw Time ~ 12-24 hours per wedge\n\nMade in the USA""",,,,,,,1,$8.99,,,,,1,mccandles400,mccandles160,https://mccallscandles.com/cdn/shop/products/McCalls_WEB-CandleBars_AppleButter_1024x1024@2x.jpg?v=1631556108,McCalls_WEB-CandleBars_AppleButter_1024x1024@2x.jpg?v=1631556108,,,mccandles800,McCalls_WEB-CandleBars_AppleButter_1024x1024@2x.jpg?v=1631556108,
b'AUTUMN LEAVES Candle Bars-5.5 oz Pack',CBAL,,"b""About this Fragrance ~ Reminiscent of freshly strewn leaves on cobblestone sidewalks. A crisp assortment of Hazelnut, Cinnamon Bark, Cinnamon Leaves, Spun Sugar Strands, Vermont Maple and White Ginger.\n\nAbout this Product ~ Enjoy the fragrance experience without the flame! Use McCall's Candle Bars\xe2\x84\xa2 in our wax melters for a highly scented experience. McCall's Candle Bars\xe2\x84\xa2 are a solid block of 5.5 ounces of highly scented wax, perfectly portioned into 6 generous wedges and offered in all of our fragrances.\n\nApproximate Fragrance Throw Time ~ 12-24 hours per wedge\n\nMade in the USA""",,,,,,,1,$8.99,,,,,1,mccandles400,mccandles160,https://mccallscandles.com/cdn/shop/products/McCalls_WEB-CandleBars_AutumnLeaves_1024x1024@2x.jpg?v=1631556275,McCalls_WEB-CandleBars_AutumnLeaves_1024x1024@2x.jpg?v=1631556275,,,mccandles800,McCalls_WEB-CandleBars_AutumnLeaves_1024x1024@2x.jpg?v=1631556275,
b'APPLES and PUMPKINS Candle Bars-5.5 oz Pack',CBAP,,"b""About this Fragrance ~ Crisp apples overflow with harvested pumpkins. A sprinkling of cinnamon, clove and nutmeg on a backdrop of cedarwood with a dash of vanilla.\n\nAbout this Product ~ Enjoy the fragrance experience without the flame! Use McCall's Candle Bars\xe2\x84\xa2 in our wax melters for a highly scented experience. McCall's Candle Bars\xe2\x84\xa2 are a solid block of 5.5 ounces of highly scented wax, perfectly portioned into 6 generous wedges and offered in all of our fragrances.\n\nApproximate Fragrance Throw Time ~ 12-24 hours per wedge\n\nMade in the USA""",,,,,,,1,$8.99,,,,,1,mccandles400,mccandles160,https://mccallscandles.com/cdn/shop/products/McCalls_WEB-CandleBars_ApplesPumpkins_1024x1024@2x.jpg?v=1631556251,McCalls_WEB-CandleBars_ApplesPumpkins_1024x1024@2x.jpg?v=1631556251,,,mccandles800,McCalls_WEB-CandleBars_ApplesPumpkins_1024x1024@2x.jpg?v=1631556251,
b'BALSAM FOREST Candle Bars-5.5 oz Pack',CBBF,,"b""About this Fragrance: Crisp, woodsy notes with a touch of Lily of the Valley. Fresh balsam with a sprinkle of cinnamon and clove.\n(This same fragrance is also packaged as 'Under the Mistletoe' for the Christmas season.)\n\nAbout this Product ~ Enjoy the fragrance experience without the flame! Use McCall's Candle Bars\xe2\x84\xa2 in our wax melters for a highly scented experience. McCall's Candle Bars\xe2\x84\xa2 are a solid block of 5.5 ounces of highly scented wax, perfectly portioned into 6 generous wedges and offered in all of our fragrances.\n\nApproximate Fragrance Throw Time ~ 12-24 hours per wedge\n\nMade in the USA""",,,,,,,1,$8.99,,,,,1,mccandles400,mccandles160,https://mccallscandles.com/cdn/shop/products/McCalls_WEB-CandleBars_BalsamForest_1024x1024@2x.jpg?v=1631556300,McCalls_WEB-CandleBars_BalsamForest_1024x1024@2x.jpg?v=1631556300,,,mccandles800,McCalls_WEB-CandleBars_BalsamForest_1024x1024@2x.jpg?v=1631556300,
b'BANANA NUT BREAD Candle Bars-5.5 oz Pack',CBBN,,"b""About this Fragrance ~ You've just stepped into Laura's Loaves and Goodies, a small, quaint family bakery where Laura is baking her famous cream-cheese filled banana nut bread. A fresh, hot, out-of-the-oven scent. This caramel colored goody is a definite crowd pleaser!\n(Pssstt\xe2\x80\xa6Yes, there really is an Aunt Laura and she owns Laura\xe2\x80\x99s Loaves and Goodies in La Habra, CA!\n\nAbout this Product ~ Enjoy the fragrance experience without the flame! Use McCall's Candle Bars\xe2\x84\xa2 in our wax melters for a highly scented experience. McCall's Candle Bars\xe2\x84\xa2 are a solid block of 5.5 ounces of highly scented wax, perfectly portioned into 6 generous wedges and offered in all of our fragrances.\n\nApproximate Fragrance Throw Time ~ 12-24 hours per wedge\n\nMade in the USA""",,,,,,,1,$8.99,,,,,1,mccandles400,mccandles160,https://mccallscandles.com/cdn/shop/products/McCalls_WEB-CandleBars_BananaNut_1024x1024@2x.jpg?v=1631556343,McCalls_WEB-CandleBars_BananaNut_1024x1024@2x.jpg?v=1631556343,,,mccandles800,McCalls_WEB-CandleBars_BananaNut_1024x1024@2x.jpg?v=1631556343,
b'BLUEBERRY PARFAIT Candle Bars-5.5 oz Pack',CBBP,,"b""About this Fragrance ~ Fresh Blueberries layered with fluffy whipped cream. Subtle notes of raspberry and vanilla add to this fruity treat.\n\nAbout this Product ~ Enjoy the fragrance experience without the flame! Use McCall's Candle Bars\xe2\x84\xa2 in our wax melters for a highly scented experience. McCall's Candle Bars\xe2\x84\xa2 are a solid block of 5.5 ounces of highly scented wax, perfectly portioned into 6 generous wedges and offered in all of our fragrances.\n\nApproximate Fragrance Throw Time ~ 12-24 hours per wedge\n\nMade in the USA""",,,,,,,1,$8.99,,,,,1,mccandles400,mccandles160,https://mccallscandles.com/cdn/shop/products/McCalls_WEB-CandleBars_BlueberryParfait_1024x1024@2x.jpg?v=1631556375,McCalls_WEB-CandleBars_BlueberryParfait_1024x1024@2x.jpg?v=1631556375,,,mccandles800,McCalls_WEB-CandleBars_BlueberryParfait_1024x1024@2x.jpg?v=1631556375,
b'CABIN SCENTS Candle Bars-5.5 oz Pack',CBCA,,"b'About this Fragrance ~ Perfect for that log-cabin feeling, this cozy creation from McCall\'s offers a touch of spicy pine and the great outdoors. (This same fragrance is also packaged as ""Christmas Tree"" for the Christmas Season.)\n\nAbout this Product ~ Enjoy the fragrance experience without the flame! Use McCall\'s Candle Bars\xe2\x84\xa2 in our wax melters for a highly scented experience. McCall\'s Candle Bars\xe2\x84\xa2 are a solid block of 5.5 ounces of highly scented wax, perfectly portioned into 6 generous wedges and offered in all of our fragrances.\n\nApproximate Fragrance Throw Time ~ 12-24 hours per wedge\n\nMade in the USA'",,,,,,,1,$8.99,,,,,1,mccandles400,mccandles160,https://mccallscandles.com/cdn/shop/products/McCalls_WEB-CandleBars_CabinScents_1024x1024@2x.jpg?v=1631556423,McCalls_WEB-CandleBars_CabinScents_1024x1024@2x.jpg?v=1631556423,,,mccandles800,McCalls_WEB-CandleBars_CabinScents_1024x1024@2x.jpg?v=1631556423,
b'CREME BRULEE Candle Bars-5.5 oz Pack',CBCB,,"b""About this Fragrance ~ This charming country candle holds within the aroma of the classic French custard dessert. A heavy dusting of carmelized sugar atop rich custard.\n\nAbout this Product ~ Enjoy the fragrance experience without the flame! Use McCall's Candle Bars\xe2\x84\xa2 in our wax melters for a highly scented experience. McCall's Candle Bars\xe2\x84\xa2 are a solid block of 5.5 ounces of highly scented wax, perfectly portioned into 6 generous wedges and offered in all of our fragrances.\n\nApproximate Fragrance Throw Time ~ 12-24 hours per wedge\n\nMade in the USA""",,,,,,,1,$8.99,,,,,1,mccandles400,mccandles160,https://mccallscandles.com/cdn/shop/products/McCalls_WEB-CandleBars_CremeBrulee_1024x1024@2x.jpg?v=1631556814,McCalls_WEB-CandleBars_CremeBrulee_1024x1024@2x.jpg?v=1631556814,,,mccandles800,McCalls_WEB-CandleBars_CremeBrulee_1024x1024@2x.jpg?v=1631556814,
b'COUNTRY CHRISTMAS Candle Bars-5.5 oz Pack',CBCC,,"b'About this Fragrance ~ This sweet, spicy Santa delight will be as nostalgic as old keepsakes and one of your favorite Christmas memories. (This same fragrance is also packaged as ""Spiced Pear"" for year-round enjoyment.) Country Christmas is seasonally available.\n\nAbout this Product ~ Enjoy the fragrance experience without the flame! Use McCall\'s Candle Bars\xe2\x84\xa2 in our wax melters for a highly scented experience. McCall\'s Candle Bars\xe2\x84\xa2 are a solid block of 5.5 ounces of highly scented wax, perfectly portioned into 6 generous wedges and offered in all of our fragrances.\n\nApproximate Fragrance Throw Time ~ 12-24 hours per wedge\n\nMade in the USA'",,,,,,,1,$8.99,,,,,1,mccandles400,mccandles160,https://mccallscandles.com/cdn/shop/products/McCalls_WEB-CandleBars_CountryChristmas_1024x1024@2x.jpg?v=1631556751,McCalls_WEB-CandleBars_CountryChristmas_1024x1024@2x.jpg?v=1631556751,,,mccandles800,McCalls_WEB-CandleBars_CountryChristmas_1024x1024@2x.jpg?v=1631556751,
