"59"" TALL IRON CHRISTMAS GREEN NUTCRACKER HOLDING DRUM ""LEO""",ZR131166,,"This marvelous nutcracker soldier makes for a wonderful Christmas decoration.  Leo stands approximately 5 ft. tall making him the perfect piece to place alongside a doorway or fireplace. He's safe to display both indoors and outdoors, allowing him to be used for a photo-op anywhere you please. He's a high quality piece, made completely of iron, and has two other brothers in different colors and styles that look great all together! *CONSISTENT BESTSELLER!*
- Indoor/Outdoor
- Weather resistant 
- Powder coated
- Hand painted with glitter accents
- Glossy finish & metallic gold details
- Lightweight yet incredibly sturdy
- Packaged one piece per carton
     Carton Size: 18.7lbs 26.38"" x 16.34"" x 23.82"" H.
Specifications
Material: 100% iron
Item Weight: 14.5lbs
CBM: 0.168
Finish: Dark Green (glossy)
Hollow: yes",,,,,,,,,,,,,,Zaer400,Zaer160,https://www.zaerltd.com/DSN/wwwzaerltdcom/Commerce/ProductImages/mn001352.jpg,mn001352.jpg,,,Zaer800,mn001352.jpg
"59"" TALL IRON CHRISTMAS BURGUNDY NUTCRACKER HOLDING BATON ""HENRY""",ZR131167,,"This marvelous nutcracker soldier makes for a wonderful Christmas decoration.  Henry stands approximately 5 ft. tall making him the perfect piece to place alongside a doorway or fireplace. He's safe to display both indoors and outdoors, allowing him to be used for a photo-op anywhere you please. He's a high quality piece, made completely of iron, and has two other brothers in different colors and styles that look great all together! *CONSISTENT BESTSELLER!*
- Indoor/Outdoor
- Weather resistant 
- Powder coated
- Hand painted with glitter accents
- Glossy finish & metallic gold details
- Lightweight yet incredibly sturdy
- Packaged one piece per carton
     Carton Size: 18.7lbs 26.75"" x 17.25"" x 19"" H.
Specifications
Material: 100% iron
Item Weight: 13.64lbs
CBM: 0.138
Finish: Burgundy (glossy)
Hollow: yes",,,,,,,,,,,,,,Zaer400,Zaer160,https://www.zaerltd.com/DSN/wwwzaerltdcom/Commerce/ProductImages/mn001353.jpg,mn001353.jpg,,,Zaer800,mn001353.jpg
"59"" TALL IRON CHRISTMAS BLUE NUTCRACKER HOLDING TRUMPET ""HAROLD""",ZR131168,,"This marvelous nutcracker soldier makes for a wonderful Christmas decoration. Harold stands approximately 5 ft. tall making him the perfect piece to place alongside a doorway or fireplace. He's safe to display both indoors and outdoors, allowing him to be used for a photo-op anywhere you please. He's a high quality piece, made completely of iron, and has two other brothers in different colors and styles that look great all together! *CONSISTENT BESTSELLER!*
- Indoor/Outdoor
- Weather resistant 
- Powder coated
- Freestanding
- Hand painted with glitter accents
- Glossy finish & metallic gold details
- Lightweight yet incredibly sturdy
- Packaged one piece per carton
     Carton Size: 18.7lbs 25.59"" x 21.66"" x 16.93"" H.
Specifications
Material: 100% iron
Item Weight: 14.19lbs
CBM: 0.154
Finish: Blue (glossy)
Hollow: yes",,,,,,,,,,,,,,Zaer400,Zaer160,https://www.zaerltd.com/DSN/wwwzaerltdcom/Commerce/ProductImages/mn000998.jpg,mn000998.jpg,,,Zaer800,mn000998.jpg
SET OF 3 GLOSSY RED CHRISTMAS MAILBOXES WITH GOLD DETAILS,ZR140302,,"Bring the Christmas Spirit into your store with this Set of 3 Christmas Mailboxes. Each has a small front door that provides easy access to the letters to Santa held within. Consisting of three assorted size mailboxes, the smaller of the two are nested inside the large for safe, economical shipping. They are a wonderful holiday decoration, sure to excite adult and children patrons alike.
- Indoor/Outdoor
- Weather & rust resistant
- Powder coated
- Hand painted in glossy red finish with gold accents
- Removable jingle bells and holly
- Real mail slots with lockable storage compartment
- Sturdy yet lightweight
- Freestanding (four legs)
- Packaged/Shipped nested in single carton
     Carton Size: 45.14lbs 45.5"" x 19.5"" x 23.62"" H.
Specifications
Materials: 100% iron
Set Item Weight: 39.25lbs
CBM: 0.343
Finish: Red (glossy)
Hollow?: yes
Item No.: ZR140302-LG
Name: 44"" Tall Glossy Red Christmas Mailbox with Gold Details (Large)
Size: 20.98"" L x 17.99"" W x 43.98"" H.
UPC: 880140302130
Weight: 29.7lbs
Mail Slot Dim.: 14"" x 1.75""
Lower Compartment Dim.: 18"" x 14.5""
Item No.: ZR140302-MD
Name: 25"" Tall Glossy Red Christmas Mailbox with Gold Details (Medium)
Size: 11.42"" L x 8.86"" W x 25.2"" H.
UPC: 880140302932
Weight: 7.3lbs
Mail Slot Dim.: 10.5"" x 1.5""
Lower Compartment Dim.: 14"" x 10.5""
Item No.: ZR140302-SM
Name: 13"" Tall Glossy Red Christmas Mailbox with Gold Details (Small)
Size: 6.1"" L x 4.72"" W x 13.19"" H.
UPC: 880140302031
Weight: 2lbs
Mail Slot Dim.: 5.75"" x 1""
Lower Compartment Dim.: 8.5"" x 6""",,,,,,,,,,,,,,Zaer400,Zaer160,https://www.zaerltd.com/DSN/wwwzaerltdcom/Commerce/ProductImages/mn000983.jpg,mn000983.jpg,,,Zaer800,mn000983.jpg
SET OF 2 MEDIUM & SMALL GLOSSY RED CHRISTMAS MAILBOXES WITH GOLD DETAILS,ZR140302-MS,,"Our bestselling Christmas Mailboxes are back this holiday season. Beautifully crafted from iron and hand painted in a glossy red finish with gold details, this set includes a Small and Medium size mailbox that are packaged nested inside one another. Each piece has and slot for dropping off your letters to Santa and a front door with latch that is easily lifted open for retrieval. This is a must-have decoration for all Christmas lovers.
- Indoor/Outdoor
- Powder coated iron for added protection
- Hand painted
- Glossy red finish with gold accents
- Removable jingle bells & holly
- Real mail slots with lockable storage compartment
- Sturdy yet lightweight
- Packaged/Shipped nested in single carton
     Carton Size: 27"" x 10.6"" x 14.2"" H.; N.W.: 9.13lbs, G.W.: 11.14lbs
Specifications
Materials: 100% iron
Set Weight: 9.13lbs
CBM: 0.0666
Finish: Glossy Red
MOQ: 2 sets
Item No.: ZR140302-MD
Name: 25"" Tall Medium Christmas Mailbox with Gold Details
UPC: 880140302932
Dimensions: 11.5"" L x 10"" W x 25.5"" H.
Weight: 7.6lbs 
Mail Slot Dim.: 10.5"" L x 1.5"" W.
Lower Compartment: 14"" L x 10.5"" W
Item No.: ZR140302-SM 
Name: 13"" Tall Small Christmas Mailbox with Gold Details
UPC: 880140302437
Dimensions: 5.75"" L x 4.75"" W x 13.25"" H
Weight: 2lbs
Mail Slot Dim.: 5.75"" L x 1"" W.
Lower Compartment: 8.5"" L x 6"" W",,,,,,,,,,,,,,Zaer400,Zaer160,https://www.zaerltd.com/DSN/wwwzaerltdcom/Commerce/ProductImages/mn001390.jpg,mn001390.jpg,,,Zaer800,mn001390.jpg
SET OF 6 ASSORTED STYLE GALVANIZED IRON ROOSTER FIGURINES,ZR160890,,"Our Set of 6 Assorted Style Roosters have returned! Perfect for any home or garden, these realistic figurines stand out, while still remaining rustic and not flamboyant. Each is hand-painted with exquisite detail making it one of our all time bestsellers. *We recommend using a clear over spray (such as Rustoleum) at least once a year to prevent possible discoloration or fading
- Indoor/Outdoor
- Year round use
- Powder coated iron
- Weather & rust resistant
- Each rooster is hand painted and unique
- Various sizes, shapes, and styles
- Freestanding
- Packaged one set per carton
     Carton Size: 24lbs 23.25"" x 18.75"" x 21"" H.
Specifications
Material: 100% iron
Set Weight: 20.8lbs
CBM: 0.147
Finish: Assorted (glossy)
Includes: 6 rooster figurines (*info below)
Item No.: ZR160890-1
Name: 19.75"" Tall Red & Orange Iron Rooster with Head Turned
Dimensions: 13.25"" L x 7.5"" W x 19.75"" H.
Weight: 4lbs
UPC: 880160890143
Item No.: ZR160890-2
Name: 22.5"" Tall White Iron Rooster with Red Face
Dim.: 16"" L x 7.15"" W x 22.5"" H.
Weight: 3.5lbs
UPC: 880160890150
Item No.: ZR160890-3
Name: 20.5"" Tall Striped Golden Iron Rooster
Dim.: 21.25"" L x 17"" W x 20.5"" H.
Weight: 2.8lbs
UPC: 880160890167
Item No.: ZR160890-4
Name: 20.5"" Tall Golden Rooster with Reverse Skunk Tail
Dim.: 17.15"" L x 7"" W x 20.5"" H.
Weight: 3lbs
UPC: 880160890174
Item No.: ZR160890-5
Name: 20.5"" Tall Burgundy & Green Iron Rooster with Head Turned
Dim.: 17"" L x 7"" W x 20.5"" H.
Weight: 3lbs
UPC: 880160890181
Item No.: ZR160890-6
Name: 19.75"" Tall Golden Iron Rooster with Wings Out
Dim.: 14.15"" L x 7"" W x 19.75"" H.
Weight: 4.5lbs
UPC: 880160890198",,,,,,,,,,,,,,Zaer400,Zaer160,https://www.zaerltd.com/DSN/wwwzaerltdcom/Commerce/ProductImages/mn001449.jpg,mn001449.jpg,,,Zaer800,mn001449.jpg
"SET OF DUAL WALL HANGING PLANTERS WITH REMOVABLE BASKETS IN GREEN ""LONDON 1820""",ZR161262-GR,,"Well-built and beautiful, our Set of 2 Iron Dual Hanging Plant Baskets are the perfect adornment to any indoor or outdoor wall. Stagger them side by side or place them in entirely different spaces, each piece contains 2 removable metal baskets to hold whatever plant or item you desire. Easy to clean, fill, and hang on the wall, these are built to withstand outdoor weather and last season after season. 
- Indoor/Outdoor
- Weather & rust resistant
- Powder coated iron
- Distressed, hand painted finish
- Easy to hang & display
- Includes four (4) half moon-shaped planters
- Planters are removable
- MOQ: 2 sets (due to packaging)
- NEW Packaged two sets (4pcs) per carton
     Carton: 24.2lbs 16.1"" x 11.4"" x 35.4"" H.
Dimensions & Specifications
Materials: 100% iron
CBM: 0.182
Finishes: Antique White, Cobalt Blue, Verdi Green
UPC No.: AW - 880161262116, BL - 880161262123, VG - 880161262147
Set Weight: 9.9lbs
Large ZR161262-LG
Dimensions: 15.75"" L x 9.85"" W x 34.65"" H.
Item Weight: 5.5 lbs
Top Basket: 12"" x 8"" x 7"" deep
Top Weight Cap.: 4 lbs
Bottom Basket: 15"" x 9"" x 7"" deep
Bottom Weight Cap.: 6 lbs
Small ZR161262-SM 
Dimensions: 14.17"" L x 7.87"" W x 31.5"" H.
Item Weight: 4.4 lbs
Top Basket: 11"" x 6"" x 6"" deep
Top Weight Cap.: 4 lbs
Bottom Basket: 14"" x 7"" x 6"" deep
Bottom Weight Cap.: 6 lbs",,,,,,,,,,,,,,Zaer400,Zaer160,https://www.zaerltd.com/DSN/wwwzaerltdcom/Commerce/ProductImages/mn001484.jpg,mn001484.jpg,,,Zaer800,mn001484.jpg
"""BARCELONA"" MOSAIC BISTRO SET",ZR165121-22-SET,,"Effortlessly elegant and incredibly sturdy, our Mosaic Bistro Collection is a must-have for restaurants, vineyards, boutiques, and garden centers. Each set includes two folding iron chairs with tile detail and a single round iron table with ceramic tiles encompassing the entire table top and forming a beautiful design. The ""Barcelona"" Mosaic Bistro Set features a Spanish-inspired tile pattern in bright prime colors: blues, red, and yellows. It's a classic design certain to be enjoyed by everyone.
- Indoor/Outdoor
- Weather & rust resistant
- 50% iron, 30% cement, and 20% ceramic tile
- Powder coated matte black frame
- Sturdy, weighted, and durable
- Partial assembly required (15 minutes or less)
- Packaged 1 set per 2 cartons (Box A: one table, Box B: two chairs)
     *listed below
Table Specifications
Item No.: ZR165122
Name: ""Barcelona"" Folding Mosaic Bistro Table - Red/Blue/Yellow with Black Frame
Dimensions: 23.5"" L x 23.5"" W x 29.75"" H.
UPC: 880165122119
Seating Capacity: 2 people
Tabletop Thickness: 0.75""
Tabletop Diameter: 23.5""
Leg Space (floor to bottom of table): 29""
Carton Dimensions: 29.1"" x 3.9"" x 24.8"" H.; G.W.: 35.2lbs, N.W.: 33lbs
Chair Specifications
Item No.: ZR165121
Name: ""Barcelona"" Folding Mosaic Bistro Chair - Red/Blue/Yellow with Black Frame
Dimensions: 18"" L x 15"" W x 35.5"" H.
UPC: 880165121112
Seating Capacity: 1 person
Seat Width: 15""
Seat Depth: 14.5""
Leg Space: 17.25""
Backrest Height: 18.25""
?Carton Dimensions: 40.9"" x 7.9"" x 15.8"" H.; G.W.: 46.2lbs, N.W.: 44lbs",,,,,,,,,,,,,,Zaer400,Zaer160,https://www.zaerltd.com/DSN/wwwzaerltdcom/Commerce/ProductImages/mn001587.jpg,mn001587.jpg,,,Zaer800,mn001587.jpg
"50"" TALL STANDING ""NORTH POLE"" SOLAR LANTERN WITH CROSSING SIGNS",ZR170877,,"Illuminate the front of your store this season - guiding new customers seeking magical Christmas decor - with our new Standing Solar Lamp Post. This piece is skillfully constructed from quality powder coated iron and hand painted in rich red, green, and white paint. Place in direct sunlight during the day so it can store up solar energy and light the way for Santa and his reindeer at night. 
- Indoor/Outdoor
- Weather & rust resistant
- Freestanding
- Easy to assemble
- Includes three directional signs: ""North Pole"", ""Reindeer Rides"", and ""Santa's Workshop""
- Packaged 6pcs per carton (no inners)
     Carton Size: 18.11"" x 8.66"" x 53.94"" H.; G.W.: 23.89lbs, N.W.: 17.16lbs
Specifications
Materials: 95% iron, 5% plastic
Item Weight: 2.86lbs
CBM: 0.139
Finish: Red/Green/White (glossy)
MOQ: 6pcs
Lantern Dimensions (no stand): 7.5"" x 7.5"" x 7.5"" H
Post Height (no lantern/base): 38.2""
Base Diameter: 13.75""
Battery Powered?: Yes *not included
     Battery Type: AA
     # of Batteries: 3",,,,,,,,,,,,,,Zaer400,Zaer160,https://www.zaerltd.com/DSN/wwwzaerltdcom/Commerce/ProductImages/mn003044.jpg,mn003044.jpg,,,Zaer800,mn003044.jpg
SET OF 7 LARGE GALVANIZED JINGLE BELLS WITH RIBBON AND ROPE,ZR175353-SET,,"Tired of the same old holiday decorations but at the same time love the Christmas Classics? The Zaer Ltd. bestselling Set of 7 Galvanized Jingles Bells are a true scene-stealer with their massive size and rustic galvanized steel finish. Every bell is embellished with a metallic red metal ribbon and affixed to a sturdy rope to use for hanging. Perfect for window displays or hanging outside - and large enough to capture the attention of anyone passing by. 
- Indoor/Outdoor
- Weather & rust resistant
- Powder coated & galvanized
- Easy to hang with attached manila rope
- Seven assorted shapes & sizes
- Quality iron makes sturdy & durable
- Distressed, hand painted finish
- Antique appearance
- Built to last
- Packaged one set per carton (7pcs)
     Carton Size: 16lbs 23"" x 14"" x 24"" H.
Specifications
Materials: 93% iron; 7% manila rope
Set Weight: 10.36lbs
CBM: 0.127
Finish: Galvanized (matte/metallic)
Hollow?: yes
Item No.: ZR175353-A
Name: 12.75""x13"" Hanging Galvanized Christmas Bell with Ribbon & Rope (Large Square)
Dimensions: 12.75"" L x 12.75"" W x 13"" H / 23"" TH
UPC: 880175353176
Item No.: ZR175353-B
Name: 10""x10.5"" Hanging Galvanized Christmas Bell with Ribbon & Rope (Medium Square)
Dimensions: 10"" L x 10"" W x 10.5"" H / 20.5"" TH
UPC: 880175353275
Item No.: ZR175353-C
Name: 8""x8.5"" Hanging Galvanized Christmas Bell with Ribbon & Rope (Small Square)
Dimensions: 8"" L x 8"" W x 8.5"" H / 13"" TH
UPC: 880175353374
Item No.: ZR175353-D
Name: 7.4""x8.5"" Hanging Galvanized Christmas Bell with Ribbon & Rope (Ribbed Round)
Dimensions: 7.4"" L x 7.4"" W x 8.5"" H / 20"" TH
UPC: 880175353473
Item No.: ZR175353-E
Name: 10.2""x11.4"" Hanging Galvanized Christmas Bell with Ribbon & Rope (Sleigh Bell)
Dimensions: 10.2"" L x 10.2"" W x 11.4"" H / 21.9""TH
UPC: 880175353572
Item No.: ZR175353-F
Name: 10""x12.25"" Hanging Galvanized Christmas Bell with Ribbon & Rope (Classic 1)
Dimensions: 10"" L x 10"" W x 12.25"" H / 25"" TH
UPC: 880175353671
Item No.: ZR175353-G
Name: 12.8""x15"" Hanging Galvanized Christmas Bell with Ribbon & Rope (Classic 2)
Dimensions: 12.8"" L x 12.8"" W x 15"" H / 27"" TH
UPC: 880175353770",,,,,,,,,,,,,,Zaer400,Zaer160,https://www.zaerltd.com/DSN/wwwzaerltdcom/Commerce/ProductImages/mn001566.jpg,mn001566.jpg,,,Zaer800,mn001566.jpg
