Four Black and White Cats Shelf Sitter B1159,B1159,,"Four Black and White Cats Shelf Sitter B1159

4x4x4 Wood Block Shelf Sitter Wood Block Photo Art     4x4   2"" thick.   Stands on its own.   Sit on a shelf or tuck into a cupboard.

These make great gifts~!",,,,,,,1,99,,,,,1,FlagsGaloreDecor400,FlagsGaloreDecor160,"https://img1.wsimg.com/isteam/ip/5d4c2e42-a830-4383-9b26-00f408fb310a/ols/1159.png/:/rs=w:1080,h:1080","https://img1.wsimg.com/isteam/ip/5d4c2e42-a830-4383-9b26-00f408fb310a/ols/1159.png/:/rs=w:1080,h:1080",,,FlagsGaloreDecor800,"https://img1.wsimg.com/isteam/ip/5d4c2e42-a830-4383-9b26-00f408fb310a/ols/1159.png/:/rs=w:1080,h:1080"
Woman Loves Chickens House Flag ~ 28x40 ~ H1163,H1163,,"Woman Loves Chickens House Flag ~ 28x40 ~ H1163

Standard 28"" Wide By 40"" Tall. Fits standard size house flag poles.
Double Sided. Heavy, soft polyester so it will drape and have soft movement in the breeze.
Dye Sublimated. Mildew, Weather and Fade Resistant.
Pole is not included.",,,,,,,1,99,,,,,1,FlagsGaloreDecor400,FlagsGaloreDecor160,"https://img1.wsimg.com/isteam/ip/5d4c2e42-a830-4383-9b26-00f408fb310a/ols/H1163.jpg/:/rs=w:1184,h:1184","https://img1.wsimg.com/isteam/ip/5d4c2e42-a830-4383-9b26-00f408fb310a/ols/H1163.jpg/:/rs=w:1184,h:1184",,,FlagsGaloreDecor800,"https://img1.wsimg.com/isteam/ip/5d4c2e42-a830-4383-9b26-00f408fb310a/ols/H1163.jpg/:/rs=w:1184,h:1184"
Trick or Treat Kids House Flag ~ 28x40 ~ H1604,H1604,,"Trick or Treat Kids House Flag ~ 28x40 ~ H1604

Standard 28"" Wide By 40"" Tall. Fits standard size house flag poles.
Double Sided. Heavy, soft polyester so it will drape and have soft movement in the breeze.
Dye Sublimated. Mildew, Weather and Fade Resistant.
Pole is not included.",,,,,,,1,99,,,,,1,FlagsGaloreDecor400,FlagsGaloreDecor160,"https://img1.wsimg.com/isteam/ip/5d4c2e42-a830-4383-9b26-00f408fb310a/ols/H1604.jpg/:/rs=w:1184,h:1184","https://img1.wsimg.com/isteam/ip/5d4c2e42-a830-4383-9b26-00f408fb310a/ols/H1604.jpg/:/rs=w:1184,h:1184",,,FlagsGaloreDecor800,"https://img1.wsimg.com/isteam/ip/5d4c2e42-a830-4383-9b26-00f408fb310a/ols/H1604.jpg/:/rs=w:1184,h:1184"
Ice Skate House Flag ~ 28x40 ~ H1619,H1619,,"Ice Skate House Flag ~ 28x40 ~ H1619

Standard 28"" Wide By 40"" Tall. Fits standard size house flag poles.
Double Sided. Heavy, soft polyester so it will drape and have soft movement in the breeze.
Dye Sublimated. Mildew, Weather and Fade Resistant.
Pole is not included.",,,,,,,1,99,,,,,1,FlagsGaloreDecor400,FlagsGaloreDecor160,"https://img1.wsimg.com/isteam/ip/5d4c2e42-a830-4383-9b26-00f408fb310a/ols/H1619.jpg/:/rs=w:1184,h:1184","https://img1.wsimg.com/isteam/ip/5d4c2e42-a830-4383-9b26-00f408fb310a/ols/H1619.jpg/:/rs=w:1184,h:1184",,,FlagsGaloreDecor800,"https://img1.wsimg.com/isteam/ip/5d4c2e42-a830-4383-9b26-00f408fb310a/ols/H1619.jpg/:/rs=w:1184,h:1184"
Reason for the Season Manger Scene House Flag ~ 28x40 ~ H1714,H1714,,"Reason for the Season Manger Scene House Flag ~ 28x40 ~ H1714

Standard 28"" Wide By 40"" Tall. Fits standard size house flag poles.
Double Sided. Heavy, soft polyester so it will drape and have soft movement in the breeze.
Dye Sublimated. Mildew, Weather and Fade Resistant.
Pole is not included",,,,,,,1,99,,,,,1,FlagsGaloreDecor400,FlagsGaloreDecor160,"https://img1.wsimg.com/isteam/ip/5d4c2e42-a830-4383-9b26-00f408fb310a/ols/H1714.jpg/:/rs=w:1184,h:1184","https://img1.wsimg.com/isteam/ip/5d4c2e42-a830-4383-9b26-00f408fb310a/ols/H1714.jpg/:/rs=w:1184,h:1184",,,FlagsGaloreDecor800,"https://img1.wsimg.com/isteam/ip/5d4c2e42-a830-4383-9b26-00f408fb310a/ols/H1714.jpg/:/rs=w:1184,h:1184"
Bee Happy Single Sunflower in Pot House Flag ~ 28x40 ~ H1803,H1803,,"Bee Happy Single Sunflower in Pot House Flag ~ 28x40 ~ H1803

Standard 28"" Wide By 40"" Tall. Fits standard size house flag poles.
Double Sided. Heavy, soft polyester so it will drape and have soft movement in the breeze.
Dye Sublimated. Mildew, Weather and Fade Resistant.
Pole is not included",,,,,,,1,99,,,,,1,FlagsGaloreDecor400,FlagsGaloreDecor160,"https://img1.wsimg.com/isteam/ip/5d4c2e42-a830-4383-9b26-00f408fb310a/ols/H1803.jpg/:/rs=w:1184,h:1184","https://img1.wsimg.com/isteam/ip/5d4c2e42-a830-4383-9b26-00f408fb310a/ols/H1803.jpg/:/rs=w:1184,h:1184",,,FlagsGaloreDecor800,"https://img1.wsimg.com/isteam/ip/5d4c2e42-a830-4383-9b26-00f408fb310a/ols/H1803.jpg/:/rs=w:1184,h:1184"
Proud To Be An American House Flag ~ 28x40 ~ H1887,H1887,,"Proud To Be An American House Flag ~ 28x40 ~ H1887

Standard 28"" Wide By 40"" Tall. Fits standard size house flag poles.
Double Sided. Heavy, soft polyester so it will drape and have soft movement in the breeze.
Dye Sublimated. Mildew, Weather and Fade Resistant.
Pole is not included",,,,,,,1,99,,,,,1,FlagsGaloreDecor400,FlagsGaloreDecor160,"https://img1.wsimg.com/isteam/ip/5d4c2e42-a830-4383-9b26-00f408fb310a/ols/H1887.jpg/:/rs=w:1184,h:1184","https://img1.wsimg.com/isteam/ip/5d4c2e42-a830-4383-9b26-00f408fb310a/ols/H1887.jpg/:/rs=w:1184,h:1184",,,FlagsGaloreDecor800,"https://img1.wsimg.com/isteam/ip/5d4c2e42-a830-4383-9b26-00f408fb310a/ols/H1887.jpg/:/rs=w:1184,h:1184"
Life is Full of Beautiful Flowers House Flag ~ 28x40 ~ H1894,H1894,,"Life is Full of Beautiful Flowers House Flag ~ 28x40 ~ H1894

Standard 28"" Wide By 40"" Tall. Fits standard size house flag poles.
Double Sided. Heavy, soft polyester so it will drape and have soft movement in the breeze.
Dye Sublimated. Mildew, Weather and Fade Resistant.
Pole is not included",,,,,,,1,99,,,,,1,FlagsGaloreDecor400,FlagsGaloreDecor160,"https://img1.wsimg.com/isteam/ip/5d4c2e42-a830-4383-9b26-00f408fb310a/ols/H1894.jpg/:/rs=w:1184,h:1184","https://img1.wsimg.com/isteam/ip/5d4c2e42-a830-4383-9b26-00f408fb310a/ols/H1894.jpg/:/rs=w:1184,h:1184",,,FlagsGaloreDecor800,"https://img1.wsimg.com/isteam/ip/5d4c2e42-a830-4383-9b26-00f408fb310a/ols/H1894.jpg/:/rs=w:1184,h:1184"
Plantaholic House Flag ~ 28x40 ~ H1990,H1990,,"Plantaholic House Flag ~ 28x40 ~ H1990

Standard 28"" Wide By 40"" Tall. Fits standard size house flag poles.
Double Sided. Heavy, soft polyester so it will drape and have soft movement in the breeze.
Dye Sublimated. Mildew, Weather and Fade Resistant.
Pole is not included",,,,,,,1,99,,,,,1,FlagsGaloreDecor400,FlagsGaloreDecor160,"https://img1.wsimg.com/isteam/ip/5d4c2e42-a830-4383-9b26-00f408fb310a/ols/H1990.jpg/:/rs=w:1184,h:1184","https://img1.wsimg.com/isteam/ip/5d4c2e42-a830-4383-9b26-00f408fb310a/ols/H1990.jpg/:/rs=w:1184,h:1184",,,FlagsGaloreDecor800,"https://img1.wsimg.com/isteam/ip/5d4c2e42-a830-4383-9b26-00f408fb310a/ols/H1990.jpg/:/rs=w:1184,h:1184"
Hello Fox House Flag ~ 28x40 ~ H2397,H2397,,"Hello Fox House Flag ~ 28x40 ~ H2397

Standard 28"" Wide By 40"" Tall. Fits standard size house flag poles.
Double Sided. Heavy, soft polyester so it will drape and have soft movement in the breeze.
Dye Sublimated. Mildew, Weather and Fade Resistant.
Pole is not included",,,,,,,1,99,,,,,1,FlagsGaloreDecor400,FlagsGaloreDecor160,"https://img1.wsimg.com/isteam/ip/5d4c2e42-a830-4383-9b26-00f408fb310a/ols/H2397.jpg/:/rs=w:1184,h:1184","https://img1.wsimg.com/isteam/ip/5d4c2e42-a830-4383-9b26-00f408fb310a/ols/H2397.jpg/:/rs=w:1184,h:1184",,,FlagsGaloreDecor800,"https://img1.wsimg.com/isteam/ip/5d4c2e42-a830-4383-9b26-00f408fb310a/ols/H2397.jpg/:/rs=w:1184,h:1184"
