Our Favorite Christmas Recipes,'9781620930373,(All) Gooseberry Patch Products|Our Favorite Series,Welcome holiday guests with tasty recipes like parmesan-bacon dip & great desserts!,,,,,6 x 4,,1.00,3.98,,,,,1.00,Gooseberry400,Gooseberry160,9781620930373_fc.jpg,9781620930373_fc.jpg,,,Gooseberry800,9781620930373_fc.jpg
Favorite Recipes for Newlyweds: Fill in Tried & True Family Recipes to Create Your Own Cookbook,'9781620931158,(All) Gooseberry Patch Products|Our Favorite Series,,,,,,7 x 9,,1.00,6.98,,,,,1.00,Gooseberry400,Gooseberry160,9781620931158.jpg,9781620931158.jpg,,,Gooseberry800,9781620931158.jpg
Our Favorite Burgers,'9781620931417,(All) Gooseberry Patch Products|Our Favorite Series,"Our tastiest, tried & true burger recipes for you in this convenient collection.",,,,,4 1/4 x 6,,1.00,3.98,,,,,1.00,Gooseberry400,Gooseberry160,9781620931417_fc.jpg,9781620931417_fc.jpg,,,Gooseberry800,9781620931417_fc.jpg
Our Favorite Chicken,'9781620931424,(All) Gooseberry Patch Products|Our Favorite Series,Tasty chicken dishes like southern fried chicken & fritters and slow-cooker chicken stew. ,,,,,4 1/4 x 6,,1.00,4.48,,,,,1.00,Gooseberry400,Gooseberry160,9781620931424_fc.jpg,9781620931424_fc.jpg,,,Gooseberry800,9781620931424_fc.jpg
Mom Knows Best Cookbook,'9781620931547,(All) Gooseberry Patch Products|Our Favorite Series,,,,,,7¼ x 9¼,,1.00,8.48,,,,,1.00,Gooseberry400,Gooseberry160,9781620931547.jpg,9781620931547.jpg,,,Gooseberry800,9781620931547.jpg
Our Favorite Ground Beef,'9781620931622,(All) Gooseberry Patch Products|Our Favorite Series,Our Favorite Ground Beef Recipes has favorites like nachos magnifico and stroganoff skillet.,,,,,4 1/4 x 6,,1.00,4.48,,,,,1.00,Gooseberry400,Gooseberry160,9781620931622_fc.jpg,9781620931622_fc.jpg,,,Gooseberry800,9781620931622_fc.jpg
BusyDay SlowCooker Recipes,'9781620931875,(All) Gooseberry Patch Products,Slow Cooker recipes with familiar ingredients & simple directions!,,,,,7 1/4 x 9 1/4,,1.00,8.48,,,,,1.00,Gooseberry400,Gooseberry160,9781620931875_fc.jpg,9781620931875_fc.jpg,,,Gooseberry800,9781620931875_fc.jpg
Tastes Like Home,'9781620931882,(All) Gooseberry Patch Products,Easy-to-follow directions and familiar ingredients mean every dish will be a success.,,,,,7 1/4 x 9 1/2,,1.00,8.48,,,,,1.00,Gooseberry400,Gooseberry160,9781620931882_fc.jpg,9781620931882_fc.jpg,,,Gooseberry800,9781620931882_fc.jpg
Our Favorite Recipes for a Crowd,'9781620931912,(All) Gooseberry Patch Products|Our Favorite Series,"From holiday get-togethers to family gatherings, sometimes we need a recipe to a feed a crowd.",,,,,4 1/2 x 6,,1.00,3.98,,,,,1.00,Gooseberry400,Gooseberry160,9781620931912_fc.jpg,9781620931912_fc.jpg,,,Gooseberry800,9781620931912_fc.jpg
Our Favorite Appetizers,'9781620931936,(All) Gooseberry Patch Products|Our Favorite Series,"Try taste bud tempting appetizers like delicious chili corn dip, spicy honey chicken wings.",,,,,4 1/4 x 6 1/4,,1.00,4.48,,,,,1.00,Gooseberry400,Gooseberry160,9781620931936_fc.jpg,9781620931936_fc.jpg,,,Gooseberry800,9781620931936_fc.jpg
