RUBY & WILD SWEET PEA STAINED GLASS ART,5386497348,,"Let the light shine! New stained glass art hangings show their true colors when back-lit with natural sunlight. Popular designs are printed on glass with fade resistant inks and framed with 3/4"" white-finished moulding. Framed size 9"" x 9"". Ready to hang with provided chain. Designed, printed, and assembled in USA.",,,,,,,1,99,,,,,1,wildwings400,wildwings160,https://cdn.shopify.com/s/files/1/0165/1821/7782/products/ruby-wild-sweet-pea-frm-9x9-stn-glsbourdet-5386497348d_2000x.jpg?v=1623820219,ruby-wild-sweet-pea-frm-9x9-stn-glsbourdet-5386497348d_2000x.jpg?v=1623820219,,,wildwings800,ruby-wild-sweet-pea-frm-9x9-stn-glsbourdet-5386497348d_2000x.jpg?v=1623820219
AIRBORNE—KIDS PLAYING WINTER SPORTS ART COLLECTION,F101010898,,"The 'Breckenridge Ski News' declared it to be the downhill challenge race of the century. Collin 'Fresh Powder' Smith vs. Alice 'Lightening' Smith and her co-pilot Daisy 'Daredevil Dog' Smith. The smart money was on Alice and Daisy but a prominent ski insider divulged that 'Fresh Powder' Smith had, for the past week, been polishing his skies with 'Everbright Deluxe Shoe Polish'.

Limited edition of 350 signed and numbered prints. Image size, 30"" x 24"".",,,,,,,1,99,,,,,1,wildwings400,wildwings160,https://cdn.shopify.com/s/files/1/0165/1821/7782/products/framed-airborne-art-print-by-bob-byerley-F101010898d_2000x.jpg?v=1623818870,framed-airborne-art-print-by-bob-byerley-F101010898d_2000x.jpg?v=1623818870,,,wildwings800,framed-airborne-art-print-by-bob-byerley-F101010898d_2000x.jpg?v=1623818870
MOM'S LAUNDRY VINTAGE FRAMED TIN SIGN,5209625008,,"Vintage framed tin signs feature artwork from your favorite artists. Die-cut metal sign framed in old fashion vintage shape. Display indoors or in a sheltered outdoor area. Hanging hardware included. 12_W x 18_""H x _""D",,,,,,,1,99,,,,,1,wildwings400,wildwings160,https://cdn.shopify.com/s/files/1/0165/1821/7782/products/mom-laundry-12x18-fr-mtl-sgn-aldrich-5209625008_4716ddf9-6688-43f6-a4b4-8ff7ac8c42d1_2000x.jpg?v=1623819947,mom-laundry-12x18-fr-mtl-sgn-aldrich-5209625008_4716ddf9-6688-43f6-a4b4-8ff7ac8c42d1_2000x.jpg?v=1623819947,,,wildwings800,mom-laundry-12x18-fr-mtl-sgn-aldrich-5209625008_4716ddf9-6688-43f6-a4b4-8ff7ac8c42d1_2000x.jpg?v=1623819947
TRAIL OF THE GRIZZLY GNA DELUXE FRAMED PRINT,EGN1214OAK,,"""Grizzly bears have favorite territories that they will travel to year after year, going from den to feeding areas as the seasons change. Trails are worn deep by their massive paws. I wanted to portray this bear as he makes his way down a familiar trail in the waning light of an early snowfall.""

Open edition from the Great Northern Art Deluxe Framed Prints Collection. Image size, 8"" x 10-1/4"". Framed size 16-1/4"" x 18-1/2"" with 1-1/2"" light oak-finished moulding. Double matting with navy blue outer mat with v-groove. A Wild Wings exclusive.",,,,,,,1,99,,,,,1,wildwings400,wildwings160,https://cdn.shopify.com/s/files/1/0165/1821/7782/products/framed-grizzly-bear-art-by-valeria-yost-EGN1214OAKd_96c4968d-80e3-4e47-83c6-d891cae8e1b4_2000x.jpg?v=1623819443,framed-grizzly-bear-art-by-valeria-yost-EGN1214OAKd_96c4968d-80e3-4e47-83c6-d891cae8e1b4_2000x.jpg?v=1623819443,,,wildwings800,framed-grizzly-bear-art-by-valeria-yost-EGN1214OAKd_96c4968d-80e3-4e47-83c6-d891cae8e1b4_2000x.jpg?v=1623819443
HIS FIRST DAY ART COLLECTION,F701242089,,"“It’s autumn. Falling leaves color the ground as they float through the quiet stillness of the morning. The old house has undergone a noticeable transformation. As the school bus pulls around the corner, the mother gently tries to coax her young son out of his Radio Flyer, but he doesn’t want to leave the comfort of his mother's arms, the safety of his yard, or his trusted friend, ‘Buddy.’ The youngster will soon take that first step onto the bus, leaving, for the first time, the security of home.”

Limited edition of 3,500 signed and numbered art prints. Image size, 18-1/2"" x 32"". Choose from 2 framing options. (Artist proof also available.)Elite open edition. Image size, 14"" x 24"". Choose from 4 framing options. Encore open edition. Image size, 10-1/2"" x 18"". Choose from 5 framing options.",,,,,,,1,99,,,,,1,wildwings400,wildwings160,https://cdn.shopify.com/s/files/1/0165/1821/7782/products/his-first-day-framed-limited-edition-print-terry-redlin-F701242089_2000x.jpg?v=1623820174,his-first-day-framed-limited-edition-print-terry-redlin-F701242089_2000x.jpg?v=1623820174,,,wildwings800,his-first-day-framed-limited-edition-print-terry-redlin-F701242089_2000x.jpg?v=1623820174
MOOSE TRACKS SCULPTURE,6567460868,,"The Moose (Alces alces) is commonly believed to be a slow-witted, quick-tempered, clumsy animal with poor vision. His massive size, broadly palmated antlers and long muzzle make him North Americas mightiest and most exotic antlered animal. He is the largest member of the deer family and perfectly suited to life in the worlds boreal forests and wetlands. It stands 6feet tall from shoulders to feet. A male moose can weight as much as 1,600 pounds. The moose has long, thick brown fur. Moose hair is hollow, which helps keep the moose warm. The moose has long legs. Its front legs are longer than itsrear legs. This helps it jump over fallen trees and other forest debris. It has a long head with a large nose and upper lip. It has small ears, a small tail, and a dewlap hanging on its throat. It has powerful shoulder muscles that give it a humpbacked appearance. Of the seven sub-species of moose in the world, four live in North America. The Eastern Moose (Alces alces americana) can be found in the New England states, Alces alces andersoni is found in Minnesota, Michigan and in central Canada, the Alaskan Moose (Alces alces gigas) can be found in Alaska and the Yukon, and Shiras Moose (Alces alces shirasi) which can be found primarily in north western Wyoming, Montana, Idaho, Utah, the Colorado Rockies and Southern Canada. Cold cast and realistically hand-painted. 11""H x 9""W x 2""D.",,,,,,,1,99,,,,,1,wildwings400,wildwings160,https://cdn.shopify.com/s/files/1/0165/1821/7782/products/moose-track-herrero-mill-creek-6567460868d_2000x.jpg?v=1623819600,moose-track-herrero-mill-creek-6567460868d_2000x.jpg?v=1623819600,,,wildwings800,moose-track-herrero-mill-creek-6567460868d_2000x.jpg?v=1623819600
DAY'S END - GOLDENEYES FRAMED LIMITED EDITION PRINT,F838112611,,"Framed in Choice framing selected specifically for this image. Limited edition of 250 signed and numbered art prints reproduced from the original painting by artist Lee Stroncek. Image size, 17.5"" x 17.5"". Framed size, 27.5"" x 27.5"". Published exclusively by Wild Wings; a division of Art Brand Studios. Printed in the USA.",,,,,,,1,99,,,,,1,wildwings400,wildwings160,https://cdn.shopify.com/s/files/1/0165/1821/7782/products/fd-days-end-goldeneyesstroncek-F838112611_2000x.jpg?v=1633635829,fd-days-end-goldeneyesstroncek-F838112611_2000x.jpg?v=1633635829,,,wildwings800,fd-days-end-goldeneyesstroncek-F838112611_2000x.jpg?v=1633635829
SHARING SEASON II ART COLLECTION,F701460089,,"This painting, a companion to Sharing Season I, celebrates the same sharing impulse that is so often apparent in rural areas. We note the wreath and shovel by the front door, the distant church, and this time the corn in bountiful supply in two open cribs. A warm and friendly mood permeates the scene as a pair of Canada geese stop by to share in this holiday atmosphere.

This image was chosen for Terry Redlin's 2014 Holiday Print Edition. Limited edition of 2014 numbered prints with printed remarque in lower left margin. Image size, 18-1/2"" x 32"". Choose from 3 frame options. Encore II open edition. Image size, 10-1/2"" x 18"". Choose from 6 frame options.",,,,,,,1,99,,,,,1,wildwings400,wildwings160,https://cdn.shopify.com/s/files/1/0165/1821/7782/products/the-sharing-season-II-by-terry-redlin-F701460089d_2000x.jpg?v=1623820207,the-sharing-season-II-by-terry-redlin-F701460089d_2000x.jpg?v=1623820207,,,wildwings800,the-sharing-season-II-by-terry-redlin-F701460089d_2000x.jpg?v=1623820207
SHORE PATROL—EAGLE ART COLLECTION,EPR5938432LC,,"The play of light on waves breaking on shore is key in the portrayal of a bald eagle as is the sun breaking through clouds behind the subject.

Unsigned, open canvas edition from the Studio Canvas Collection. Choose from two image sizes, large (18"" x 25"") or small (13"" x 18""). Both canvases are framed with Mocha Walnut-finished moulding. A Wild Wings exclusive.",,,,,,,1,99,,,,,1,wildwings400,wildwings160,https://cdn.shopify.com/s/files/1/0165/1821/7782/products/shore-patrol-bald-eagle-canvas-art-by-rosemary-millette-EPR5938432LCd_e5746795-2e16-4b66-9581-dd1212cf8ade_2000x.jpg?v=1623820141,shore-patrol-bald-eagle-canvas-art-by-rosemary-millette-EPR5938432LCd_e5746795-2e16-4b66-9581-dd1212cf8ade_2000x.jpg?v=1623820141,,,wildwings800,shore-patrol-bald-eagle-canvas-art-by-rosemary-millette-EPR5938432LCd_e5746795-2e16-4b66-9581-dd1212cf8ade_2000x.jpg?v=1623820141
THE BIRCH LINE ART COLLECTION,F701135389,,"“After many years of bow hunting, Terry Redlin has seen this occur several times. Portrayed is a typical reaction as the young buck, overwhelmed by curiosity, has stopped. The older buck and doe sense the same presence, but are wise enough not to hesitate as they quickly move away toward the birch line and distant brush.”

Elite open edition art print made from the original oil painting. Image size, 14"" x 24"". Choose from 7 framing options. Also available; Encore open edition art print on canvas. Image size, 14"" x 24"". Choose from 2 framing options.",,,,,,,1,99,,,,,1,wildwings400,wildwings160,https://cdn.shopify.com/s/files/1/0165/1821/7782/products/birch-line-deer-art-print-framed-with-cameo-by-terry-redlin-F701135189d_2000x.jpg?v=1623820193,birch-line-deer-art-print-framed-with-cameo-by-terry-redlin-F701135189d_2000x.jpg?v=1623820193,,,wildwings800,birch-line-deer-art-print-framed-with-cameo-by-terry-redlin-F701135189d_2000x.jpg?v=1623820193
