"45442
","Can't decide which of our signs would go best with your loved one's decor? Let them make their own selections. Give them one of our Jones' Rustic Signs Gift Cards. We will e-mail them, (or send them a card in the mail), with your message and the gift card amount and instructions on how to redeem your gift.

0",Home / Gift Card $100.00,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_5_3.jpg,"['*Send Gift Card Via', ['E-Mail', 'Home Address'], ""*Recipient's Name"", [], ""*Recipient's Address"", [], '*Your Name and Message', []]"
"45443
","Can't decide which of our signs would go best with your loved one's decor? Let them make their own selections. Give them one of our Jones' Rustic Signs Gift Cards. We will e-mail them, (or send them a card in the mail), with your message and the gift card amount and instructions on how to redeem your gift.

0",Home / Gift Card $150.00,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_5_4.jpg,"['*Send Gift Card Via', ['E-Mail', 'Home Address'], ""*Recipient's Name"", [], ""*Recipient's Address"", [], '*Your Name and Message', []]"
"45444
","Can't decide which of our signs would go best with your loved one's decor? Let them make their own selections. Give them one of our Jones' Rustic Signs Gift Cards. We will e-mail them, (or send them a card in the mail), with your message and the gift card amount and instructions on how to redeem your gift.

0",Home / Gift Card $200.00,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_5_5.jpg,"['*Send Gift Card Via', ['E-Mail', 'Home Address'], ""*Recipient's Name"", [], ""*Recipient's Address"", [], '*Your Name and Message', []]"
"45439
","Can't decide which of our signs would go best with your loved one's decor? Let them make their own selections. Give them one of our Jones' Rustic Signs Gift Cards. We will e-mail them, (or send them a card in the mail), with your message and the gift card amount and instructions on how to redeem your gift.

0",Home / Gift Card $25.00,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_4_26.jpg,"['*Send Gift Card Via', ['E-Mail', 'Home Address'], ""*Recipient's Name"", [], ""*Recipient's Address"", [], '*Your Name and Message', []]"
"45440
","Can't decide which of our signs would go best with your loved one's decor? Let them make their own selections. Give them one of our Jones' Rustic Signs Gift Cards. We will e-mail them, (or send them a card in the mail), with your message and the gift card amount and instructions on how to redeem your gift.

0",Home / Gift Card $50.00,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_5_1.jpg,"['*Send Gift Card Via', ['E-Mail', 'Home Address'], ""*Recipient's Name"", [], ""*Recipient's Address"", [], '*Your Name and Message', []]"
"45441
","Can't decide which of our signs would go best with your loved one's decor? Let them make their own selections. Give them one of our Jones' Rustic Signs Gift Cards. We will e-mail them, (or send them a card in the mail), with your message and the gift card amount and instructions on how to redeem your gift.

0",Home / Gift Card $75.00,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_5_2.jpg,"['*Send Gift Card Via', ['E-Mail', 'Home Address'], ""*Recipient's Name"", [], ""*Recipient's Address"", [], '*Your Name and Message', []]"
"6088
","6""X18""","Home / A heart is not judged by how much you love, but by how much you are loved by others.",http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/0/6088.jpg,"['*Color Combinations', []]"
"42
","6x42 inches

click you ruby slippers and say ""There's No Place Like Home"" Sign is 42 inches long.",Home / There's No Place Like Home,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/0/106_1.jpg,"['*Color Combinations - (See color chart above)', []]"
"42
","1



6""x42"" inches
This is one of our most popular sayings on a large 6""X42"" sign.",Home / Live Well~Laugh Often~Love Much (XL),http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/9/295.jpg,"['*Color Combinations', []]"
"42
","0



8""x12"" inches

Customize...
Fill in your favorite sport and school colors.",Home / Life is a game. FOOTBALL is serious,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/4/842_1.jpg,"['*Color Combinations', []]"
"42
","1



8""x12"" inches",Home / Life is a game. GOLF is serious,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/4/842.jpg,"['*Color Combinations', []]"
"42
",8x12 inches,Home / Life is a game. BASKETBALL is serious,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_43.jpg,"['*Color Combinations', []]"
"42
","Board size - 6""x12"", 14, 16, 18, up to 26 inches. Price is $3.50 per letter. Minimum charge is $20.00 12 letters would cost $42.00 15 letters would cost $52.50 30 letters would cost $105.00 If you need a particular set of dimensions phone us: 888-643-1695 Mon - Fri 8AM - 5PM Eastern time.

0","Home / 6"" Custom City Signs/Location Name (Price is per letter)",http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_5_73.jpg,"['*Message, $3.50 per letter on 6"" tall board', [], '*Number of letters on sign - Do not count spaces', [], '*Color Combinations - See color chart above', []]"
"1
","0



6"" X 16""",Home / No home is complete without the pitter-patter of Doggie Feet!,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/9/693_sm.jpg,"['*Color Combinations', []]"
"1
","4x18 inches

0",Home / Things happen for a reason,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/0/4034_1.jpg,"['*Color Combinations', []]"
"1
","0



6X14 or 16""
Pick your state or a state you want to be in and the Motto. Then pick your colors.",Home / State & Nickname,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_40.jpg,"['*Color Combinations', [], '*State', [], '*Motto', []]"
"439
","Can't decide which of our signs would go best with your loved one's decor? Let them make their own selections. Give them one of our Jones' Rustic Signs Gift Cards. We will e-mail them, (or send them a card in the mail), with your message and the gift card amount and instructions on how to redeem your gift.
0
Learn More",Home / Search results for: '439',http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_4_26.jpg,['No option.']
"91
",4x12 inches,Home / I (heart) my dog,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/9/591.jpg,"['*Color Combinations', []]"
"91
","0



8"" X 12"" up to 16"" depending on length of name.
Put your dog's name up over their bed or feeding dish.",Home / Your Dog's Name,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/9/1/916dogb.jpg,"[""*Dog's Name"", [], '*Board Color', [], '*Dish Color', []]"
"91
","0




4"" X 15"" up to 18"" depending on length of name
Put your cat's name up over their bed or feeding dish",Home / Your Cat's Name,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/9/1/917cata.jpg,"[""*Cat's Name"", [], '*Board Color', [], '*Dish Color', []]"
"91
","0



4"" X 15"" up to 18"" depending on length of name
Put your dog's name up over their bed or feeding dish",Home / Your Dog's Name,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/9/1/915doga.jpg,"[""*Dog's Name"", [], '*Board Color', [], '*Dish Color', []]"
"91
","2



6""X12""",Home / Life is better in the Garden,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/9/691_sm.jpg,"['*Color Combinations', []]"
"91
","3x18 inches

0","Home / So, here's the thing...",http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_5_49.jpg,"['*Color Combinations', []]"
"91
","4x15 inches

0",Home / Born to be Wild,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_5_39.jpg,"['*Color Combinations', []]"
"77
","8x10 inches
A lot of hand work on this sign.",Home / Making Friends,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_1_34.jpg,"['*Color Combinations', []]"
"77
","0



Candy Canes with artwork
6""X12""",Home / Candy Canes,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/0/6077.jpg,"['*Color Combinations', []]"
"77
","0



3""x26"" inches",Home / Barefoot on the Beach,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/7/177.jpg,"['*Color Combinations', []]"
"77
","0



3x26 inches",Home / Accentuate the Positive,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/7/377.jpg,"['*Color Combinations', []]"
"77
","0



6x14 inches",Home / Live Lobsters,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/7/577.jpg,"['*Color Combinations', []]"
"77
","0



4x12 inches",Home / Coffee Shop w/cup,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/7/877_1.jpg,"['*Color Combinations', []]"
"77
",4x24 inches,Home / Santa Claus Lane,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_25.jpg,"['*Color Combinations', []]"
"77
",4x12 inches,Home / Santa's Workshop,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_15.jpg,"['*Color Combinations', []]"
"77
",3x18 inches,Home / Snow Far Snow Good,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_24.jpg,"['*Color Combinations', []]"
"77
","6x12 inches

Bad advice - but you may need this.",Home / Be Naughty...Save Santa a trip,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_5_107.jpg,"['*Color Combinations', []]"
"77
",6x10 inches,Home / Santa stops here,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_22.jpg,"['*Color Combinations', []]"
"77
",6x22 inches,Home / Welcome to our Winter Wonderland,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_1_39.jpg,"['*Color Combinations', []]"
"77
",6x32 inches,Home / ...the stockings were hung...,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_14.jpg,"['*Color Combinations', []]"
"77
",6x16 inches,Home / He's making a list...,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_1_38.jpg,"['*Color Combinations', []]"
"77
",6x24 inches,Home / Merry Christmas w/hat,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_13.jpg,"['*Color Combinations', []]"
"77
","0



4""x18""",Home / FOOTBALL DAD OR FOOTBALL MOM,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/7/677fb_sm.jpg,"['*Mom or Dad', [], '*Color Combinations', []]"
"60
",6x24 inches,Home / Don't let the fear of striking out hold you back. - Babe Ruth,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/0/6050.jpg,"['*Color Combinations - See color chart above', []]"
"60
","6x24 inches

0",Home / Never put a question mark where God has put a period.,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/0/6066.jpg,"['*Color Combinations', []]"
"60
","0



6"" X 24""",Home / Christmas Joy & Love Abound,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/0/6089.jpg,"['*Color Combinations', []]"
"5842
","8""X8""

Item 5842",Home / CHEERS! Subway Art,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/8/5847_wht_box_angle.jpg,"['*Color Combinations', []]"
"404
","18""x11"" Slat Box
Comes in White washed, Teal Washed, Yellow Washed or Gray Washed painted box

0",Home / Bad Buoy,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/4/s404.jpg,"['*Color Combinations', []]"
"404
","4""X18""",Home / Follow the Yellow brick road,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/0/4041_sm.jpg,"['*Color Combinations', []]"
"412
","4""X 12"" inches Box is about 1 1/4"" deep. This is one of our new box signs! For custom signs up to 11 letters.",Home / Custom Box Sign - 5 to 11 letters,http://www.jonesrusticsigns.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_5_123.jpg,"['*Custom Saying - Up to 11 letters. (do not count spaces or commas)', [], '*Color Combinations', []]"
