"56"" Green and Red Artificial Christmas Tree Storage Bag",NORTHLIGHT_DY49332,Category=Christmas Tree Accessories,"Current In Stock Quantity: 9480
Quantity Due In:
Expected Arrival Date:
Have yourself the merriest Christmas of them all each year with this great tree saver Christmas tree bag. It has two durable straps for carrying and a full length zipper to allow for easy access time and time again. A great way to keep your favorite tree safe for years to come.
Product Features:
Holds up to a 9 foot tree
Heavy duty zipper and convenient carry handles
Keeps tree clean and in one place
Durable - lasts for years
Dimensions: 56"" high x 28"" wide
Material(s): polypropylene



SKU: NORTHLIGHT DY49332
UPC: 009312493326",Quantity,,,,,,1,$7.75 ,,,,,1,northlight400,northlight160,https://cdn.shopify.com/s/files/1/0447/2965/products/ly36bphb5dtjwnlsehqqe6nxljeuuzar.jpg?v=1600777248,ly36bphb5dtjwnlsehqqe6nxljeuuzar.jpg,,,northlight800,ly36bphb5dtjwnlsehqqe6nxljeuuzar.jpg
"10"" Angel Tree Topper in Ivory Dress with Sheer Ivory Overlay",NORTHLIGHT_E27403,Category=Christmas Tree Accessories,"Current In Stock Quantity: 8
Quantity Due In:
Expected Arrival Date:
No holiday tree is complete without a beautiful angel tree topper! This adorable 10 inch angel is ready to bring holiday cheer to your Christmas tree with her feather wings and her angelic face. A great addition to your home, she is versatile and can be used as a table top decoration as well!
Features
Angel has praying hands and a tipped head pose
Ivory stitching designs adorn her dress on a sheer ivory overlay
The top of her dress is a golden flower design
Her feathered wings are the perfect addition to her angelic figure
Dimensions: 10""H x 3""W x 3""D
Materials: polyester/plastic/feathers



SKU: NORTHLIGHT E27403
UPC: 191296274036",,,,,,,,999.99,,,,,,northlight400,northlight160,https://cdn.shopify.com/s/files/1/0447/2965/products/northlight_7403.jpg?v=1614176463,northlight_7403.jpg,,,northlight800,northlight_7403.jpg
"14"" Wooden Hanukkah Nutcracker with Menorah and Dreidel",NORTHLIGHT_F97158,Category=Christmas Decorations,"Current In Stock Quantity: 9
Quantity Due In:
Expected Arrival Date:
Nutcrackers are said to represent power and strength and serves like a trusty watch dog guarding your family from evil spirits and danger. A fierce protector, the nutcracker bares its teeth to the evil spirits and serves as the traditional messenger of good luck and goodwill. Add a unique but festive touch to your Hanukkah or home decor with this ornate nutcracker figure!
Product Features:
Blue and white Hanukkah nutcracker
Features a menorah and dreidel in his hands
Perfect for a family room, living room or an office space
Stands on an attached sturdy blue base
Lever on the back of the nutcracker to make his mouth open and close
For indoor decorative purposes only
Dimensions: 14.25""H x 3.25""W x 3.25""D
Material(s): wood



SKU: NORTHLIGHT F97158
UPC: 093422971584",,,,,,,,999.99,,,,,,northlight400,northlight160,https://cdn.shopify.com/s/files/1/0447/2965/products/zvli8lmeapx1nnftn6mnxthl5vh4xrmj.jpg?v=1600839647,zvli8lmeapx1nnftn6mnxthl5vh4xrmj.jpg,,,northlight800,zvli8lmeapx1nnftn6mnxthl5vh4xrmj.jpg
"48"" White And Red Wooden Noel Christmas Wall Sign",NORTHLIGHT_FH26926,Category=Christmas Decorations,"Current In Stock Quantity: 5
Quantity Due In:
Expected Arrival Date:
Add this wall sign to your home for the Christmas season! You can place this on any wall in your home to fill in an empty space. It even comes with a hook on the back to make hanging this a breeze.
Features:
Christmas wall decor
The sign reads ""NOEL""
Noel is written in red with leaves around the O
A saw tooth hook on the back for easy hanging
For indoor use only
Dimensions: 48""H x 9.5""W x .5""D
Materials: wood



SKU: NORTHLIGHT FH26926
UPC: 191296269261",,,,,,,,999.99,,,,,,northlight400,northlight160,https://cdn.shopify.com/s/files/1/0447/2965/products/northlight_fh26926.jpg?v=1614176221,northlight_fh26926.jpg,,,northlight800,northlight_fh26926.jpg
"9' x 10"" Pre-Lit Windsor Pine Artificial Christmas Garland - Clear Lights",NORTHLIGHT_GB_YGC810-GR,Category=Wreaths and Garland,"Current In Stock Quantity: 43
Quantity Due In:
Expected Arrival Date:
Garland is beautifully accented with a lush mix of foliage. Longer needle pine tips have two-tone green color which are mixed with shorter light green tips for extra dimension and real beauty. You can add this to your doorways, in your windows or even an addition to your Christmas tree.
Product Features:
Pre-lit with 35 clear mini lights
Windsor green pine artificial Christmas garland
170 tips - each tip is individually wired to allow you to bend and shape the entire garland, to accommodate your decorating needs
1.5"" wide tips
30"" green lead cord
Additional Product Features:
Light sets on the garland are UL listed for indoor or outdoor use, however, the garland itself is recommended for indoor use
If one bulb burns out, the rest will stay lit
Contains end-to-end connectors which allow you to connect multiple garlands together (not to exceed 210 watts)
Bendable wire center allows for you to shape the garland any way you desire
Green metal hooks on each end for easy hanging
Comes with replacement bulbs and spare fuses
Wire gauge: 22
Dimensions: 9' long x 10"" wide
Material(s): PVC/glass bulbs/wire/metal
Note: Branches are compressed for shipment, and need to be fluffed out upon arrival to look like the photo.



SKU: NORTHLIGHT GB YGC810-GR
UPC: 033849678444",,,,,,,,999.99,,,,,,northlight400,northlight160,https://cdn.shopify.com/s/files/1/0447/2965/products/northlightgb_ygc810-gr_1_9db5ae6e-4dd5-4b41-b9a6-e313d7caeaf3.jpg?v=1612287480,northlightgb_ygc810-gr_1_9db5ae6e-4dd5-4b41-b9a6-e313d7caeaf3.jpg,,,northlight800,northlightgb_ygc810-gr_1_9db5ae6e-4dd5-4b41-b9a6-e313d7caeaf3.jpg
Deluxe Windsor Pine Artificial Christmas Wreath - 6-Inch/comma Unlit,NORTHLIGHT_GB_YWW620-GR,Category=Wreaths and Garland,"Current In Stock Quantity: 92
Quantity Due In:
Expected Arrival Date:
Christmas decorating just wouldn't be the same without the traditional pine wreath. This green lush mini Windsor pine artificial Christmas wreath is just right to complete your holiday decor. Display alone or pair with candles or ornaments for a unique decoration
Product Features:
Unlit
20 tips
1.5"" wide tapered tips
For indoor use only
No assembly required – wreath comes in 1 piece
Includes a heavy duty ring metal frame backing for hanging
Dimensions: 6"" diameter (measured from outermost tip/edge to outermost tip/edge across the wreath)
Material(s): PVC/metal
Note: Branches are compressed for shipment, and need to be fluffed out upon arrival to look like the photo.



SKU: NORTHLIGHT GB YWW620-GR
UPC: 033849129052",Quantity,,,,,,1,$1.50 ,,,,,1,northlight400,northlight160,https://cdn.shopify.com/s/files/1/0447/2965/products/northlightgb_yww620-gr_8c04ca27-3777-4d10-8f71-9a322677f2ff.jpg?v=1600896170,northlightgb_yww620-gr_8c04ca27-3777-4d10-8f71-9a322677f2ff.jpg,,,northlight800,northlightgb_yww620-gr_8c04ca27-3777-4d10-8f71-9a322677f2ff.jpg
"5.5"" Blush Pink Velveteen Rose Clip-On Christmas Ornament",NORTHLIGHT_GB14748,Category=Christmas Ornaments,"Current In Stock Quantity: 18
Quantity Due In: 0
Expected Arrival Date: 0
Stray from the traditional holiday theme with this lovely floral ornament. From the Vintage Romance collection, it's the perfect way to add a soft touch of color to your holiday decor. With an easy to use clip-on and lightweight size, it's perfect for trees, wreaths, garland and much more!
Product Features:
Blush pink rose ornament
Soft, velveteen petals
Accented with green leaves
One-sided ornament
Comes ready-to-clip with a silver alligator clip
Dimensions: 2.75"" high x 5.5"" diameter
Material(s): velvet/metal/fabric



SKU: NORTHLIGHT GB14748
UPC: 191296147484",Quantity,,,,,,1,$4.75 ,,,,,1,northlight400,northlight160,https://cdn.shopify.com/s/files/1/0447/2965/products/northlight_gb14748.jpg?v=1600778802,northlight_gb14748.jpg,,,northlight800,northlight_gb14748.jpg
"9' x 9"" Pre-Lit LED Oregon Noble Fir Artificial Christmas Garland - Warm White Lights",NORTHLIGHT_GB15593,Category=Wreaths and Garland,"Current In Stock Quantity: 30
Quantity Due In: 0
Expected Arrival Date:
Deck the halls with this artificial, life-like noble fir garland this season. PE is a molded branch tip, making the branches look as if they were cut right out of the forest. There are also PVC branches to create fullness. Pre-lit with micro LED fairy lights, making set up and decorating a breeze.
Product Features:
Pre-lit with 550 warm white LED lights
Bulb size: micro fairy
Bulbs are non-replaceable
850 tips
1.5"" wide tapered tips
28"" green lead cord
Additional Product Features:
Light sets on the garland are UL listed for indoor or outdoor use, however the garland itself is recommended for indoor use
Bendable wire center allows for you to shape the garland any way you desire
Green metal hooks on each end for easy hanging
120 volts, 60 hertz, 0.25 amps, 0.0 watts
Dimensions: 9' long x 9"" wide
Material(s): PE/PVC/glass bulbs/wire/metal
Note: Branches are compressed for shipment, and need to be fluffed out upon arrival to look like the photo.



SKU: NORTHLIGHT GB15593
UPC: 191296155939",Quantity,,,,,,1,$135.50 ,,,,,1,northlight400,northlight160,https://cdn.shopify.com/s/files/1/0447/2965/products/northlight_gb15593.jpg?v=1600781481,northlight_gb15593.jpg,,,northlight800,northlight_gb15593.jpg
"9"" Red Artificial Poinsettia Clip-On Christmas Ornament",NORTHLIGHT_GB90458,Category=Christmas Ornaments,"Current In Stock Quantity: 64
Quantity Due In:
Expected Arrival Date:
From the Good Tidings collection, this clip-on flower would be the perfect addition to your holiday decor this year. This lightweight flower would be perfect to add to your Christmas tree or wreath.
Product Features:
Clip-on poinsettia ornament
Features red flower petals
Dusted with gold glitter
Simply attach using the gator clip on the back
Perfect to add to your Christmas tree or wreath
Fully dimensional ornament
Recommended for indoor use only
Dimensions: 9""H x 9""W x 2""D
Material(s): polyester



SKU: NORTHLIGHT GB90458
UPC: 191296904582",,,,,,,,999.99,,,,,,northlight400,northlight160,https://cdn.shopify.com/s/files/1/0447/2965/products/northlight_gb90458.jpg?v=1614178722,northlight_gb90458.jpg,,,northlight800,northlight_gb90458.jpg
"62""White Glitter Curly Decorative Christmas Pick",NORTHLIGHT_GB90496,Category=Christmas Decorations,"Current In Stock Quantity: 51
Quantity Due In:
Expected Arrival Date:
From the Cozy Farmhouse collection, this lovely curly pick is an ideal addition to your home this Christmas. Whimsical or luxe, you can add this to any display! It is also perfect to match any already existing Christmas decor.
Product Features:
Decorative Christmas pick
Perfect to place in your Christmas tree
Covered in white glitter and glitter
Recommended for indoor use only
Stem is 19 inches long
Dimensions: 62"" high
Material(s): plastic



SKU: NORTHLIGHT GB90496
UPC: 191296904964",,,,,,,,999.99,,,,,,northlight400,northlight160,https://cdn.shopify.com/s/files/1/0447/2965/products/northlight_gb90496.jpg?v=1614175866,northlight_gb90496.jpg,,,northlight800,northlight_gb90496.jpg
"20"" Silver Lighted Tinsel Christmas Snowflake Window Decor",NORTHLIGHT_H85171,Category=Christmas Decorations,"Current In Stock Quantity: 7
Quantity Due In: 0
Expected Arrival Date: 0
Snowflakes are the perfect piece for decorating your holiday winter wonderland. It will add just the right amount of light to your windows. This creative addition is ideal for walls, windows, or large trees; it spruces up your festive decor.
Product Features:
Color: clear bulbs / white wire
Number of bulbs: 20
Bulb size: mini
66"" white lead cord
One-sided design
Comes ready-to-hang with a metal loop
Additional Product Features:
Super bright bulbs
UL listed and approved for indoor or outdoor use
If one bulb burns out, the rest will stay lit
Comes with replacement bulbs and spare fuses
Contains 1 plug with end connector which allows you to stack multiple lighted items together (not to exceed 210 watts)
Wire gauge: 22
120 volt, 60 hertz, .08 amps, 9.6 watts
Dimensions: 20""H x 17.5""W x 0.5""D
Material(s): tinsel/glass bulbs/wire/metal



SKU: NORTHLIGHT H85171
UPC: 009312851713",Quantity,,,,,,1,$24.50 ,,,,,1,northlight400,northlight160,https://cdn.shopify.com/s/files/1/0447/2965/products/northlight_h85171_1_212f5a55-6658-40fb-9f7e-6f290b866a8b.jpg?v=1612289662,northlight_h85171_1_212f5a55-6658-40fb-9f7e-6f290b866a8b.jpg,,,northlight800,northlight_h85171_1_212f5a55-6658-40fb-9f7e-6f290b866a8b.jpg
105 Red and Blue 4th of July Mini Icicle Lights - 6.5 ft White Wire,NORTHLIGHT_HA14882,Category=Other Holidays and Occasions,"Current In Stock Quantity: 2829
Quantity Due In:
Expected Arrival Date:
Show your American pride and let freedom ring with these traditional patriotic Independence Day lights. Icicle lights are still the most popular choice for outdoor holiday decorating. Also ideal for a Memorial Day celebration.
Product Features:
Color: red, clear and blue bulbs / white wire
Number of bulbs on string: 100
Bulb size: mini
Spacing between each bulb: 3""
Spacing between each drop: 4""
Lighted length: 6.5'
Total length: 7.75'
12"" lead cord
4"" tail cord
Additional Product Features:
If one bulb burns out, the rest will stay lit
Lights are equipped with Lamp Lock feature, which makes them replaceable, interchangeable and keeps them from falling out
UL certified and approved for indoor or outdoor use
Comes with replacement bulbs and spare fuse
Contains end-to-end connectors which allows you to connect multiple sets together (not to exceed 210 watts)
Wire gauge: 22
120 volts, 60 hertz, .36 amps, 43.2 watts



SKU: NORTHLIGHT HA14882
UPC: 191296148825",Quantity,,,,,,1,$5.75 ,,,,,1,northlight400,northlight160,https://cdn.shopify.com/s/files/1/0447/2965/products/ltja6uw8pz2rv4ym75ay3sg1wb8jlinf.jpg?v=1600795308,ltja6uw8pz2rv4ym75ay3sg1wb8jlinf.jpg,,,northlight800,ltja6uw8pz2rv4ym75ay3sg1wb8jlinf.jpg
"17"" Lighted Holographic Red/comma White and Blue American Flag Window Silhouette Decoration",NORTHLIGHT_HA28735,Category=Other Holidays and Occasions,"Current In Stock Quantity: 4720
Quantity Due In:
Expected Arrival Date:
Display your patriotism with our 4th of July American flag decoration. The flag itself is a unique holographic red, white and blue and pre-lit by 20 clear lights. It includes a suction cup and is ready for hanging. If one of the bulbs burns out the rest will stay lit. Also perfect for your Memorial Day and Labor Day parties.
Features:
Illuminated by 20 super bright clear mini lights
One-sided design
Fully assembled decoration
26"" white lead cord
Contains 1 plug with end connector allowing you to stack multiple sets of lighted decorations together (not to exceed 210 watts)
Comes with a suction cup for hanging, spare replacement bulbs and an extra fuse
UL certified and approved for indoor or outdoor use
120 volts, 60 hertz, 0.08 amps, 9.6 watts
Dimensions: 12.5""H x 17""W x 1""D
Material(s): durable high impact plastic/glass bulbs/wire



SKU: NORTHLIGHT HA28735
UPC: 191296287357",,,,,,,,999.99,,,,,,northlight400,northlight160,https://cdn.shopify.com/s/files/1/0447/2965/products/northlight_ha28735.jpg?v=1614176283,northlight_ha28735.jpg,,,northlight800,northlight_ha28735.jpg
