Classic Utensil Jar- Snowman,3203-200,,The Utensil Jar can be used to store kitchen gadgets in holiday style!,,,,,,,1,,,,,,,rowepottery400,rowepottery160,https://www.rowepottery.com/pub/media/catalog/product/cache/e4d64343b1bc593f1c5348fe05efa4a6/h/o/holiday_snowman_utensil.jpg,holiday_snowman_utensil.jpg,,,rowepottery800,holiday_snowman_utensil.jpg,
NEW Holiday Mug - Snowman,3337-200-1,,"Our NEW style mug is now in our Holiday Patterns! The perfect gift for the holidays. Our new style mugs hold 20 oz of your favorite drink... hot cocoa anyone? 
All Rowe Pottery is handcrafted by an artisan in Cambridge, Wisconsin. Dishwasher, microwave and oven safe. ",,,,,,,1,,,,,,,rowepottery400,rowepottery160,https://www.rowepottery.com/pub/media/catalog/product/cache/e4d64343b1bc593f1c5348fe05efa4a6/m/u/mug_snowman.jpg,mug_snowman.jpg,,,rowepottery800,mug_snowman.jpg,
Spoon Rest - Snowman,3316-200,,The perfect stocking stuffer or simply for your own home to keep your stove clean during the holidays. Brighten up your day with this adorable spoon rest.,,,,,,,1,,,,,,,rowepottery400,rowepottery160,https://www.rowepottery.com/pub/media/catalog/product/cache/e4d64343b1bc593f1c5348fe05efa4a6/h/o/holiday_spoon_rest_snowman.jpg,holiday_spoon_rest_snowman.jpg,,,rowepottery800,holiday_spoon_rest_snowman.jpg,
Classic 2 Gallon Crock - Snowman,3210-200,,"Our Classic Crocks are a staple in any holiday home, our Snowman pattern is a Best Seller. We love it because it can be displayed all winter, and adds a whimsical touch to any holiday decor. A 2 Gallon Crock is a great gift giving size for its many uses, Use for magazines, towels, firewood or plant a beautiful holiday poinsettia",,,,,,,1,,,,,,,rowepottery400,rowepottery160,https://www.rowepottery.com/pub/media/catalog/product/cache/e4d64343b1bc593f1c5348fe05efa4a6/h/o/holiday_2_g_crock_snowman.jpg,holiday_2_g_crock_snowman.jpg,,,rowepottery800,holiday_2_g_crock_snowman.jpg,
Classic Pie Plate- Snowman,3119-200,,"The Snowman pattern Pie Plate has a classic winter design. This winter element allows this piece to remain in season far past the Christmas holiday. It makes a perfect gift for any close friend or family member, and looks great hung on a wall, or housing a freshly baked pie on your kitchen counter. Our salt glaze pie plates are renowned for evenly distributing heat while baking, thus producing a pie crust with a crisp golden flaky texture. All salt glaze pottery is microwave, dishwasher and oven safe. Rowe Pottery Works, the makers of hand-crafted fun and functional pottery, is an American company that brings artistically crafted pottery into everyday tabletop and home décor.",,,,,,,1,,,,,,,rowepottery400,rowepottery160,https://www.rowepottery.com/pub/media/catalog/product/cache/e4d64343b1bc593f1c5348fe05efa4a6/h/o/holiday_snowman_pie_plate.jpg,holiday_snowman_pie_plate.jpg,,,rowepottery800,holiday_snowman_pie_plate.jpg,
Classic 1 Gallon Crock - Snowman,3206-200,,"Our Classic Crocks are a staple in any holiday home, our Snowman pattern is a Best Seller. We love it because it can be displayed all winter, and adds a whimsical touch to any holiday decor. A 1 Gallon Crock is a great gift giving size for its multiple uses, holds magazines, roll towels for a pretty bathroom display, organizer in the kitchen or office or on the hearth to hold kindling.",,,,,,,1,,,,,,,rowepottery400,rowepottery160,https://www.rowepottery.com/pub/media/catalog/product/cache/e4d64343b1bc593f1c5348fe05efa4a6/h/o/holiday_1_g_crock_snowman.jpg,holiday_1_g_crock_snowman.jpg,,,rowepottery800,holiday_1_g_crock_snowman.jpg,
Classic 1/2 Gallon Crock - Snowman,3205-200,,This crock has many decorative uses we guarantee you'll find the perfect place to show it off.,,,,,,,1,,,,,,,rowepottery400,rowepottery160,https://www.rowepottery.com/pub/media/catalog/product/cache/e4d64343b1bc593f1c5348fe05efa4a6/h/o/holiday_.5_g_crock_snowman.jpg,holiday_.5_g_crock_snowman.jpg,,,rowepottery800,holiday_.5_g_crock_snowman.jpg,
Classic 1 Quart Crock - Snowman,3202-200,,"From pencil holder to cotton swab keeper, this versatile crock has many uses.",,,,,,,1,,,,,,,rowepottery400,rowepottery160,https://www.rowepottery.com/pub/media/catalog/product/cache/e4d64343b1bc593f1c5348fe05efa4a6/h/o/holiday_1_qt_crock_snowman.jpg,holiday_1_qt_crock_snowman.jpg,,,rowepottery800,holiday_1_qt_crock_snowman.jpg,
Classic Utensil Jar - Mistletoe,3203-351-1,,"Welcome Family and Friends to your holiday home with our classic hand thrown pottery. Rowe Pottery's NEW Mistletoe pattern is classic and simple and can be combined with any holiday décor. Our Classic Utensil Jar can be used in so many ways in the home, Hold most used Utensils on the Kitchen Counter, Vase for holiday greens, Fireplace matches on the hearth, serving dish- great for pretzel rods!",,,,,,,1,,,,,,,rowepottery400,rowepottery160,https://www.rowepottery.com/pub/media/catalog/product/cache/e4d64343b1bc593f1c5348fe05efa4a6/h/o/holiday_mistletoe_utensil.jpg,holiday_mistletoe_utensil.jpg,,,rowepottery800,holiday_mistletoe_utensil.jpg,
Utensil Jar - NEW Windmill,3203-836,,"A lovely addition to our Farm Collection, our NEW Windmill Pattern! We adore this pattern with it's gorgeous simplicity and a perfect tribute to the farm life. Perfect kitchen decor for your utensils next to your stove or even as a vase for a bouquet of flowers. All Rowe Pottery is hand-crafted by an artisan in Cambridge, WI. All pottery is dishwasher, oven and microwave safe.",,,,,,,1,,,,,,,rowepottery400,rowepottery160,https://www.rowepottery.com/pub/media/catalog/product/cache/e4d64343b1bc593f1c5348fe05efa4a6/f/a/farm_windmill_utensil.jpg,farm_windmill_utensil.jpg,,,rowepottery800,farm_windmill_utensil.jpg,
