CINNAMON and CRANBERRIES Candle Bars-5.5 oz Pack,CBCR,,"About this Fragrance ~ A refreshing cranberry with splashes of orange and strawberry. Mild notes of Cinnamon, Nutmeg, Clove, and Cardamom finish this tangy delight.

About this Product ~ Enjoy the fragrance experience without the flame! Use McCall's Candle Bars™ in our wax melters for a highly scented experience. McCall's Candle Bars™ are a solid block of 5.5 ounces of highly scented wax, perfectly portioned into 6 generous wedges and offered in all of our fragrances.

Approximate Fragrance Throw Time ~ 12-24 hours per wedge

Made in the USA",,,,,,,1,100,,,,,1,mccandles400,mccandles160,https://cdn.shopify.com/s/files/1/0509/0046/7875/products/McCalls_WEB-CandleBars_CinnamonCranberries_1024x1024@2x.jpg?v=1631556600,McCalls_WEB-CandleBars_CinnamonCranberries_1024x1024@2x.jpg?v=1631556600,,,mccandles800,McCalls_WEB-CandleBars_CinnamonCranberries_1024x1024@2x.jpg?v=1631556600,
CHRISTMAS TREE Candle Bars-5.5 oz Pack,CBCT,,"About this Fragrance ~ Celebrate the season with crisp fresh notes of pine, reminiscent of cozy Christmas mornings around the tree. (This same fragrance is also packaged as ""Cabin Scents"" for year-round enjoyment.) Christmas Tree is seasonally available.

About this Product ~ Enjoy the fragrance experience without the flame! Use McCall's Candle Bars™ in our wax melters for a highly scented experience. McCall's Candle Bars™ are a solid block of 5.5 ounces of highly scented wax, perfectly portioned into 6 generous wedges and offered in all of our fragrances.

Approximate Fragrance Throw Time ~ 12-24 hours per wedge

Made in the USAv",,,,,,,1,100,,,,,1,mccandles400,mccandles160,https://cdn.shopify.com/s/files/1/0509/0046/7875/products/McCalls_WEB-CandleBars_ChristmasTree_1024x1024@2x.jpg?v=1631556578,McCalls_WEB-CandleBars_ChristmasTree_1024x1024@2x.jpg?v=1631556578,,,mccandles800,McCalls_WEB-CandleBars_ChristmasTree_1024x1024@2x.jpg?v=1631556578,
LILAC Candle Bars-5.5 oz Pack,CBL,,"About this Fragrance ~ Open your window. It's Spring and the Lilac has just begun to bloom. A gentle breeze brings in the fragrance of this light, delicate blossom. This scent is so authentic, and oh so pretty, down to its rich, deep lavender bouquet.

About this Product ~ Enjoy the fragrance experience without the flame! Use McCall's Candle Bars™ in our wax melters for a highly scented experience. McCall's Candle Bars™ are a solid block of 5.5 ounces of highly scented wax, perfectly portioned into 6 generous wedges and offered in all of our fragrances.

Approximate Fragrance Throw Time ~ 12-24 hours per wedge

Made in the USA",,,,,,,1,100,,,,,1,mccandles400,mccandles160,https://cdn.shopify.com/s/files/1/0509/0046/7875/products/McCalls_WEB-CandleBars_Lilac_1024x1024@2x.jpg?v=1631557350,McCalls_WEB-CandleBars_Lilac_1024x1024@2x.jpg?v=1631557350,,,mccandles800,McCalls_WEB-CandleBars_Lilac_1024x1024@2x.jpg?v=1631557350,
LAVENDER MAGNOLIA Candle Bars-5.5 oz Pack,CBLM,,"About this Fragrance ~ An aroma of pure serenity! This airy blend of soft lavender and sweet magnolia invokes a relaxed meditative state. Sweet floral and herbal notes with balsamic undertones for a calming and relaxing experience.

About this Product ~ Enjoy the fragrance experience without the flame! Use McCall's Candle Bars™ in our wax melters for a highly scented experience. McCall's Candle Bars™ are a solid block of 5.5 ounces of highly scented wax, perfectly portioned into 6 generous wedges and offered in all of our fragrances.

Approximate Fragrance Throw Time ~ 12-24 hours per wedge

Made in the USA",,,,,,,1,100,,,,,1,mccandles400,mccandles160,https://cdn.shopify.com/s/files/1/0509/0046/7875/products/McCalls_WEB-CandleBars_LavenderMagnolia_1024x1024@2x.jpg?v=1631560076,McCalls_WEB-CandleBars_LavenderMagnolia_1024x1024@2x.jpg?v=1631560076,,,mccandles800,McCalls_WEB-CandleBars_LavenderMagnolia_1024x1024@2x.jpg?v=1631560076,
LAURA'S LEMON LOAF Candle Bars-5.5 oz Pack,CBLL,,"About this Fragrance ~ Look what Aunt Laura is baking today. . . her famous cream-cheese filled lemon bread. A tart lemon fragrance with a touch of poundcake makes this candle a fresh, yummy delight.
(Pssstt…Yes, there really is an Aunt Laura and she owns Laura’s Loaves and Goodies in La Habra, CA!)

About this Product ~ Enjoy the fragrance experience without the flame! Use McCall's Candle Bars™ in our wax melters for a highly scented experience. McCall's Candle Bars™ are a solid block of 5.5 ounces of highly scented wax, perfectly portioned into 6 generous wedges and offered in all of our fragrances.

Approximate Fragrance Throw Time ~ 12-24 hours per wedge

Made in the USA",,,,,,,1,100,,,,,1,mccandles400,mccandles160,https://cdn.shopify.com/s/files/1/0509/0046/7875/products/McCalls_WEB-CandleBars_LaurasLemonLoaf_1024x1024@2x.jpg?v=1631557292,McCalls_WEB-CandleBars_LaurasLemonLoaf_1024x1024@2x.jpg?v=1631557292,,,mccandles800,McCalls_WEB-CandleBars_LaurasLemonLoaf_1024x1024@2x.jpg?v=1631557292,
APPLE BUTTER Double Wick Classic 16oz,DWAB,,"About this Fragrance ~ A creamy sweet apple butter fragrance with a touch of tartness.

About this Product ~ Our Double Wick Classic™ beauties have distinctive rich black & gold embossed label.
Quicker pooling than a single wick candle (liquefies faster) / Has more fragrance throw than a single wick candle (smells stronger) / Has the same length of burn time as our other 16oz candles (i.e., doesn’t burn at a faster rate, just uses 2 smaller wicks, for more even burning)

Approximate Burn Time ~ 110-130 hours

Made in the USA",,,,,,,1,100,,,,,1,mccandles400,mccandles160,https://cdn.shopify.com/s/files/1/0509/0046/7875/products/dwab_1024x1024@2x.jpg?v=1605536155,dwab_1024x1024@2x.jpg?v=1605536155,,,mccandles800,dwab_1024x1024@2x.jpg?v=1605536155,
APPLES and PUMPKINS Double Wick Classic 16oz,DWAP,,"About this Fragrance ~ Crisp apples overflow with harvested pumpkins. A sprinkling of cinnamon, clove and nutmeg on a backdrop of cedarwood with a dash of vanilla.

About this Product ~ Our Double Wick Classic™ beauties have distinctive rich black & gold embossed label.

Quicker pooling than a single wick candle (liquefies faster) / Has more fragrance throw than a single wick candle (smells stronger) / Has the same length of burn time as our other 16oz candles (i.e., doesn’t burn at a faster rate, just uses 2 smaller wicks, for more even burning)

Approximate Burn Time ~ 110-130 hours

Made in the USA",,,,,,,1,100,,,,,1,mccandles400,mccandles160,https://cdn.shopify.com/s/files/1/0509/0046/7875/products/dwap_1024x1024@2x.jpg?v=1605536137,dwap_1024x1024@2x.jpg?v=1605536137,,,mccandles800,dwap_1024x1024@2x.jpg?v=1605536137,
CREME BRULEE Double Wick Classic 16oz,DWCB,,"About this Fragrance ~ This charming country candle holds within the aroma of the classic French custard dessert. A heavy dusting of carmelized sugar atop rich custard.

About this Product ~ Our Double Wick Classic™ beauties have distinctive rich black & gold embossed label.
Quicker pooling than a single wick candle (liquefies faster) / Has more fragrance throw than a single wick candle (smells stronger) / Has the same length of burn time as our other 16oz candles (i.e., doesn’t burn at a faster rate, just uses 2 smaller wicks, for more even burning)

Approximate Burn Time ~ 110-130 hours

Made in the USA",,,,,,,1,100,,,,,1,mccandles400,mccandles160,https://cdn.shopify.com/s/files/1/0509/0046/7875/products/dwcb_1024x1024@2x.jpg?v=1605536099,dwcb_1024x1024@2x.jpg?v=1605536099,,,mccandles800,dwcb_1024x1024@2x.jpg?v=1605536099,
CHRISTMAS TREE Double Wick Classic 16oz,DWCT,,"About this Fragrance ~ Celebrate the season with crisp fresh notes of pine, reminiscent of cozy Christmas mornings around the tree. (This same fragrance is also packaged as ""Cabin Scents"" for year-round enjoyment.) Christmas Tree is seasonally available.

About this Product ~ Our Double Wick Classic™ beauties have distinctive rich black & gold embossed label.
Quicker pooling than a single wick candle (liquefies faster) / Has more fragrance throw than a single wick candle (smells stronger) / Has the same length of burn time as our other 16oz candles (i.e., doesn’t burn at a faster rate, just uses 2 smaller wicks, for more even burning)

Approximate Burn Time ~ 110-130 hours

Made in the USA",,,,,,,1,100,,,,,1,mccandles400,mccandles160,https://cdn.shopify.com/s/files/1/0509/0046/7875/products/dwct_1024x1024@2x.jpg?v=1605536042,dwct_1024x1024@2x.jpg?v=1605536042,,,mccandles800,dwct_1024x1024@2x.jpg?v=1605536042,
FRESH STRAWBERRIES Double Wick Classic 16oz,DWFR,,"About this Fragrance ~ Luscious strawberries just picked and delivered to the McCall's farm stand. Light, yet delightfully fresh and fragrant.

About this Product ~ Our Double Wick Classic™ beauties have distinctive rich black & gold embossed label.
Quicker pooling than a single wick candle (liquefies faster) / Has more fragrance throw than a single wick candle (smells stronger) / Has the same length of burn time as our other 16oz candles (i.e., doesn’t burn at a faster rate, just uses 2 smaller wicks, for more even burning)

Approximate Burn Time ~ 110-130 hours

Made in the USA",,,,,,,1,100,,,,,1,mccandles400,mccandles160,https://cdn.shopify.com/s/files/1/0509/0046/7875/products/dwfr_1024x1024@2x.jpg?v=1605536013,dwfr_1024x1024@2x.jpg?v=1605536013,,,mccandles800,dwfr_1024x1024@2x.jpg?v=1605536013,
