The Desire of your Heart Navy Blue Stainless Steel Water Bottle - Psalm 20:4,FLS069,Home And Kitchen|Drinkware|Stainless Steel Water Bottles,"The perfect gift for your recent grad to take on her new adventure, the go, the Desires of Your Heart Navy Stainless Steel Water Bottle, will keep her body nourished and her mind fresh.
The shiny navy exterior of the stainless steel water bottle is laser engraved with the sentiment a and a mountain vista image.
May He give you the desire of your heart and make all your plans succeed 
Psalm 20:4
At 34 fluid ounces, this water bottle provides over half of your water intake needs for the day, and its double-walled, vacuum insulated interior will keep your cold beverages cold and your hot beverages hot for up to 24 hours. The twist-off cap is made of stainless steel and black plastic and comes with a handy rubber wristlet attached to the cap. For best care, handwash the bottle to ensure lasting quality.
This stainless steel water bottle makes a great present for your environmentally conscious friend who values reusable containers. With its high quality and minimalist design, the navy bottle will stand the test of time and maintain its style.
This water bottle is part of our Graduation Collection, which includes a variety of gifts and accompanying Scripture verses uniquely fitting for graduates. Find other coordinating items such as a journal, mug, keychain, and more at our Graduation Collection Page.
Send your graduate off with a water bottle that will last for years and a blessing that will warm his heart when you wrap the Desires of Your Heart Navy Stainless Steel Water Bottle as a graduation gift.
Shiny navy finish with laser engraved mountain vista design 
Graduation Collection 
Laser-engraved text 
May He give you the desire of your heart and make all your plans succeed 
Psalm 20:4 
Stainless steel water bottle 
Vacuum seal cap 
Double-wall insulated 
Plastic and stainless steel cap 
Wristlet 
Hot or cold beverages 
Non-sweating, stay-cool bottle 
Maintains temperature for 24 hours 
Handwash only 
Not dishwasher, microwave, or freezer safe 
Packaged in a gift box 
Capacity: 34 fl. oz (946 ml)",,,,,,,,,,,,,,ChristianArt400,ChristianArt160,https://www.christianartgifts.com/product-images/FLS069_1--front.jpg,FLS069_1--front.jpg,,,ChristianArt800,FLS069_1--front.jpg
Trust in the Lord Black Stainless Steel Water Bottle - Proverbs 3:5,FLS068,Home And Kitchen|Drinkware|Stainless Steel Water Bottles,"The liberally sized Trust in the LORD Black Stainless Steel Water Bottle will equip you to meet your hydration goals as you meet the tasks of your day. Each time you glance at the Scripture engraved on the water bottle, you will e reminded that you follow a God you can trust.
The Trust in the LORD Black Stainless Steel Water Bottle boasts a sleek black look and a high-quality design that will ensure your drink stays piping hot or icy cold. The solid color adds to the bottle's versatility, making it perfect for a formal business trip and a pick-up soccer game. The sentiment is laser engraved on the matte black exterior.
Trust in the LORD 
 Proverbs 3:5
This water bottle's durable design includes a stainless steel, double-walled interior that will vacuum insulate cold and hot beverages and preserve their temperature for up to 24 hours. The twist-off cap is made of stainless steel and black plastic that will hide any smudges or fingerprints. Easily carry the bottle from place to place with the rubber wristlet attached to the cap. As with all stainless steel water bottles, handwash the bottle to ensure lasting quality.
The Trust in the LORD Black Stainless Steel Water Bottle is made to last through any adventure–whether a long day at the office or an outdoor hiking trip. At 34 fluid ounces, this water bottle will save a friend or family member the time and hassle of refilling their bottle throughout the day.
The Trust in the Lord Black Stainless Steel Water Bottle is part of the Trust in the LORD Black and Gray Collection that includes a faux leather bookmark, stainless steel travel mug, faux leather journal, and faux leather Bible case.
Support a husband or dad through long days when you wrap the Trust in the LORD Black Stainless Steel Water Bottle as a Father's day or birthday gift that will sustain their physical needs and remind them of the sustenance that comes from above.
Matte black finish 
Laser engraved text 
Trust in the LORD 
Proverbs 3:5 
Stainless steel water bottle 
Vacuum seal cap 
Double-wall insulated 
Plastic and stainless steel cap 
Wristlet 
Hot or cold beverages 
Non-sweating, stay-cool bottle 
Maintains temperature for 24 hours 
Handwash recommended 
Not dishwasher, microwave, or freezer safe 
Packaged in a gift box 
Capacity: 34 fl. oz (946 ml)",,,,,,,,,,,,,,ChristianArt400,ChristianArt160,https://www.christianartgifts.com/product-images/FLS068_1--front.jpg,FLS068_1--front.jpg,,,ChristianArt800,FLS068_1--front.jpg
Be Joyful Ceramic Mug in Teal,MUG608,Home And Kitchen|Drinkware|Coffee And Tea Mugs,"Pour a favorite hot beverage into the Be Joyful Ceramic Mug and be reminded to choose joy every day. This coffee or tea mug makes a sweet gift for your granddaughter, daughter, niece, or wife to remind them that they have the power to choose how they will face the day.
The teal Be Joyful Mug is made of ceramic, and the mouth and handle are rimmed in bronze. The title, ""Be Joyful,"" is scripted in white to coordinate with the interior. Pair this mug with a coordinating faux leather journal or key ring to drive the message home.
Be Joyful Collection 
Ceramic mug 
Packaged in a gift box 
Not microwave or dishwasher safe 
Tested for lead 
Capacity: 10 fl oz (296 ml) 
Gift box dimensions:  3.8” x 5” x 3.7” (96 x 127 x 94 mm)",,,,,,,,,,,,,,ChristianArt400,ChristianArt160,https://www.christianartgifts.com/product-images/MUG608_1--front.jpg,MUG608_1--front.jpg,,,ChristianArt800,MUG608_1--front.jpg
Pray Continually Orange Ceramic Mug - 1 Thessalonians 5:17,MUG802,Home And Kitchen|Drinkware|Coffee And Tea Mugs,"Let the Pray Continually Orange Ceramic Mug be your daily reminder to spend more time in prayer. 

The creamy white exterior of the ceramic coffee mug is decorated with an abstract design featuring large gray, orange, brown, and yellow letters. An orange box highlights the Scripture reference. 

PRAY 
1 Thessalonians 5:17 

The theme for the mug is presented on the back on large orange block letters and yellow cursive letters. 

 Pray continually 

A large yellow handle fits two fingers for a comfortable grip. The interior of the 12 fluid ounce capacity mug is colored a lovely orange and it comes packaged in a. gift box.

The Pray Continually Orange Ceramic Mug is the perfect way to remind recent grad of a valuable life lesson, so pair it with a devotional and let it speak for itself. 

White and orange ceramic mug with colorful abstract design 
Pray continually 
1 Thessalonians 5:17 
Ceramic mug 
Colored handle 
Microwave and dishwasher safe 
Packaged in a gift box 
Gift box dimensions: 4.4"" x 4.4"" x 3.5"" (112 x112 x 89 mm) 
Capacity 12 fl. oz. (355 ml)",,,,,,,,,,,,,,ChristianArt400,ChristianArt160,https://www.christianartgifts.com/product-images/MUG802_1--front.jpg,MUG802_1--front.jpg,,,ChristianArt800,MUG802_1--front.jpg
Trust in the LORD Black Camp Style Stainless Steel Mug - Proverbs 3:5,SMUG231,Home And Kitchen|Drinkware|Stainless Steel Travel Mugs,"The handsome design and sturdy construction of the Trust in the LORD Black Camp Style Stainless Steel Mug make it the perfect gift for your outdoor-loving husband or bother. Guaranteed to keep their coffee warm on their daily commute, the Trust in the LORD Black Camp Style Stainless Steel Mug will become their favorite way to start the day.
The matte black camp style mug features a simple multi-font laser engraved typographical design framed by a band of exposed stainless steel at the top and base of the mug.
Trust in the LORD 
 Proverbs 3:5
Double-wall insulation guarantees a steady temperature for up to 24 hours, and the powder-coated exterior offers a secure hold. A D-shaped handle, powder-coated in the same matte black finish, comfortably fits three fingers. The 11 fluid ounce capacity travel mug has a clear lid with a silicone seal that fits snugly and has a retractable sip-hole closure to keep beverages from leaking, splashing, or spilling. As with all stainless steel mugs, hand washing is encouraged.
Encourage a husband or brother to place his trust where it belongs when you wrap the Trust in the LORD Black Camp Style Stainless Steel Mug as a birthday gift.
Black powder-coated mug with laser engraved text 
Laser engraved design 
Trust in the LORD 
Proverbs 3:5 
Matte finish 
Stainless steel 
Camp style mug
Double-wall insulation
Comfort grip 
Retractable sip-hole cover 
Not freezer, microwave, or dishwasher safe 
Handwash recommended 
Packaged in a gift box
Capacity: 11 fl. oz. (325ml) 
Size: 4.7"" x 4.5"" x 3.5"" (119 x 114 x 86mm) 
Gift box dimensions: 5"" x 4.6"" x 3.8"" (127 x 117 x 89mm)",,,,,,,,,,,,,,ChristianArt400,ChristianArt160,https://www.christianartgifts.com/product-images/SMUG231_1--front.jpg,SMUG231_1--front.jpg,,,ChristianArt800,SMUG231_1--front.jpg
Bless You and Keep You Teal Ceramic Coffee Mug with Spoon - Numbers 6:24,MUG854,Home And Kitchen|Drinkware|Coffee And Tea Mugs,"Add a spoonful of sugar to the beautiful Bless You and Keep You Teal Ceramic Coffee Mug with Spoon and let the sweetness of the blessing will your heart, then store the spoon in the handle slots, ready for the next cup!
The light teal exterior of the ceramic coffee mug features a white diamond-shaped frame surrounded by pastel-colored blossoms. The frame holds the sentiment, taken from the well-known Old Testament priestly blessing, presented in an informal black script.
May the LORD bless you and keep you. 
Numbers 6:24
The creamy white interior of the cup matches the small ceramic spoon held in place by two slots carved into the handle. This 12 fl oz capacity mug is excellent for use in an office, teacher's lounge, or dorm room and comes packaged in a gift box.
The Bless You and Keep You Teal Ceramic Coffee Mug with Spoon is part of the Bless You and Keep You Collection that includes a wirebound journal, writing paper and envelope set, and a large gift bag.
Share this beautiful blessing with your favorite coffee lover friend when you give her the Bless You and Keep You Teal Ceramic Coffee Mug with Spoon as a birthday gift.
Teal exterior with white interior and floral diamond-shape frame 
Ceramic mug with ceramic spoon 
Ceramic spoon nestled in handle 
May the LORD bless you and keep you 
Numbers 6:24 
Microwave safe 
Dishwasher safe 
Packaged in a gift box 
Capacity: 12 fl. oz. (355ml) 
Gift Box Dimensions:",,,,,,,,,,,,,,ChristianArt400,ChristianArt160,https://www.christianartgifts.com/product-images/MUG854_1--front.jpg,MUG854_1--front.jpg,,,ChristianArt800,MUG854_1--front.jpg
Strength & Dignity Peach Poppy Ceramic Mug - Proverbs 31:25,MUG838,Home And Kitchen|Drinkware|Coffee And Tea Mugs,"The beautiful Strength & Dignity Peach Poppy Ceramic Mug is a pretty gift to celebrate a mentor or friend who has spoken wise words in times of trouble.
A row of pink and peach-colored poppies accented with coral and yellow grows around the base of the ceramic mug, and grounds the sentiment presented in peach and gold foiled letters.
She is clothed with strength and dignity
The back of the mug features the Scripture reference in peach-colored letters superimposed over a single poppy design.
Proverbs 31:25
The peach-colored interior of the mug creates a nice contrast to the creamy white exterior. At 12 fluid ounce capacity, this coffee or tea mug is the best size for the perfect cup of tea or coffee.
Show your appreciation for the care of a friend that has stood by you through thick and thin when you wrap the Strength & Dignity Peach Poppy Ceramic Mug as a thank you gift.
Pink and peach-colored poppy design 
Peach text with gold foil accents 
Peach interior 
She is clothed with strength and dignity
Proverbs 31:25 
Handwash recommended due to delicate foil 
Not dishwasher or microwave safe due to foil 
Packaged in a gift box 
Gift box dimensions: 4.4"" x 4.4"" x 3.5"" (112 x112 x 89 mm) 
Capacity 12 fl. oz. (355 ml)",,,,,,,,,,,,,,ChristianArt400,ChristianArt160,https://www.christianartgifts.com/product-images/MUG838_1--front.jpg,MUG838_1--front.jpg,,,ChristianArt800,MUG838_1--front.jpg
Be Kind Teal Stainless Steel Camp Style Mug,SMUG206,Home And Kitchen|Drinkware|Stainless Steel Travel Mugs,"The Be Kind Teal Stainless Steel Camp Style Mug will keep your piping hot coffee or favorite icy beverage at the perfect temperature for hours while you trek through the trail or the supermarket. And you’ll remind yourself and others that kindness counts!
The teal-colored powder-coated exterior of the mug is laser engraved with the sentiment at the base, while a stainless steel exposed rim circles the top.
Be Kind
Durable stainless steel is used in the double-walled construction of the mug. This feature keeps beverages at a steady temperature for 24 hours. An ergonomic handle and a tight-fitting lid with a sliding hole closure reduce spills and splashes.
Share the kindness with all those around you when you give the Be Kind Teal Stainless Steel Camp Style Mug to friends and family this Christmas.
Teal exterior with silver laser engraved design 
Matte powder-coated finish 
Stainless steel mug 
Camp Style mug 
Double-wall insulation 
Comfort grip 
Retractable sip hole cover
Not freezer, microwave, or dishwasher safe 
Handwash recommended 
Packaged in a gift box 
Capacity: 11 fl oz (325 ml) 
Size: 4.7"" x 4.5"" x 3.5"" (119 x 114 x 86 mm) 
Gift box dimensions: 5"" x 4.6"" x 3.8"" (127 x 117 x 89 mm)",,,,,,,,,,,,,,ChristianArt400,ChristianArt160,https://www.christianartgifts.com/product-images/SMUG206_1--front.jpg,SMUG206_1--front.jpg,,,ChristianArt800,SMUG206_1--front.jpg
Choose Joy Trinket Tray,GLT019,Home And Kitchen|Desktop And Wall Decor|Desktop Decor,"The Choose Joy Trinket Tray makes a charming gift for your aunt, daughter-in-law, or grandmother. The ceramic trinket tray provides a convenient place to leave your jewelry, watch, or keys. It will fit in any room in the home, from the bedroom dresser to the house entryway. The message on the Choose Joy Trinket Tray shares a hope-filled call to choose joy in everyday life, and spread that joy to others.

The ceramic trinket tray comes in a pastel floral design with “Today I Will Choose Joy” in the center. Packaged in a die-cut gift box, the Choose Joy Trinket Tray is not dishwasher, microwave, or freezer safe.
Size: 4 1/2"" x 4 1/2""
Ceramic
Tested For Lead
Not Dishwasher, Microwave, or Freezer Safe
Packaged in a Die-cut Gift Box",,,,,,,,,,,,,,ChristianArt400,ChristianArt160,https://www.christianartgifts.com/product-images/GLT019_1--front.jpg,GLT019_1--front.jpg,,,ChristianArt800,GLT019_1--front.jpg
The LORD Delights in You Pink Floral Ceramic Coffee Mug - Isaiah 62:4,MUG839,Home And Kitchen|Drinkware|Coffee And Tea Mugs,"Give The LORD Delights in You Pink Floral Ceramic Coffee Mug to a daughter or granddaughter to assure her that no matter what the world and social media say, the LORD loves her and made her perfect.
A multi-colored floral design accented by gold foil outlined flowers hugs the white frame that holds the sentiment on the front of this beautiful mug.
The LORD delights in you 
Isaiah 62:4
The LORD Delights in You Pink Floral Ceramic Coffee Mug is part of The Lord Delights Collection, which also includes a 3-piece notebook set, faux leather classic journal, wirebound journal, and a large gift bag.
The back of the mug features a bouquet of flowers accented by gold foil outlines. A thin gold foiled band runs along the rim of the cup and adds an elegant feel to the design. The pink interior of this 11 fluid ounce capacity mug coordinates handsomely with the floral design. The mug is packaged in a coordinating gift box, and it is ready to be gifted.
Show your love and support for a young girl when you wrap The LORD Delights in You Pink Floral Ceramic Coffee Mug as a birthday gift.
Multi-colored floral design on white exterior 
The Lord Delights Collection
Pink interior 
Gold foil accents 
Ceramic mug 
Gold foiled rim 
Not microwave or dishwasher due to delicate foil 
Packaged in gift box 
Gift box dimensions: 4.4"" x 4.4"" x 3.5"" (112 x112 x 89 mm) 
Capacity 12 fl. oz. (355 ml)",,,,,,,,,,,,,,ChristianArt400,ChristianArt160,https://www.christianartgifts.com/product-images/MUG839_1--front.jpg,MUG839_1--front.jpg,,,ChristianArt800,MUG839_1--front.jpg
