White Kraft Shopping Bags (Vogue),WKV,Home > Bags - Paper Shopping > White Kraft Shopping Bags >,"White Kraft Paper Shoppers
Prices are per unit of 250 items.","White Kraft Shopping Bags (Vogue)
16"" x 6"" x 12"" - 250/case",1,$72.60,http://www.packagingsource.com/resize/Shared/Images/Product/White-Kraft-Shopping-Bags-Vogue/whitekraftvogueshoppingbag.jpg?lr=t&bw=500&bh=500,none
White Kraft Shopping Bags (Queen),WKQ,Home > Bags - Paper Shopping > White Kraft Shopping Bags >,"White Kraft Paper Shoppers
Prices are per unit of 200 items.","White Kraft Shopping Bags (Queen)
16"" x 6"" x 19"" - 200/case",1,$69.80,http://www.packagingsource.com/resize/Shared/Images/Product/White-Kraft-Shopping-Bags-Queen/whitekraftqueenshoppingbag.jpg?lr=t&bw=500&bh=500,none
White Kraft Shopping Bags (Jumbo),WKJ,Home > Bags - Paper Shopping > White Kraft Shopping Bags >,"White Kraft Paper Shoppers
Prices are per unit of 200 items.","White Kraft Shopping Bags (Jumbo)
18"" x 7"" x 18"" - 200/case",1,$79.80,http://www.packagingsource.com/resize/Shared/Images/Product/White-Kraft-Shopping-Bags-Jumbo/whitekraftjumboshoppingbag.jpg?lr=t&bw=500&bh=500,none
White Kraft Shopping Bags (Magnum),WKM,Home > Bags - Paper Shopping > White Kraft Shopping Bags >,"White Kraft Paper Shoppers
Prices are per unit of 125 items.","White Kraft Shopping Bags (Magnum)
24"" x 7 1/4"" x 18 3/4"" - 125/case",1,$147.60,http://www.packagingsource.com/resize/Shared/Images/Product/White-Kraft-Shopping-Bags-Magnum/whitekraftshoppingbags.jpg?lr=t&bw=500&bh=500,none
Natural Kraft Tint Shopping Bags (Pup),NTP,Home > Bags - Paper Shopping > Natural Kraft Tints Shopping Bags >,"Natural Kraft Tint Shopping Bags

The beautiful classic colors of our natural kraft tint shopping bags provide you with just the right touch of understated elegance.  Natural kraft tint shopping bags are rich colors on natural kraft paper  The inside of the bag and twisted paper handles are natural kraft.

Case Pack: 250
Price per case.
Please select color from drop down menu above.

Please call customer service at 1-800-624-6244 for custom printing information.","Natural Kraft Tint Shopping Bags (Pup)
5"" x 3"" x 8"" - 250/case",1,$68.75,http://www.packagingsource.com/resize/Shared/Images/Product/Natural-Kraft-Tint-Shopping-Bags-Pup/BPP_NaturalSmooths.jpg?lr=t&bw=500&bh=500,none
Natural Kraft Tint Shopping Bags (Cub),NTC,Home > Bags - Paper Shopping > Natural Kraft Tints Shopping Bags >,"Natural Kraft Tint Shopping Bags

The beautiful classic colors of our natural kraft tint shopping bags provide you with just the right touch of understated elegance.  Natural kraft tint shopping bags are rich colors on natural kraft paper  The inside of the bag and twisted paper handles are natural kraft.

Case Pack: 250
Price per case.
Please select color from drop down menu above.

Please call customer service at 1-800-624-6244 for custom printing information.","Natural Kraft Tint Shopping Bags (Cub)
8"" x 5"" x 10"" - 250/case",1,$74.75,http://www.packagingsource.com/resize/Shared/Images/Product/Natural-Kraft-Tint-Shopping-Bags-Cub/BPP_NaturalSmooths.jpg?lr=t&bw=500&bh=500,none
Natural Kraft Tint Shopping Bags (Vogue),NTV,Home > Bags - Paper Shopping > Natural Kraft Tints Shopping Bags >,"Natural Kraft Tint Shopping Bags

The beautiful classic colors of our natural kraft tint shopping bags provide you with just the right touch of understated elegance.  Natural kraft tint shopping bags are rich colors on natural kraft paper  The inside of the bag and twisted paper handles are natural kraft.

Case Pack: 250
Price per case.
Please select color from drop down menu above.

Please call customer service at 1-800-624-6244 for custom printing information.","Natural Kraft Tint Shopping Bags (Vogue)
16"" x 6"" x 12"" - 250/case",1,$99.75,http://www.packagingsource.com/resize/Shared/Images/Product/Natural-Kraft-Tint-Shopping-Bags-Vogue/BPP_NaturalSmooths.jpg?lr=t&bw=500&bh=500,none
Matte Tints on White Shopping Bags (Pup),PSROSE,Home > Bags - Paper Shopping > Matte Tints on White Shopping Bags >,"Matte Tints on White Collection
250 bags per case
Price per case
Please select color from drop down above","Matte Tints on White Shopping Bags (Pup)
5"" x 3"" x 8"" - 250/case",1,$119.00,http://www.packagingsource.com/resize/images/Paper%20Shopping%20Bags/Matte-Tints-on-White-Shopping-Bags.jpg?lr=t&bw=500&bh=500,none
Matte Tints on White Shopping Bags (Cub),PSROD,Home > Bags - Paper Shopping > Matte Tints on White Shopping Bags >,"Matte Tints on White Collection
250 bags per case
Price per case
Please select color from drop down above","Matte Tints on White Shopping Bags (Cub)
8"" x 5"" x 10"" - 250/case",1,$106.00,http://www.packagingsource.com/resize/images/Paper%20Shopping%20Bags/Matte-Tints-on-White-Shopping-Bags.jpg?lr=t&bw=500&bh=500,none
Matte Tints on White Shopping Bags (Debbie),PSLIND,Home > Bags - Paper Shopping > Matte Tints on White Shopping Bags >,"Matte Tints on White Collection
250 bags per case
Price per case
Please select color from drop down above","Matte Tints on White Shopping Bags (Debbie)
10"" x 5"" x 13"" - 250/case",1,$112.50,http://www.packagingsource.com/resize/images/Paper%20Shopping%20Bags/Matte-Tints-on-White-Shopping-Bags.jpg?lr=t&bw=500&bh=500,none
Matte Tints on White Shopping Bags (Take Out),PSASP,Home > Bags - Paper Shopping > Matte Tints on White Shopping Bags >,"Matte Tints on White Collection
250 bags per case
Price per case
Please select color from drop down above","Matte Tints on White Shopping Bags (Take Out)
13"" x 6"" x 15"" - 250/case",1,$122.20,http://www.packagingsource.com/resize/images/Paper%20Shopping%20Bags/Matte-Tints-on-White-Shopping-Bags.jpg?lr=t&bw=500&bh=500,none
Matte Tints on White Shopping Bags (Vogue),PSMAD,Home > Bags - Paper Shopping > Matte Tints on White Shopping Bags >,"Matte Tints on White Collection
250 bags per case
Price per case
Please select color from drop down above","Matte Tints on White Shopping Bags (Vogue)
16"" x 6"" x 12"" - 250/case",1,$122.20,http://www.packagingsource.com/resize/images/Paper%20Shopping%20Bags/Matte-Tints-on-White-Shopping-Bags.jpg?lr=t&bw=500&bh=500,none
Matte Tints on White Shopping Bags (Queen),PSGAL,Home > Bags - Paper Shopping > Matte Tints on White Shopping Bags >,"Matte Tints on White Collection
250 bags per case
Price per case
Please select color from drop down above","Matte Tints on White Shopping Bags (Queen)
16"" x 6"" x 19"" - 200/case",1,$119.60,http://www.packagingsource.com/resize/images/Paper%20Shopping%20Bags/Matte-Tints-on-White-Shopping-Bags.jpg?lr=t&bw=500&bh=500,none
Matte Tints on White Shopping Bags (Jumbo),PSJUM,Home > Bags - Paper Shopping > Matte Tints on White Shopping Bags >,"Matte Tints on White Collection
250 bags per case
Price per case
Please select color from drop down above","Matte Tints on White Shopping Bags (Jumbo)
18"" x 7"" x 18"" - 200/case",1,$146.00,http://www.packagingsource.com/resize/images/Paper%20Shopping%20Bags/Matte-Tints-on-White-Shopping-Bags.jpg?lr=t&bw=500&bh=500,none
Gloss Colors on White Shopping Bags (Pup),G5,Home > Bags - Paper Shopping > Gloss Colors on White Shopping Bags >,"Gloss Colors on White Shopping Bags

Always a stylish choice and with many gloss colors to choose from, we make it easy to select one that will work well with your store image.  Coordinate your bags with matching gloss color boxes and you will be sure to make a lasting impression.  Bags are gloss colors on white with white twisted paper handles (unless otherwise noted).
Note: Gloss black has a black handle, Gloss Dartmouth Green has a green handle.

Case Pack: 250
Price per case.
Please choose color from drop down menu above.

For custom printing information please call 1-800-624-6244.  ","Gloss Colors on White Shopping Bags (Pup)
5"" x 3"" x 8"" - 250/case",1,$127.50,http://www.packagingsource.com/resize/images/Paper%20Shopping%20Bags/Gloss-Color-Shopping-Bags.jpg?lr=t&bw=500&bh=500,none
Gloss Colors on White Shopping Bags (Cub),G8,Home > Bags - Paper Shopping > Gloss Colors on White Shopping Bags >,"Gloss Colors on White Shopping Bags

Always a stylish choice and with many gloss colors to choose from, we make it easy to select one that will work well with your store image.  Coordinate your bags with matching gloss color boxes and you will be sure to make a lasting impression.  Bags are gloss colors on white with white twisted paper handles (unless otherwise noted).
Note: Gloss black has a black handle, Gloss Dartmouth Green has a green handle.

Case Pack: 250
Price per case.
Please choose color from drop down menu above.

For custom printing information please call 1-800-624-6244.  ","Gloss Colors on White Shopping Bags (Cub)
8"" x 5"" x 10"" - 250/case",1,$122.50,http://www.packagingsource.com/resize/images/Paper%20Shopping%20Bags/Gloss-Color-Shopping-Bags.jpg?lr=t&bw=500&bh=500,none
Gloss Colors on White Shopping Bags (Vogue),G16,Home > Bags - Paper Shopping > Gloss Colors on White Shopping Bags >,"Gloss Colors on White Shopping Bags

Always a stylish choice and with many gloss colors to choose from, we make it easy to select one that will work well with your store image.  Coordinate your bags with matching gloss color boxes and you will be sure to make a lasting impression.  Bags are gloss colors on white with white twisted paper handles (unless otherwise noted).
Note: Gloss black has a black handle, Gloss Dartmouth Green has a green handle.

Case Pack: 250
Price per case.
Please choose color from drop down menu above.

For custom printing information please call 1-800-624-6244.  ","Gloss Colors on White Shopping Bags (Vogue)
16"" x 6"" x 12"" - 250/case",1,$185.50,http://www.packagingsource.com/resize/images/Paper%20Shopping%20Bags/Gloss-Color-Shopping-Bags.jpg?lr=t&bw=500&bh=500,none
Gloss Colors on White Shopping Bags (Queen),G169,Home > Bags - Paper Shopping > Gloss Colors on White Shopping Bags >,"Gloss Colors on White Shopping Bags

Always a stylish choice and with many gloss colors to choose from, we make it easy to select one that will work well with your store image.  Coordinate your bags with matching gloss color boxes and you will be sure to make a lasting impression.  Bags are gloss colors on white with white twisted paper handles (unless otherwise noted).
Note: Gloss black has a black handle, Gloss Dartmouth Green has a green handle.

Case Pack: 200
Price per case.
Please choose color from drop down menu above.

For custom printing information please call 1-800-624-6244.  ","Gloss Colors on White Shopping Bags (Queen)
16"" x 6"" x 19"" - 200/case",1,$178.00,http://www.packagingsource.com/resize/images/Paper%20Shopping%20Bags/Gloss-Color-Shopping-Bags.jpg?lr=t&bw=500&bh=500,none
Gloss Colors on White Shopping Bags (Jumbo),G18,Home > Bags - Paper Shopping > Gloss Colors on White Shopping Bags >,"Gloss Colors on White Shopping Bags

Always a stylish choice and with many gloss colors to choose from, we make it easy to select one that will work well with your store image.  Coordinate your bags with matching gloss color boxes and you will be sure to make a lasting impression.  Bags are gloss colors on white with white twisted paper handles (unless otherwise noted).

Available in Metallic Blue and Metallic Sage only.

Case Pack: 200
Price per case.
Please choose color from drop down menu above.

For custom printing information please call 1-800-624-6244.  ","Gloss Colors on White Shopping Bags (Jumbo)
18"" x 7"" x 18"" - 200/case",1,$190.00,http://www.packagingsource.com/resize/images/Paper%20Shopping%20Bags/Gloss-Color-Shopping-Bags.jpg?lr=t&bw=500&bh=500,none
Matte Tint on Oatmeal Shopping Bags (Pup),OTP,Home > Bags - Paper Shopping > Matte Tint on Oatmeal Shopping Bags >,"Matte Tints on Oatmeal Shopping Bags

The distinctive colors on these gorgeous shopping bags are accentuated by the soft oatmeal color on the inside of the bag.  Coordinate with our boxes in the same beautiful colors and you will have a look that will be sure to get you noticed!  Bags are matte tinted colors on oatmeal paper with oatmeal twisted paper handles

Case Pack: 250
Price per case.
Please select color from drop down above.

Please contact customer service at 1-800-624-6244 for custom printing information.","Matte Tint on Oatmeal Shopping Bags (Pup)
5"" x 3"" x 8"" - 250/case",1,$119.00,http://www.packagingsource.com/resize/images/Paper%20Shopping%20Bags/Matte-Tints-on-Oatmeal-Shopping-Bags.jpg?lr=t&bw=500&bh=500,none
Matte Tint on Oatmeal Shopping Bags (Cub),OTC,Home > Bags - Paper Shopping > Matte Tint on Oatmeal Shopping Bags >,"Matte Tints on Oatmeal Shopping Bags

The distinctive colors on these gorgeous shopping bags are accentuated by the soft oatmeal color on the inside of the bag.  Coordinate with our boxes in the same beautiful colors and you will have a look that will be sure to get you noticed!  Bags are matte tinted colors on oatmeal paper with oatmeal twisted paper handles

Case Pack: 250
Price per case.
Please select color from drop down above.

Please contact customer service at 1-800-624-6244 for custom printing information.","Matte Tint on Oatmeal Shopping Bags (Cub)
8"" x 5"" x 10"" - 250/case",1,$106.00,http://www.packagingsource.com/resize/images/Paper%20Shopping%20Bags/Matte-Tints-on-Oatmeal-Shopping-Bags.jpg?lr=t&bw=500&bh=500,none
Matte Tint on Oatmeal Shopping Bags (Debbie),OTD,Home > Bags - Paper Shopping > Matte Tint on Oatmeal Shopping Bags >,"Matte Tints on Oatmeal Shopping Bags

The distinctive colors on these gorgeous shopping bags are accentuated by the soft oatmeal color on the inside of the bag.  Coordinate with our boxes in the same beautiful colors and you will have a look that will be sure to get you noticed!  Bags are matte tinted colors on oatmeal paper with oatmeal twisted paper handles

Case Pack: 250
Price per case.
Please select color from drop down above.

Please contact customer service at 1-800-624-6244 for custom printing information.","Matte Tint on Oatmeal Shopping Bags (Debbie)
10"" x 5"" x 13"" - 250/case",1,$112.50,http://www.packagingsource.com/resize/images/Paper%20Shopping%20Bags/Matte-Tints-on-Oatmeal-Shopping-Bags.jpg?lr=t&bw=500&bh=500,none
Matte Tint on Oatmeal Shopping Bags (Take Out),OTE,Home > Bags - Paper Shopping > Matte Tint on Oatmeal Shopping Bags >,"Matte Tints on Oatmeal Shopping Bags

The distinctive colors on these gorgeous shopping bags are accentuated by the soft oatmeal color on the inside of the bag.  Coordinate with our boxes in the same beautiful colors and you will have a look that will be sure to get you noticed!  Bags are matte tinted colors on oatmeal paper with oatmeal twisted paper handles

Case Pack: 250
Price per case.
Please select color from drop down above.

Please contact customer service at 1-800-624-6244 for custom printing information.","Matte Tint on Oatmeal Shopping Bags (Take Out)
13"" x 6"" x 15"" - 250/case",1,$122.20,http://www.packagingsource.com/resize/images/Paper%20Shopping%20Bags/Matte-Tints-on-Oatmeal-Shopping-Bags.jpg?lr=t&bw=500&bh=500,none
Matte Tint on Oatmeal Shopping Bags (Vogue),OTV,Home > Bags - Paper Shopping > Matte Tint on Oatmeal Shopping Bags >,"Matte Tints on Oatmeal Shopping Bags

The distinctive colors on these gorgeous shopping bags are accentuated by the soft oatmeal color on the inside of the bag.  Coordinate with our boxes in the same beautiful colors and you will have a look that will be sure to get you noticed!  Bags are matte tinted colors on oatmeal paper with oatmeal twisted paper handles

Case Pack: 250
Price per case.
Please select color from drop down above.

Please contact customer service at 1-800-624-6244 for custom printing information.","Matte Tint on Oatmeal Shopping Bags (Vogue)
16"" x 6"" x 12"" - 250/case",1,$122.20,http://www.packagingsource.com/resize/images/Paper%20Shopping%20Bags/Matte-Tints-on-Oatmeal-Shopping-Bags.jpg?lr=t&bw=500&bh=500,none
Matte Tint on Oatmeal Shopping Bags (Queen),OTQ,Home > Bags - Paper Shopping > Matte Tint on Oatmeal Shopping Bags >,"Matte Tints on Oatmeal Shopping Bags

The distinctive colors on these gorgeous shopping bags are accentuated by the soft oatmeal color on the inside of the bag. Coordinate with our boxes in the same beautiful colors and you will have a look that will be sure to get you noticed! Bags are matte tinted colors on oatmeal paper with oatmeal twisted paper handles

Case Pack: 200
Price per case.
Please select color from drop down above.","Matte Tint on Oatmeal Shopping Bags (Queen)
16"" x 6"" x 19"" - 200/case",1,$119.60,http://www.packagingsource.com/resize/images/Paper%20Shopping%20Bags/Matte-Tints-on-Oatmeal-Shopping-Bags.jpg?lr=t&bw=500&bh=500,none
Matte Tint on Oatmeal Shopping Bags (Jumbo),OTJ,Home > Bags - Paper Shopping > Matte Tint on Oatmeal Shopping Bags >,"Matte Tints on Oatmeal Shopping Bags

The distinctive colors on these gorgeous shopping bags are accentuated by the soft oatmeal color on the inside of the bag.  Coordinate with our boxes in the same beautiful colors and you will have a look that will be sure to get you noticed!  Bags are matte tinted colors on oatmeal paper with oatmeal twisted paper handles

Case Pack: 200
Price per case.
Please select color from drop down above.

Please contact customer service at 1-800-624-6244 for custom printing information.","Matte Tint on Oatmeal Shopping Bags (Jumbo)
18"" x 7"" x 18"" - 200/case",1,$146.00,http://www.packagingsource.com/resize/images/Paper%20Shopping%20Bags/Matte-Tints-on-Oatmeal-Shopping-Bags.jpg?lr=t&bw=500&bh=500,none
Metallic Tint Shopping Bags (Pup),M5,Home > Bags - Paper Shopping > Metallic Colors on Kraft Shopping Bags >,"Metallic Tint on Kraft Shopping Bags

The fabulous metallic colors of these bags add a luster not normally found on a paper bag.  Available in five metallic colors and many sizes.  Select bag colors are also available in the perfect size to hold a bottle of wine or champagne.  Bags are colored with metallic inks on natural kraft paper.  The inside of the bag and twisted paper handles are natural kraft.  

Case Pack: 250
Price per case.
Please select color from drop down above.

Call customer service at 1-800-624-6244 for custom printing details.","Metallic Tint Shopping Bags (Pup)
5"" x 3"" x 8"" - 250/case",1,$109.90,http://www.packagingsource.com/resize/images/Paper%20Shopping%20Bags/Metallic-Tints-on-Kraft-Shopping-Bags.jpg?lr=t&bw=500&bh=500,none
Metallic Tint Shopping Bags (Cub),M8,Home > Bags - Paper Shopping > Metallic Colors on Kraft Shopping Bags >,"Metallic Tint on Kraft Shopping Bags

The fabulous metallic colors of these bags add a luster not normally found on a paper bag.  Available in five metallic colors and many sizes.  Select bag colors are also available in the perfect size to hold a bottle of wine or champagne.  Bags are colored with metallic inks on natural kraft paper.  The inside of the bag and twisted paper handles are natural kraft.  

Case Pack: 250
Price per case.
Please select color from drop down above.

Call customer service at 1-800-624-6244 for custom printing details.","Metallic Tint Shopping Bags (Cub)
8"" x 5"" x 10"" - 250/case",1,$98.50,http://www.packagingsource.com/resize/images/Paper%20Shopping%20Bags/Metallic-Tints-on-Kraft-Shopping-Bags.jpg?lr=t&bw=500&bh=500,none
Metallic Tint Shopping Bags (Wine),MW,Home > Bags - Paper Shopping > Metallic Colors on Kraft Shopping Bags >,"Metallic Tint on Kraft Shopping Bags

The fabulous metallic colors of these bags add a luster not normally found on a paper bag.  Available in five metallic colors and many sizes.  Select bag colors are also available in the perfect size to hold a bottle of wine or champagne.  Bags are colored with metallic inks on natural kraft paper.  The inside of the bag and twisted paper handles are natural kraft.  

Case Pack: 250
Price per case.
Please select color from drop down above.

Call customer service at 1-800-624-6244 for custom printing details.","Metallic Tint Shopping Bags (Wine)
5"" x 3"" x 13"" - 250/case",1,$118.50,http://www.packagingsource.com/resize/images/Paper%20Shopping%20Bags/Metallic-Tints-on-Kraft-Shopping-Bags.jpg?lr=t&bw=500&bh=500,none
Metallic Tint Shopping Bags (Double Wine),M6,Home > Bags - Paper Shopping > Metallic Colors on Kraft Shopping Bags >,"Metallic Tint on Kraft Shopping Bags

The fabulous metallic colors of these bags add a luster not normally found on a paper bag.  Available in five metallic colors and many sizes.  Select bag colors are also available in the perfect size to hold a bottle of wine or champagne.  Bags are colored with metallic inks on natural kraft paper.  The inside of the bag and twisted paper handles are natural kraft.  

Case Pack: 250
Price per case.
Please select color from drop down above.

Call customer service at 1-800-624-6244 for custom printing details.","Metallic Tint Shopping Bags (Double Wine)
6"" x 3"" x 13"" - 250/case",1,$146.50,http://www.packagingsource.com/resize/images/Paper%20Shopping%20Bags/Metallic-Tints-on-Kraft-Shopping-Bags.jpg?lr=t&bw=500&bh=500,none
Metallic Tint Shopping Bags (Debbie),M10,Home > Bags - Paper Shopping > Metallic Colors on Kraft Shopping Bags >,"Metallic Tint on Kraft Shopping Bags

The fabulous metallic colors of these bags add a luster not normally found on a paper bag.  Available in five metallic colors and many sizes.  Select bag colors are also available in the perfect size to hold a bottle of wine or champagne.  Bags are colored with metallic inks on natural kraft paper.  The inside of the bag and twisted paper handles are natural kraft.  

Case Pack: 250
Price per case.
Please select color from drop down above.

Call customer service at 1-800-624-6244 for custom printing details.","Metallic Tint Shopping Bags (Debbie)
10"" x 5"" x 13"" - 250/case",1,$129.90,http://www.packagingsource.com/resize/images/Paper%20Shopping%20Bags/Metallic-Tints-on-Kraft-Shopping-Bags.jpg?lr=t&bw=500&bh=500,none
Metallic Tint Shopping Bags (Take Out),M13,Home > Bags - Paper Shopping > Metallic Colors on Kraft Shopping Bags >,"Metallic Tint on Kraft Shopping Bags

The fabulous metallic colors of these bags add a luster not normally found on a paper bag.  Available in five metallic colors and many sizes.  Select bag colors are also available in the perfect size to hold a bottle of wine or champagne.  Bags are colored with metallic inks on natural kraft paper.  The inside of the bag and twisted paper handles are natural kraft.  

Case Pack: 250
Price per case.
Please select color from drop down above.

Call customer service at 1-800-624-6244 for custom printing details.","Metallic Tint Shopping Bags (Take Out)
13"" x 6"" x 15"" - 250/case",1,$137.00,http://www.packagingsource.com/resize/images/Paper%20Shopping%20Bags/Metallic-Tints-on-Kraft-Shopping-Bags.jpg?lr=t&bw=500&bh=500,none
Metallic Tint Shopping Bags (Vogue),M16,Home > Bags - Paper Shopping > Metallic Colors on Kraft Shopping Bags >,"Metallic Tint on Kraft Shopping Bags

The fabulous metallic colors of these bags add a luster not normally found on a paper bag.  Available in five metallic colors and many sizes.  Select bag colors are also available in the perfect size to hold a bottle of wine or champagne.  Bags are colored with metallic inks on natural kraft paper.  The inside of the bag and twisted paper handles are natural kraft.  

Case Pack: 250
Price per case.
Please select color from drop down above.

Call customer service at 1-800-624-6244 for custom printing details.","Metallic Tint Shopping Bags (Vogue)
16"" x 6"" x 12"" - 250/case",1,$133.50,http://www.packagingsource.com/resize/images/Paper%20Shopping%20Bags/Metallic-Tints-on-Kraft-Shopping-Bags.jpg?lr=t&bw=500&bh=500,none
Metallic Tint Shopping Bags (Queen),M169,Home > Bags - Paper Shopping > Metallic Colors on Kraft Shopping Bags >,"Metallic Tint on Kraft Shopping Bags

The fabulous metallic colors of these bags add a luster not normally found on a paper bag.  Available in five metallic colors and many sizes.  Select bag colors are also available in the perfect size to hold a bottle of wine or champagne.  Bags are colored with metallic inks on natural kraft paper.  The inside of the bag and twisted paper handles are natural kraft.  

Case Pack: 200
Price per case.
Please select color from drop down above.

Call customer service at 1-800-624-6244 for custom printing details.","Metallic Tint Shopping Bags (Queen)
16"" x 6"" x 19"" - 200/case",1,$125.90,http://www.packagingsource.com/resize/images/Paper%20Shopping%20Bags/Metallic-Tints-on-Kraft-Shopping-Bags.jpg?lr=t&bw=500&bh=500,none
Metallic Tint Shopping Bags (Jumbo),M18,Home > Bags - Paper Shopping > Metallic Colors on Kraft Shopping Bags >,"Metallic Tint on Kraft Shopping Bags

The fabulous metallic colors of these bags add a luster not normally found on a paper bag.  Available in five metallic colors and many sizes.  Select bag colors are also available in the perfect size to hold a bottle of wine or champagne.  Bags are colored with metallic inks on natural kraft paper.  The inside of the bag and twisted paper handles are natural kraft.  

Case Pack: 200
Price per case.
Please select color from drop down above.

Call customer service at 1-800-624-6244 for custom printing details.","Metallic Tint Shopping Bags (Jumbo)
18"" x 7"" x 18"" - 200/case",1,$149.00,http://www.packagingsource.com/resize/images/Paper%20Shopping%20Bags/Metallic-Tints-on-Kraft-Shopping-Bags.jpg?lr=t&bw=500&bh=500,none
Shadow Stripe Shopping Bags (Pup),SSTP,Home > Bags - Paper Shopping > Shadow Stripe Tints on Kraft Shopping Bags >,"Shadow Stripe Tints On Kraft - Shoppers - Pup
Prices are per unit of 250 items.","Shadow Stripe Shopping Bags (Pup)
5"" x 3"" x 8"" - 250/case",1,$79.90,http://www.packagingsource.com/resize/images/Paper%20Shopping%20Bags/Shadow-Stripe-Shopping-Bags.jpg?lr=t&bw=500&bh=500,none
Shadow Stripe Shopping Bags (Cub),SSTC,Home > Bags - Paper Shopping > Shadow Stripe Tints on Kraft Shopping Bags >,"Shadow Stripe Tints On Kraft - Shoppers - Cub
Prices are per unit of 250 items.","Shadow Stripe Shopping Bags (Cub)
8"" x 5"" x 10"" - 250/case",1,$85.90,http://www.packagingsource.com/resize/images/Paper%20Shopping%20Bags/Shadow-Stripe-Shopping-Bags.jpg?lr=t&bw=500&bh=500,none
Shadow Stripe Shopping Bags (Vogue),SSTV,Home > Bags - Paper Shopping > Shadow Stripe Tints on Kraft Shopping Bags >,"Shadow Stripe Tints On Kraft - Shoppers - Vogue
Prices are per unit of 250 items.","Shadow Stripe Shopping Bags (Vogue)
16"" x 6"" x 12"" - 250/case",1,$119.90,http://www.packagingsource.com/resize/images/Paper%20Shopping%20Bags/Shadow-Stripe-Shopping-Bags.jpg?lr=t&bw=500&bh=500,none
Shadow Stripe Shopping Bags (Queen),SSTQ,Home > Bags - Paper Shopping > Shadow Stripe Tints on Kraft Shopping Bags >,"Shadow Stripe Tints On Kraft - Shoppers - Queen
Prices are per unit of 200 items.","Shadow Stripe Shopping Bags (Queen)
16"" x 6"" x 19"" - 200/case",1,$104.40,http://www.packagingsource.com/resize/images/Paper%20Shopping%20Bags/Shadow-Stripe-Shopping-Bags.jpg?lr=t&bw=500&bh=500,none
Sophie Collection Shopping Bags (Small),MB-SO7,Home > Bags - Paper Shopping > Sophie Shopping Bags >,"Sophie Collection Shopping Bags
100 bags per case.
Price per case.

Paper weight: 130 gsm
100% recyclable.

These turn top bags boast an eco-friendly non-laminated glossy finish.
Coordinating boxes available.","Sophie Collection Shopping Bags (Small)
7"" x 7"" x 3"" - 100/case",1,$74.90,http://www.packagingsource.com/resize/Shared/Images/Product/Sophie-Collection-Shopping-Bags-Small/sophieshoppingbagcolors.jpg?lr=t&bw=500&bh=500,none
Sophie Collection Shopping Bags (Medium),MB-SO10,Home > Bags - Paper Shopping > Sophie Shopping Bags >,"Sophie Collection Shopping Bags
100 bags per case.
Price per case.

Paper weight: 130 gsm  
100% recyclable.

These turn top bags boast an eco-friendly non-laminated glossy finish.
Coordinating boxes available.","Sophie Collection Shopping Bags (Medium)
10"" x 10"" x 4"" - 100/case",1,$99.90,http://www.packagingsource.com/resize/Shared/Images/Product/Sophie-Collection-Shopping-Bags-Medium/sophieshoppingbagcolors.jpg?lr=t&bw=500&bh=500,none
Sophie Collection Shopping Bags (Large),MB-SO16,Home > Bags - Paper Shopping > Sophie Shopping Bags >,"Sophie Collection Shopping Bags
100 bags per case.
Price per case.

Paper weight: 130 gsm
100% recyclable.

These turn top bags boast an eco-friendly non-laminated glossy finish.
Coordinating boxes available.","Sophie Collection Shopping Bags (Large)
16"" x 6"" x 12"" - 100/case",1,$139.90,http://www.packagingsource.com/resize/Shared/Images/Product/Sophie-Collection-Shopping-Bags-Large/sophieshoppingbagcolors.jpg?lr=t&bw=500&bh=500,none
Red Snowflakes on White T-Shirt Bags (Medium),FLAKE-R-TS-M,Home > Bags - Plastic Bags > Christmas T-Shirt Bags >,"T-shirt bags
1,000 per case
Price per case","Red Snowflakes on White T-Shirt Bags (Medium)
12"" x 6"" x 23"" - 1,000/case",1,$69.00,http://www.packagingsource.com/resize/Shared/Images/Product/Red-Snowflakes-on-White-T-Shirt-Bags-Small/red-snowflakes-on-white-t-s.jpg?lr=t&bw=500&bh=500,none
Red Snowflakes on White T-Shirt Bags (Small),FLAKE-R-TS-S,Home > Bags - Plastic Bags > Christmas T-Shirt Bags >,"T-shirt bags
1,000 per case
Price per case","Red Snowflakes on White T-Shirt Bags (Small)
7"" x 4"" x 15"" - 1,000/case",1,$44.00,http://www.packagingsource.com/resize/Shared/Images/Product/Red-Snowflakes-on-White-T-Shirt-Bags-Small/red-snowflakes-on-white-t-s.jpg?lr=t&bw=500&bh=500,none
White Snowflakes on Kraft T-Shirt Bags (Medium),WSF-TS-M,Home > Bags - Plastic Bags > Christmas T-Shirt Bags >,"T-shirt bags
1,000 per case
Price per case","White Snowflakes on Kraft T-Shirt Bags (Medium)
12"" x 6"" x 23"" - 1,000/case",1,$69.00,http://www.packagingsource.com/resize/Shared/Images/Product/White-Snowflakes-on-Kraft-T-Shirt-Bags-Small/white-snowflakes-on-kraft-t.jpg?lr=t&bw=500&bh=500,none
