Product Number: 80210,,Detail Name 1:Size is 16″x27″ and is made of 100% cotton.,,,,,,,1,$10.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/cardinals%20towel.jpg,cardinals%20towel.jpg,,,Paine,cardinals%20towel.jpg
Product Number: 20106,,"Detail Name 1:40 balsam incense sticks. 1 7/8″ in length, 1/4″ round.",,,,,,,1,$8.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/20106A.jpg,20106A.jpg,,,Paine,20106A.jpg
Product Number: 1009,,Detail Name 1:2 1/2″ round and 1 1/2″ high.,,,,,,,1,$3.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/firestarter.jpg,firestarter.jpg,,,Paine,firestarter.jpg
Product Number: 80120,,Detail Name 1:Size is 8’x8″ and is made of 100% cotton.,,,,,,,1,$7.50 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/80120.jpg,80120.jpg,,,Paine,80120.jpg
Product Number: foreign order,,Please call 1-207-782-0931  or e-mail us at orders @paineproducts.com to place an order outside the USA. Our web site is for domestic U.S. orders due to the differential in shipping charges.,,,,,,,1,$0.00 ,,,,,1,Paine,Paine,No/noimage,noimage,,,Paine,noimage
Product Number: 2113,,Detail Name 1:4.5 oz. and made in the USA.,,,,,,,1,$6.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/sea%20glass.jpg,sea%20glass.jpg,,,Paine,sea%20glass.jpg
Product Number: 36227,,Detail Name 1:Size is 6″x6″ and is filled with all natural balsam fir.,,,,,,,1,$9.50 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/17-1.4,17-1.4,,,Paine,17-1.4
Product Number: 80519,,Detail Name 1:Fish design lined cotton valance. Size is 14″ x 58″.,,,,,,,1,$24.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/80519.jpg,80519.jpg,,,Paine,80519.jpg
Product Number: beard oil,,"Detail Name 1:2 ounce bottle. Contains pure Hempseed oil, Jojoba oil, Argan oil, essential oils of Fir Needle and Cedar wood. Do not take internally. 100% natural.",,,,,,,1,$15.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/cool%20cat%20beard%20oil%20web.jpg,cool%20cat%20beard%20oil%20web.jpg,,,Paine,cool%20cat%20beard%20oil%20web.jpg
Product Number: HS720,,Moose design brass incense holder. Includes 10 balsam incense sticks. Fits balsam fir incense sticks only.Size is 2 1/2″ x 1 1/2″,,,,,,,1,$9.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/HS720.jpg,HS720.jpg,,,Paine,HS720.jpg
Product Number: 2109,,Detail Name 1:4.5 oz and made in the USA.,,,,,,,1,$6.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/mountain%20lake%20soap_edited-1.jpg,mountain%20lake%20soap_edited-1.jpg,,,Paine,mountain%20lake%20soap_edited-1.jpg
Product Number: F2421,,Detail Name 1:Length is 35″ and is filled with all natural balsam fir.,,,,,,,1,$15.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/f2421.jpg,f2421.jpg,,,Paine,f2421.jpg
Product Number: 80209,,Detail Name 1:Size is 16″x27″ and is made of 100% cotton.,,,,,,,1,$10.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/nautical%20towel.jpg,nautical%20towel.jpg,,,Paine,nautical%20towel.jpg
Product Number: HS728,,Brass Loon Flat Burner w/ 10 Sticks of Balsam Incense,,,,,,,1,$9.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/HS728-1.jpg,HS728-1.jpg,,,Paine,HS728-1.jpg
Product Number: HS918,,Detail Name 1:Size is 4″ x 4″ and is filled with all natural balsam fir.,,,,,,,1,$8.50 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/HS918.jpg,HS918.jpg,,,Paine,HS918.jpg
Product Number: HS825,,Detail Name 1:Size is 4″x4″ and is filled with all natural balsam fir.,,,,,,,1,$6.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/HS825.jpg,HS825.jpg,,,Paine,HS825.jpg
Product Number: HS626,,3″x5″ chickadee design balsam filled pillow.,,,,,,,1,$7.50 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/HS626L.jpg,HS626L.jpg,,,Paine,HS626L.jpg
Product Number: F2327,,Detail Name 1:Size is 6″x6″ and is filled with all natural balsam fir.,,,,,,,1,$9.50 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/F03.jpg,F03.jpg,,,Paine,F03.jpg
Product Number: F2205,,Detail Name 1:Size is 7″x7″ and is filled with all natural balsam fir.,,,,,,,1,$10.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/F02-1.jpg,F02-1.jpg,,,Paine,F02-1.jpg
Product Number: 29038,,Detail Name 1:2 oz. bottle of fragrance oil.,,,,,,,1,$12.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/29038.jpg,29038.jpg,,,Paine,29038.jpg
Product Number: F2836,,Detail Name 1:Size is 4″ x 4″ and is filled with all natural balsam fir.,,,,,,,1,$6.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/f2836.jpg,f2836.jpg,,,Paine,f2836.jpg
Product Number: HS613,,Printed on muslin cloth and filled with 100% Maine balsam fir.,,,,,,,1,$7.50 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/HS613-2.jpg,HS613-2.jpg,,,Paine,HS613-2.jpg
Product Number: HS984-22,,Printed on muslin cloth and filled with 100% Maine balsam fir.,,,,,,,1,$9.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/HS984-22.jpg,HS984-22.jpg,,,Paine,HS984-22.jpg
Product Number: 20041,,Detail Name 1:15 balsam logs and holder.,,,,,,,1,$7.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/20041.jpg,20041.jpg,,,Paine,20041.jpg
Product Number: HS829,,Detail Name 1:Size is 4″x4″ and is filled with all natural balsam fir.,,,,,,,1,$8.50 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/HS829.jpg,HS829.jpg,,,Paine,HS829.jpg
Product Number: HS882-21,,Detail Name 1:35″ long and filled with all natural balsam fir.,,,,,,,1,$20.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/hs882.jpg,hs882.jpg,,,Paine,hs882.jpg
Product Number: 30321,,Detail Name 1:Length is 35″ and is filled with all natural balsam fir.,,,,,,,1,$15.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/30321.jpg,30321.jpg,,,Paine,30321.jpg
Product Number: HS801,,"Here at Paine we live by this quote, and we know that it’s little gifts and reminders that help our loved ones through some of the toughest times.",,,,,,,1,$12.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/HS801.jpg,HS801.jpg,,,Paine,HS801.jpg
Product Number: 2105,,Detail Name 1:4.5 oz. and made in the USA.,,,,,,,1,$6.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/2105%20copy%20copy.jpg,2105%20copy%20copy.jpg,,,Paine,2105%20copy%20copy.jpg
Product Number: 29206,,"French Lavender Fragrance Mist– Use as an air freshener for your home and/or car. Also ideal for refreshing dried flowers, wreaths, and potpourri!",,,,,,,1,$6.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/29206.jpg,29206.jpg,,,Paine,29206.jpg
Product Number: HS956-22,,Detail Name 1:Size is 4″x4″ and is filled with all natural balsam fir.,,,,,,,1,$8.50 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/HS956-22.jpg,HS956-22.jpg,,,Paine,HS956-22.jpg
Product Number: 37321,,Detail Name 1:Length is 35″ and is filled with all natural balsam fir.,,,,,,,1,$15.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/37321-1.jpg,37321-1.jpg,,,Paine,37321-1.jpg
Product Number: 29110,,Detail Name 1:1/2 ounce bottle.,,,,,,,1,$6.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/29110.jpg,29110.jpg,,,Paine,29110.jpg
Product Number: 29035,,Detail Name 1:2 oz. Fragrance oil,,,,,,,1,$12.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/meadow%20oil-1.jpg,meadow%20oil-1.jpg,,,Paine,meadow%20oil-1.jpg
Product Number: 80523,,Detail Name 1:30″ white cotton lined tiers. 2 per package.,,,,,,,1,$27.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/white%20tier2.jpg,white%20tier2.jpg,,,Paine,white%20tier2.jpg
Product Number: HS997-29,,Printed on muslin cloth and filled with 100% Maine balsam fir.,,,,,,,1,$24.00 ,,,,,1,Paine,Paine,No/noimage,noimage,,,Paine,noimage
Product Number: 80110,,Detail Name 1:Size is 8″x8″ and is made of 100% cotton.,,,,,,,1,$7.50 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/80110.jpg,80110.jpg,,,Paine,80110.jpg
Product Number: HS878-29G,,Detail Name 1:7″x9″ green silk pillow filled with balsam fir.,,,,,,,1,$10.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/HS878-29G.jpg,HS878-29G.jpg,,,Paine,HS878-29G.jpg
Product Number: F2136,,Detail Name 1:Size is 4″ x 4″ and is filled with all natural balsam fir.,,,,,,,1,$6.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/f2136.jpg,f2136.jpg,,,Paine,f2136.jpg
Product Number: HS667,,Printed on muslin cloth and filled with 100% Maine balsam fir.,,,,,,,1,$9.50 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/HS667.jpg,HS667.jpg,,,Paine,HS667.jpg
Product Number: 29219,,Detail Name 1:2 oz. bottle of lilac scented fragrance mist.,,,,,,,1,$6.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/29219.jpg,29219.jpg,,,Paine,29219.jpg
Product Number: 14003,,Detail Name 1:Size is 1 1/2″ x 10″.,,,,,,,1,$4.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/bear%20burner1_edited-1.jpg,bear%20burner1_edited-1.jpg,,,Paine,bear%20burner1_edited-1.jpg
Product Number: F2905,,Detail Name 1:Size is 7″x7″ and is filled with balsam fir for an added woody scent.,,,,,,,1,$10.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/F09.jpg,F09.jpg,,,Paine,F09.jpg
Product Number: 30158,,6″x6″ cone design balsam filled pillow. A classic and favorite pillow that evokes memories from long ago.,,,,,,,1,$9.50 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/30158l.jpg,30158l.jpg,,,Paine,30158l.jpg
Product Number: HS976-21,,Detail Name 1:Length is 35″and is filled with all natural balsam fir.,,,,,,,1,$25.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/EDS4%20copy%20copy-1.jpg,EDS4%20copy%20copy-1.jpg,,,Paine,EDS4%20copy%20copy-1.jpg
Product Number: 50429C,,Size:10″ x 11″,,,,,,,1,$20.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/50429c.jpg,50429c.jpg,,,Paine,50429c.jpg
Product Number: HSF07,,Detail Name 1:Size is 3″x3″ and is filled with all natural balsam fir.,,,,,,,1,$7.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/hsf07.jpg,hsf07.jpg,,,Paine,hsf07.jpg
Product Number: 29211,,Detail Name 1:Size is: 2 ounces,,,,,,,1,$6.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/oils3-1.jpg,oils3-1.jpg,,,Paine,oils3-1.jpg
Product Number: HS738,,"Perfect for fish and nature lovers alike, this product is sure to please!",,,,,,,1,$9.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/HS738.jpg,HS738.jpg,,,Paine,HS738.jpg
Product Number: HS217,,Detail Name 1:Size is 9.5″x13″. Filled with polyester fiber and all natural balsam fir.,,,,,,,1,$20.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/hs217-1.jpg,hs217-1.jpg,,,Paine,hs217-1.jpg
Product Number: HS668,,Whooo doesn’t love owls? This owl pillow is sure to please.,,,,,,,1,$9.50 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/hs668.jpg,hs668.jpg,,,Paine,hs668.jpg
Product Number: HS327-27,,6″x6″ pinecone design pillow on muslin cloth. Filled with fragrant balsam fir.,,,,,,,1,$9.50 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/HS327-27l.jpg,HS327-27l.jpg,,,Paine,HS327-27l.jpg
Product Number: HS746,,  Detail Name 1:Cowboy and horse design incense burner for balsam incense sticks. Size is 3 1/2″ high x 3 1/4″ wide x 2″ deep. Made of brass. Balsam incense sticks sold separately.,,,,,,,1,$13.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/HS746-1.jpg,HS746-1.jpg,,,Paine,HS746-1.jpg
Product Number: F2305,,Detail Name 1:Size is 7″x7″ and is filled with all natural balsam fir.,,,,,,,1,$10.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/F03-1.jpg,F03-1.jpg,,,Paine,F03-1.jpg
Product Number: whsl,,"Please call Paine Products, Inc. to place a wholesale order or inquire about wholesale pricing. Please call 1-800-524-0546 in the U.S.A. or call 1-207-782-0931 outside of the U.S.A. . Wholesale customers must have a resale number and must meet the minimum requirements. This is NOT for individual orders.",,,,,,,1,$0.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/wholesalecover-1.jpg,wholesalecover-1.jpg,,,Paine,wholesalecover-1.jpg
Product Number: 29033,,Detail Name 1:2 OZ. BOTTLE,,,,,,,1,$12.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/holiday%20memories.jpg,holiday%20memories.jpg,,,Paine,holiday%20memories.jpg
Product Number: HS401,,Detail Name 1:3″ X 4″ GIFT BOXED W/ 12 BALSAM STICKS,,,,,,,1,$10.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/hs401A-4.jpg,hs401A-4.jpg,,,Paine,hs401A-4.jpg
Product Number: 80115,,Detail Name 1:Size is 8″x8″ and is made of 100% cotton.,,,,,,,1,$7.50 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/80115.jpg,80115.jpg,,,Paine,80115.jpg
Product Number: 2112,,Detail Name 1:4.5 oz. and made in the USA.,,,,,,,1,$6.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/summer%20breeze.jpg,summer%20breeze.jpg,,,Paine,summer%20breeze.jpg
Product Number: HSR 2,,Detail Name 1:14″x36″ table runner made of easy care polyester with an embroidered pinecone design.,,,,,,,1,$20.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/HSR%202.jpg,HSR%202.jpg,,,Paine,HSR%202.jpg
Product Number: HS821,,Detail Name 1:Size is 4″ x 4″ and is filled with all natural balsam fir.,,,,,,,1,$8.50 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/HS821-2.jpg,HS821-2.jpg,,,Paine,HS821-2.jpg
Product Number: HSK348,,Detail Name 1:Size is 5″x7″ and is filled with all natural balsam fir. Fabric is made of soft polyester fiber.,,,,,,,1,$10.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/hsk348.jpg,hsk348.jpg,,,Paine,hsk348.jpg
Product Number: 80100,,Detail Name 1:Size is 8″x8″ and is made of 100% cotton.,,,,,,,1,$7.50 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/maine%20ph.jpg,maine%20ph.jpg,,,Paine,maine%20ph.jpg
Product Number: 33036,,Detail Name 1:Size is 4″ x 4″ and is filled with all natural balsam fir.,,,,,,,1,$6.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/33036.jpg,33036.jpg,,,Paine,33036.jpg
Product Number: 29118,,Detail Name 1:1/2 ounce bayberry fragrance oil.,,,,,,,1,$6.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/29118.jpg,29118.jpg,,,Paine,29118.jpg
Product Number: 20034,,A perfect gift package that needs no wrapping!! 24 balsam incense sticks and holder. Box measures 5″x2 3/8″x 3/4″.,,,,,,,1,$5.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/20034lg.jpg,20034lg.jpg,,,Paine,20034lg.jpg
Product Number: HS213,,Detail Name 1:Size is 11’x11″. Filled with polyester fiber and all natural balsam fir.,,,,,,,1,$20.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/hs213-1.jpg,hs213-1.jpg,,,Paine,hs213-1.jpg
Product Number: HS750,,Detail Name 1:Made of bronzed brass. Size is 2″x2″x3″. This holder uses balsam STICKS only. Sticks are sold separately (item # 20673).,,,,,,,1,$13.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/hs750.jpg,hs750.jpg,,,Paine,hs750.jpg
Product Number: HS988,,Detail Name 1:Size is 5″x 7″ and is filled with all natural balsam fir.,,,,,,,1,$20.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/hs988.jpg,hs988.jpg,,,Paine,hs988.jpg
Product Number: 29107,,Detail Name 1:1/2 OZ BOTTLE,,,,,,,1,$6.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/ENGLISH%20TEA-1.jpg,ENGLISH%20TEA-1.jpg,,,Paine,ENGLISH%20TEA-1.jpg
Product Number: 80111,,Detail Name 1:Size is 8″x8″ and is made of 100% cotton.,,,,,,,1,$7.50 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/80111.jpg,80111.jpg,,,Paine,80111.jpg
Product Number: 20101,,Detail Name 1:Balsam incense sticks are 1 7/8″ long.,,,,,,,1,$4.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/20101.jpg,20101.jpg,,,Paine,20101.jpg
Product Number: 20051,,72PCS BALSAM INCENSE LOGS (3/8″ WIDE X 1 1/4″ LONG). REFILL BOX FOR LOG CABIN BURNERS ONLY-NO HOLDER INCLUDED.,,,,,,,1,$9.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/20051A.jpg,20051A.jpg,,,Paine,20051A.jpg
Printed on muslin cloth and filled with 100% Maine balsam fir.,,Printed on muslin cloth and filled with 100% Maine balsam fir.,,,,,,,Out of stock,$15.00 ,,,,,Out of stock,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/hs971.jpg,hs971.jpg,,,Paine,hs971.jpg
Product Number: HSV4,,Detail Name 1:Size is: 14″x58″.,,,,,,,1,$20.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/Curtains-2016-cat-3.jpg,Curtains-2016-cat-3.jpg,,,Paine,Curtains-2016-cat-3.jpg
Product Number: 29031,,Detail Name 1:2 oz. cedar fragrance oil,,,,,,,1,$12.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/cedar%20oil-3.jpg,cedar%20oil-3.jpg,,,Paine,cedar%20oil-3.jpg
Product Number: HSK319,,Detail Name 1:Size is 5″x7″ and is filled with all natural balsam fir.,,,,,,,1,$10.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/hsk319.jpg,hsk319.jpg,,,Paine,hsk319.jpg
Product Number: F2705,,Detail Name 1:Size is 7″x7″ and is filled with some balsam fir for a pleasant woodsy scent.,,,,,,,1,$10.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/F07.jpg,F07.jpg,,,Paine,F07.jpg
Product Number: F1536,,Detail Name 1:Size is 4″ x 4″ and is filled with all natural balsam fir.,,,,,,,1,$6.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/f1536.jpg,f1536.jpg,,,Paine,f1536.jpg
Product Number: HS891-21,,Detail Name 1:Length is 35″ and is filled with all natural balsam fir. Use this to keep drafts out and the heat in. Can also be used in the summer to keep the cool air of air-conditioning in!,,,,,,,1,$25.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/EDS3%20copy%20copy.jpg,EDS3%20copy%20copy.jpg,,,Paine,EDS3%20copy%20copy.jpg
Product Number: F2427,,Detail Name 1:Size is 6″x6″ and is filled with all natural balsam fir.,,,,,,,1,$9.50 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/F04.jpg,F04.jpg,,,Paine,F04.jpg
Product Number: 80200,,Detail Name 1:Size is 17″x27″ and is made of 100% cotton.,,,,,,,1,$10.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/adirondack%20towel.jpg,adirondack%20towel.jpg,,,Paine,adirondack%20towel.jpg
Product Number: 20660,,RED CEDAR INCENSE CONES ( 1/2″ BASE X 1 1/4″ TALL)50 PCS W/ HOLDER.,,,,,,,1,$10.00 ,,,,,1,Paine,Paine,No/noimage,noimage,,,Paine,noimage
Product Number: 14124,,Detail Name 1:20 pieces 10″ long,,,,,,,1,$3.50 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/adir%20mtn.jpg,adir%20mtn.jpg,,,Paine,adir%20mtn.jpg
Product Number: 29205,,"Wild Fern & Flower Fragrance Mist– Use as an air freshener for your home and/or car. Also ideal for refreshing dried flowers, wreaths, and potpourri!",,,,,,,1,$6.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/29205.jpg,29205.jpg,,,Paine,29205.jpg
Product Number: HS929-22,,Printed on muslin cloth and filled with 100% Maine balsam fir.,,,,,,,1,$8.00 ,,,,,1,Paine,Paine,https://paineproducts.com/wp-content/uploads/wpsc/product_images/HS929-22.jpg,HS929-22.jpg,,,Paine,HS929-22.jpg
