3251B “Heaven is a little closer when you are sitting by the ocean.”,3251B,Home|Disk Magnets,"Description
Heaven is a little closer when you are sitting by the ocean",,,,,,,2,4.5,24,4.25,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/2016/01/3251B.jpg,3251B.jpg,,,AugCeramics,3251B.jpg,,,3251B
3253B “Memories are made at the beach.”,3253B,Home|Disk Magnets,"Description
Memories are made at the beach",,,,,,,2,4.5,24,4.25,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/3253B.jpg,3253B.jpg,,,AugCeramics,3253B.jpg,,,3253B
3254B “My favorite people call me Papa.”,3254B,Home|Disk Magnets,"Description
My favorite people call me Papa.
Anchor",,,,,,,2,4.5,24,4.25,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/3254B.jpg,3254B.jpg,,,AugCeramics,3254B.jpg,,,3254B
3254C “My favorite people call me Grampy”,3254C,Home|Seasons & Holidays|FATHER'S DAY,"Description
My favorite people call me Grampy
Anchor",,,,,,,2,4.5,24,4.25,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/3254C.jpg,3254C.jpg,,,AugCeramics,3254C.jpg,,,3254C
3254A “Smooth seas do not make a good sailor.”,3254A,Home|Disk Magnets,"Description
Smooth seas do not make a good sailor.",,,,,,,2,4.5,24,4.25,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/3254A.jpg,3254A.jpg,,,AugCeramics,3254A.jpg,,,3254A
CR208: Custom grouping- Maryland,CR208:,Home|NAME DROPS|Name Dropped Rocks,"Description
Blue Crab – MD- Map
*For more Maryland specific items, type Maryland into our search box.",,,,,,,12,7.5,24,7.25,,,12,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/CR208.jpg,CR208.jpg,,,AugCeramics,CR208.jpg,,,CR208
CR209: Custom grouping- The Cape,CR209:,Home|NAME DROPS|Name Dropped Rocks,"Description
Anchor- The Cape – Cape Cod map
*For more Cape Cod specific items, type Cape Cod into our search box.",,,,,,,12,7.5,24,7.25,,,12,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/CR209.jpg,CR209.jpg,,,AugCeramics,CR209.jpg,,,CR209
CR207: Custom grouping- New Jersey,CR207:,Home|NAME DROPS|Name Dropped Rocks,"Description
Blue Crab – NJ –  Map – Shell
*For more New Jersey specific items, type New Jersey into our search box.",,,,,,,12,7.5,24,7.25,,,12,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/CR207.jpg,CR207.jpg,,,AugCeramics,CR207.jpg,,,CR207
4219A Oval Plaque “Welcome to our home on the Cape”,4219A,"Home|Lg Plaques - Imprinted 5"" x 7""","Description
“Welcome to our home on the Cape”
Wall plaque with the map of Cape Cod and an anchor.",,,,,,,2,7.75,24,7.5,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/4219A.jpg,4219A.jpg,,,AugCeramics,4219A.jpg,,,4219A
2000-CH Snowman Starter Pre-Pack,2000-CH,Home|BEST-SELLER ASSORTMENTS,"Description
Pre-pack includes 6 each of 8 of our best-selling snowmen ornaments (48 pieces in total x $4.75 ea.)
The Baby’s first Christmas ornaments come dated. If you prefer us to omit the year, please request that in customer notes.
Hats come in assorted colors.
FREE NAME-DROPS. If you choose to have these ornaments name-dropped, the product mix would be changed slightly. We would remove the pink and blue “Baby’s first Christmas, 2020” ornaments and replace them with regular knit hats that come in an assortment of colors.",,,,,,,1,228,,,,,1,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/Christmas-cover-pic.jpg,Christmas-cover-pic.jpg,,,AugCeramics,Christmas-cover-pic.jpg,,,Christmas-cover-pic
"2150-BIW “Brooklyn, is where our story begins.”",2150-BIW,Home|Disk Hangers,"Description
“Brooklyn, is where our story begins.”
Brooklyn Bridge in New York",,,,,,,2,4.5,24,4.25,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/2150-BIW.jpg,2150-BIW.jpg,,,AugCeramics,2150-BIW.jpg,,,2150-BIW
2187D Welcome to the shit show – Irish,2187D,Home|IRISH,"Description
Irish",,,,,,,2,4.5,24,4.25,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/2187D.jpg,2187D.jpg,,,AugCeramics,2187D.jpg,,,2187D
4201A Oval Plaque with kitty “A cat leaves pawprints on your heart.”,4201A,Home|CATS|Cat Plaques,"Description
“This Is US…Our life, Our Story, Our home.”
Sweet kitty design",,,,,,,2,7.75,24,7.5,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/4201A.jpg,4201A.jpg,,,AugCeramics,4201A.jpg,,,4201A
2088BL Black Bear Ornament,2088BL,Home|LODGE,"Description
BLACK BEAR",,,,,,,2,5,24,4.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/2088BL.jpg,2088BL.jpg,,,AugCeramics,2088BL.jpg,,,2088BL
2088BR Brown Bear Ornament,2088BR,Home|LODGE,"Description
BROWN BEAR",,,,,,,2,5,24,4.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/2016/01/2088BR.jpg,2088BR.jpg,,,AugCeramics,2088BR.jpg,,,2088BR
3272A Mr. & Mrs. 2021,3272A,Home|Disk Magnets,"Description
Wedding magnet for recently married.
This item will always be shipped with the current year on it.",,,,,,,2,4.5,24,4.25,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/3272A.jpg,3272A.jpg,,,AugCeramics,3272A.jpg,,,3272A
2156C “I love the nights I can’t remember with the friends I can’t forget.”,2156C,Home|Disk Hangers,"Description
I love the nights I can’t remember with the friends I can’t forget.",,,,,,,2,4.5,24,4.25,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/2156C.jpg,2156C.jpg,,,AugCeramics,2156C.jpg,,,2156C
2157B Heaven is a little closer in a house near the water. Loon,2157B,Home|LODGE,"Description
Loon",,,,,,,2,4.5,24,4.25,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/2157B.jpg,2157B.jpg,,,AugCeramics,2157B.jpg,,,2157B
"2157A “I close my eyes and peace descends, I’m at the lake once more.”",2157A,Home|LODGE,"Description
I close my eyes and peace descends, I’m at the beach once more.",,,,,,,2,4.5,24,4.25,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/2157A.jpg,2157A.jpg,,,AugCeramics,2157A.jpg,,,2157A
"2150-LIM “Long Island, There’s no place like home.”",2150-LIM,Home|Disk Hangers,"Description
“Long Island, There’s no place like home.”
Map of Long Island, New York.",,,,,,,2,4.5,24,4.25,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/2150-LIM.jpg,2150-LIM.jpg,,,AugCeramics,2150-LIM.jpg,,,2150-LIM
"2150-LIB “Long Island, is where our story begins.”",2150-LIB,Home|Disk Hangers,"Description
“Long Island, is where our story begins.”
New York",,,,,,,2,4.5,24,4.25,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/2150-LIB.jpg,2150-LIB.jpg,,,AugCeramics,2150-LIB.jpg,,,2150-LIB
"2150-VB “Bay Ridge, Brooklyn”",2150-VB,Home|Disk Hangers,"Description
“Bay Ridge, Brooklyn.”
Verrazano Bridge
New York",,,,,,,6,4.5,24,4.25,,,6,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/2150-VB.jpg,2150-VB.jpg,,,AugCeramics,2150-VB.jpg,,,2150-VB
"6240B Mini Dish “Thanks For Always Saying”Yeah, Let’s Do That!”",6240B,Home|LODGE,"Description
Kayak
Thanks For Always Saying”Yeah, Let’s Do That!”",,,,,,,2,5,24,4.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/6240A.jpg,6240A.jpg,,,AugCeramics,6240A.jpg,,,6240A
6240A Mini Dish “Relax…We’re on Lake Time.”,6240A,Home|LODGE,"Description
Kayak
Relax…We’re on Lake Time.",,,,,,,2,5,24,4.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/6240B.jpg,6240B.jpg,,,AugCeramics,6240B.jpg,,,6240B
6242A Mini Dish “This House Strictly Follows The 4 Major Food Groups…”,6242A,Home|LODGE,"Description
Black Bear
This House Strictly Follows The 4 Major Food Groups, Pancakes, Bacon, Steak and Beer!",,,,,,,2,5,24,4.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/6242A.jpg,6242A.jpg,,,AugCeramics,6242A.jpg,,,6242A
6243A Mini Dish “Friends Welcome”,6243A,Home|LODGE,"Description
Moose
Friends Welcome, Family by appointment only.",,,,,,,2,5,24,4.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/6243A.jpg,6243A.jpg,,,AugCeramics,6243A.jpg,,,6243A
6244A Mini Dish “Good Friends Are Hard To Find…”,6244A,Home|LODGE,"Description
Three Birds
Good Friends Are Hard To Find, Harder to Leave, and impossible to forget!",,,,,,,2,5,24,4.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/6244A.jpg,6244A.jpg,,,AugCeramics,6244A.jpg,,,6244A
3240A “Thanks for always saying “yeah.. let’s go do that!”,3240A,Home|LODGE,"Description
Thanks for always saying “yeah, let’s go do that.”",,,,,,,2,4.5,24,4.25,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/3240A.jpg,3240A.jpg,,,AugCeramics,3240A.jpg,,,3240A
3240B “Relax we’re on Lake time.”,3240B,Home|LODGE,"Description
Relax we’re on lake time.",,,,,,,2,4.5,24,4.25,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/3240B.jpg,3240B.jpg,,,AugCeramics,3240B.jpg,,,3240B
3240D “GET OUT of your routine.”,3240D,Home|LODGE,"Description
GET OUT of your routine.",,,,,,,2,4.5,24,4.25,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/3240D.jpg,3240D.jpg,,,AugCeramics,3240D.jpg,,,3240D
6258A Mini Dish “Paradise Found”,6258A,Home|DOGS|Dog: Mini dishes,"Description
Flamingo
Paradise Found",,,,,,,2,5,24,4.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/6258A.jpg,6258A.jpg,,,AugCeramics,6258A.jpg,,,6258A
6056″ Mini Penguin,6056″,"Home|Dishes: mini 3""","Description
Penguin",,,,,,,2,5,24,4.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/6056.jpg,6056.jpg,,,AugCeramics,6056.jpg,,,6056
6251A Mini Dish “Somewhere There Is A Beach Chair With My Name On It”,6251A,"Home|Dishes: mini 3""","Description
Beach Chair
Somewhere There Is A Beach Chair With My Name On It",,,,,,,2,5,24,4.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/6251A.jpg,6251A.jpg,,,AugCeramics,6251A.jpg,,,6251A
6251B Mini Dish “Heaven Is A Little Closer…”,6251B,"Home|Dishes: mini 3""","Description
Beach Chair
Heaven is a little closer when you are sitting in a chair by the ocean.",,,,,,,2,5,24,4.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/6251B.jpg,6251B.jpg,,,AugCeramics,6251B.jpg,,,6251B
6250A Mini Dish “Life is Better At The Beach”,6250A,"Home|Dishes: mini 3""","Description
Sea Turtle
Life is Better At The Beach",,,,,,,2,5,24,4.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/6250A.jpg,6250A.jpg,,,AugCeramics,6250A.jpg,,,6250A
6220B- Mini Dish “You had me at meow.”,6220B-,"Home|CATS|Cat Dishes 5""","Description
Cat – gray tiger
You had me at meow.",,,,,,,2,5,24,4.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/6220B.jpg,6220B.jpg,,,AugCeramics,6220B.jpg,,,6220B
6220A- Mini Dish “Has anyone told you yet today that you’re Purrrfect.”,6220A-,"Home|CATS|Cat Dishes 5""","Description
Cat – gray tiger
Has anyone told you yet today that you’re Purrrfect.",,,,,,,2,5,24,4.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/6220A.jpg,6220A.jpg,,,AugCeramics,6220A.jpg,,,6220A
2258A “Paradise Found”,2258A,Home|Disk Hangers,"Description
Paradise Found!
Flamingo",,,,,,,2,4.5,24,4.25,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/2258A.jpg,2258A.jpg,,,AugCeramics,2258A.jpg,,,2258A
6254A Mini Dish “Smooth Seas Do Not Make A Good Sailor”,6254A,"Home|Dishes: mini 3""","Description
Anchor
Smooth Seas Do Not Make A Good Sailor",,,,,,,2,5,24,4.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/6254A.jpg,6254A.jpg,,,AugCeramics,6254A.jpg,,,6254A
6130D- Mini Dish “This is my Happy Place.”,6130D-,"Home|Dishes: mini 3""","Description
Beach Fence
This is my Happy Place.",,,,,,,2,5,24,4.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/6130D.jpg,6130D.jpg,,,AugCeramics,6130D.jpg,,,6130D
6130A- Mini Dish “I close my eyes and peace descends…”,6130A-,"Home|Dishes: mini 3""","Description
Beach Fence
I close my eyes and peace descends, I’m at the beach once more.",,,,,,,2,5,24,4.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/6130A.jpg,6130A.jpg,,,AugCeramics,6130A.jpg,,,6130A
8244A “Good friends are hard to find…”,8244A,"Home|Paper-weights 4"" x 3""","Description
Good friends are hard to find, Harder to Leave & Impossible to Forget!",,,,,,,2,6,24,5.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/8244A.jpg,8244A.jpg,,,AugCeramics,8244A.jpg,,,8244A
2312D Mermaid “Paradise found.”,2312D,Home|Sculpted Ornaments,"Description
Paradise Found.",,,,,,,2,5.25,24,5,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/2016/01/2312D.jpg,2312D.jpg,,,AugCeramics,2312D.jpg,,,2312D
2274A Your light burns bright,2274A,Home|Disk Hangers,"Description
Lighthouse",,,,,,,2,4.5,24,4.25,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/2274A.jpg,2274A.jpg,,,AugCeramics,2274A.jpg,,,2274A
3128B-Red “We may not have it all together but together we have it all.”,3128B-Red,Home|Disk Magnets,"Description
RED CRAB- We may not have it all together but together we have it all.",,,,,,,2,4.5,24,4.25,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/2016/12/3128B-R.jpg,3128B-R.jpg,,,AugCeramics,3128B-R.jpg,,,3128B-R
2239B “Collect moments not things.”,2239B,Home|LODGE,"Description
Collect moments not things.
Adirondack Chairs",,,,,,,2,4.5,24,4.25,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/2239B.jpg,2239B.jpg,,,AugCeramics,2239B.jpg,,,2239B
"2239A “When I count my blessings, I count the days at the lake twice.”",2239A,Home|LODGE,"Description
When I count my blessings, I count the days at the lake twice.
Adirondack Chairs",,,,,,,2,4.5,24,4.25,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/2239A.jpg,2239A.jpg,,,AugCeramics,2239A.jpg,,,2239A
2238A “May you never be too busy…”,2238A,Home|LODGE,"Description
May you never be too busy to spend a whole day doing absolutely nothing.
Canadian Goose",,,,,,,2,4.5,24,4.25,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/2238B.jpg,2238B.jpg,,,AugCeramics,2238B.jpg,,,2238B
2237A Welcome to our Lake House….toasted marshmallows.”,2237A,Home|LODGE,"Description
Welcome to our Lake House.. Where friends and marshmallows get toasted at the same time.",,,,,,,2,4.5,24,4.25,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/2237A.jpg,2237A.jpg,,,AugCeramics,2237A.jpg,,,2237A
2236A “Welcome Family & Friends”,2236A,Home|LODGE,"Description
Welcome Family & Friends.
Covered bridge",,,,,,,2,4.5,24,4.25,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/2236A.jpg,2236A.jpg,,,AugCeramics,2236A.jpg,,,2236A
4220B Oval Plaque with anchor “Feelin’ Nauti”,4220B,"Home|Lg Plaques - Imprinted 5"" x 7""","Description
“Feelin’ Nauti”
Ceramic Wall plaque with a navy anchor",,,,,,,2,7.75,24,7.5,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/4220B.jpg,4220B.jpg,,,AugCeramics,4220B.jpg,,,4220B
2099UK Snowman Ornament- United Kingdom,2099UK,Home|Sculpted Ornaments,"Description
UNITED KINGDOM",,,,,,,2,5,24,4.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/2016/01/2099UK.jpg,2099UK.jpg,,,AugCeramics,2099UK.jpg,,,2099UK
2099USA Snowman Ornament- USA,2099USA,Home|Sculpted Ornaments,"Description
USA",,,,,,,2,5,24,4.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/2016/01/2099USA.jpg,2099USA.jpg,,,AugCeramics,2099USA.jpg,,,2099USA
"2099IB Snowman Ornament- Irish “Peace, Love, Irish”",2099IB,Home|IRISH,"Description
IRISH- Peace Love Irish",,,,,,,2,5,24,4.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/2099IB.jpg,2099IB.jpg,,,AugCeramics,2099IB.jpg,,,2099IB
"2099IC Snowman Ornament- Irish “Good friends are like four leaf clovers, hard to find and lucky to have.”",2099IC,Home|IRISH,"Description
IRISH- Good friends are like four leaf clovers, hard to find and lucky to have.",,,,,,,2,5,24,4.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/2099IC.jpg,2099IC.jpg,,,AugCeramics,2099IC.jpg,,,2099IC
2099IK Snowman Ornament- Irish “Kiss me I’m Irish.”,2099IK,Home|IRISH,"Description
IRISH- Kiss me I’m Irish",,,,,,,2,5,24,4.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/2099IK.jpg,2099IK.jpg,,,AugCeramics,2099IK.jpg,,,2099IK
2099IND Snowman Ornament- India,2099IND,Home|Sculpted Ornaments,"Description
INDIA",,,,,,,2,5,24,4.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/2016/01/2099IND.jpg,2099IND.jpg,,,AugCeramics,2099IND.jpg,,,2099IND
2099IRE Snowman Ornament- Ireland,2099IRE,Home|Sculpted Ornaments,"Description
ICELAND",,,,,,,2,5,24,4.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/2016/01/2099IRE.jpg,2099IRE.jpg,,,AugCeramics,2099IRE.jpg,,,2099IRE
2099ITA Snowman Ornament- Italy,2099ITA,Home|Sculpted Ornaments,"Description
ITALY",,,,,,,2,5,24,4.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/2016/01/2099ITA.jpg,2099ITA.jpg,,,AugCeramics,2099ITA.jpg,,,2099ITA
2099MEX Snowman Ornament- Mexico,2099MEX,Home|Sculpted Ornaments,"Description
MEXICO",,,,,,,2,5,24,4.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/2016/01/2099MEX.jpg,2099MEX.jpg,,,AugCeramics,2099MEX.jpg,,,2099MEX
2099NOR Snowman Ornament- Norway,2099NOR,Home|Sculpted Ornaments,"Description
NORWAY",,,,,,,2,5,24,4.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/2016/01/2099NOR.jpg,2099NOR.jpg,,,AugCeramics,2099NOR.jpg,,,2099NOR
2099POL Snowman Ornament- Poland,2099POL,Home|Sculpted Ornaments,"Description
POLAND",,,,,,,2,5,24,4.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/2016/01/2099POL.jpg,2099POL.jpg,,,AugCeramics,2099POL.jpg,,,2099POL
2099POR Snowman Ornament- Portugal,2099POR,Home|Sculpted Ornaments,"Description
PORTUGAL",,,,,,,2,5,24,4.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/2016/01/2099POR.jpg,2099POR.jpg,,,AugCeramics,2099POR.jpg,,,2099POR
2099PUE Snowman Ornament- Puerto Rico,2099PUE,Home|Sculpted Ornaments,"Description
PUERTO RICO",,,,,,,2,5,24,4.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/2016/01/2099PUE.jpg,2099PUE.jpg,,,AugCeramics,2099PUE.jpg,,,2099PUE
2099REP Snowman Ornament- 100% Republican,2099REP,Home|Sculpted Ornaments,"Description
REPUBLICA",,,,,,,2,5,24,4.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/2016/01/2099REP.jpg,2099REP.jpg,,,AugCeramics,2099REP.jpg,,,2099REP
2099RUS Snowman Ornament- Russia,2099RUS,Home|Sculpted Ornaments,"Description
RUSSIA",,,,,,,2,5,24,4.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/2016/01/2099RUS.jpg,2099RUS.jpg,,,AugCeramics,2099RUS.jpg,,,2099RUS
2099SCO Snowman Ornament- Scotland,2099SCO,Home|Sculpted Ornaments,"Description
SCOTLAND",,,,,,,2,5,24,4.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/2016/01/2099SCO.jpg,2099SCO.jpg,,,AugCeramics,2099SCO.jpg,,,2099SCO
"4237A Oval Plaque -Loon “Welcome to our lake house, grab a drink and stay awhile.”",4237A,Home|LODGE,"Description
“Welcome to our lake house, grab a drink and stay awhile.”
Loon",,,,,,,2,7.75,24,7.5,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/4237A.jpg,4237A.jpg,,,AugCeramics,4237A.jpg,,,4237A
BLRD-Lodge – Display Box with 48 Mini 3.5″ Lodge themed dishes,BLRD-Lodge,Home|LODGE,"Description
Wooden display box $30.
Size 10″H x 14″W x 10″D
The display comes with:
– 48 Lodge themed dishes at $4.75 each.
– 12 designs x 4 each
– 4 Extra FREE dishes to offset the cost of the box.
– Information cards that read “Uses include spoon rest, tea-bag rest, ring dish or accent dish, lead-free & Dish-washer safe”",,,,,,,1,258,,,,,1,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/BLRD-Lodge.jpg,BLRD-Lodge.jpg,,,AugCeramics,BLRD-Lodge.jpg,,,BLRD-Lodge
6253B Mini Dish “Memories Are Made At The Beach”,6253B,"Home|Dishes: mini 3""","Description
Beach Ball
Memories Are Made At The Beach",,,,,,,2,5,24,4.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/6253B.jpg,6253B.jpg,,,AugCeramics,6253B.jpg,,,6253B
R572 You know what rhymes with camping? …Alcohol,R572,Home|LODGE,"Description
Imprinted Ceramic rock 5″ x 3.5″ x 1″",,,,,,,2,7.5,24,7.25,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/R572-1.jpg,R572-1.jpg,,,AugCeramics,R572-1.jpg,,,R572-1
R573 You know what rhymes with beach house? …Alcohol,R573,"Home|Rocks Lg. 5"" x 3""","Description
Imprinted Ceramic rock 5″ x 3.5″ x 1″",,,,,,,2,7.5,24,7.25,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/R573-1.jpg,R573-1.jpg,,,AugCeramics,R573-1.jpg,,,R573-1
"R570 “I need a timeout, send me to the beach and don’t let me come back until my attitude changes.”",R570,"Home|Rocks Lg. 5"" x 3""","Description
“I need a timeout, send me to the beach and don’t let me come back until my attitude changes.”
5″ x 3″ Imprinted Rock",,,,,,,2,7.5,24,7.25,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/R570.jpg,R570.jpg,,,AugCeramics,R570.jpg,,,R570
6221A- Mini Dish “Lord give me coffee to change the things I can…”,6221A-,"Home|Dishes: mini 3""","Description
Wine & Coffee
Lord give me coffee to change the things I can and wine to accept the things I cannot.",,,,,,,2,5,24,4.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/6221B.jpg,6221B.jpg,,,AugCeramics,6221B.jpg,,,6221B
6221B- Mini Dish “Coffee keeps me going until it’s acceptable to drink wine.”,6221B-,"Home|Dishes: mini 3""","Description
Wine & Coffee
Coffee keeps me going until it’s acceptable to drink wine.",,,,,,,2,5,24,4.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/6221A.jpg,6221A.jpg,,,AugCeramics,6221A.jpg,,,6221A
3128B-Blue “We may not have it all together but together we have it all.”,3128B-Blue,Home|Disk Magnets,"Description
BLUE CRAB- We may not have it all together but together we have it all.",,,,,,,2,4.5,24,4.25,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/2016/12/3128B-B.jpg,3128B-B.jpg,,,AugCeramics,3128B-B.jpg,,,3128B-B
"8150-BIW “Brooklyn, is where our story begins.”",8150-BIW,"Home|Paper-weights 4"" x 3""","Description
“Brooklyn, is where our story begins.”
Brooklyn Bridge in New York",,,,,,,2,6,24,5.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/8150-BIW.jpg,8150-BIW.jpg,,,AugCeramics,8150-BIW.jpg,,,8150-BIW
6232A- Mini Dish “SISTERS…A little bit childhood…”,6232A-,"Home|Dishes: mini 3""","Description
Two Butterflies
SISTERS…A little bit childhood that can never be lost!",,,,,,,2,5,24,4.75,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/6232A.jpg,6232A.jpg,,,AugCeramics,6232A.jpg,,,6232A
"4240A-heart Oval Plaque “This Is US…Our life, Our Story, Our home.”",4240A-heart,"Home|Lg Plaques - Imprinted 5"" x 7""","Description
“This Is US…Our life, Our Story, Our home.”
Peach heart design",,,,,,,2,7.75,24,7.5,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/4240A.jpg,4240A.jpg,,,AugCeramics,4240A.jpg,,,4240A
R594 “Life is too short not to break a few rules.”,R594,"Home|Rocks Lg. 5"" x 3""","Description
“Life is too short not to break a few rules.”
Imprinted Rock",,,,,,,2,7.5,24,7.25,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/R594.jpg,R594.jpg,,,AugCeramics,R594.jpg,,,R594
R591 “Grammy’s House – where mom and dad’s rules get left at the door.”,R591,"Home|Rocks Lg. 5"" x 3""","Description
“Grammy’s House – where mom and dad’s rules get left at the door.”
5″ x 3″ Imprinted Rock",,,,,,,2,7.5,24,7.25,,,2,AugCeramics,AugCeramics,https://www.augustceramicswholesale.com/wp-content/uploads/R591.jpg,R591.jpg,,,AugCeramics,R591.jpg,,,R591
