elegant fall postcard ornament,TL8745,,,,3.40,,,"pressed paper, ribbon, lace, glitter, wire, paper, and beads. 2 assorted. 4 1/2"" x 3"".",,12,4.25,,,,,12,Bethany400,Bethany160,https://bethanylowe.com/media/2019/01/TL8745-1-317x378.jpg,TL8745-1-317x378.jpg,,,Bethany800,TL8745-1-317x378.jpg
fuzzy spider buddy,RL8998,,,,4.00,,,"feathers, chenille, and styrofoam body. body- 5"" x 8"". legs- 10"".",,6,5.00,,,,,6,Bethany400,Bethany160,https://bethanylowe.com/media/2018/12/RL8998-317x378.jpg,RL8998-317x378.jpg,,,Bethany800,RL8998-317x378.jpg
skull & spider headband,RL8259,,,,4.60,,,"feathers, glitter, styrofoam, and plastic. 4"" x 3"".",,6,5.75,,,,,6,Bethany400,Bethany160,https://bethanylowe.com/media/2018/12/RL8259-317x378.jpg,RL8259-317x378.jpg,,,Bethany800,RL8259-317x378.jpg
midnight owl mask orange,LO8189,,,,7.20,,,"tulle, sequins, glitter, felt, with elastic band. 9"" x 11 1/4"".",,4,9.00,,,,,4,Bethany400,Bethany160,https://bethanylowe.com/media/2018/12/LO8189-317x378.jpg,LO8189-317x378.jpg,,,Bethany800,LO8189-317x378.jpg
midnight owl mask black,LO8188,,,,7.20,,,"tulle, sequins, glitter, felt, with elastic band. 9"" x 11 1/4"".",,4,9.00,,,,,4,Bethany400,Bethany160,https://bethanylowe.com/media/2018/12/LO8188-317x378.jpg,LO8188-317x378.jpg,,,Bethany800,LO8188-317x378.jpg
magic butterfly clip,LO8187,,,,3.40,,,"feathers, metal clip, and glitter. 2 assorted. 4 3/4"" x 7"".",,12,4.25,,,,,12,Bethany400,Bethany160,https://bethanylowe.com/media/2018/12/LO8187-317x378.jpg,LO8187-317x378.jpg,,,Bethany800,LO8187-317x378.jpg
halloween baubles garland,LM8170,,,,4.80,,,"felted wool and jute. 72"" l.",,6,6.00,,,,,6,Bethany400,Bethany160,https://bethanylowe.com/media/2018/12/LM8170-317x378.jpg,LM8170-317x378.jpg,,,Bethany800,LM8170-317x378.jpg
happy halloween garland,LM8169,,,,2.80,,,"felt and jute. 72"" l.",,8,3.50,,,,,8,Bethany400,Bethany160,https://bethanylowe.com/media/2018/12/LM8169-317x378.jpg,LM8169-317x378.jpg,,,Bethany800,LM8169-317x378.jpg
pumpkin mouse,LM8168,,,,4.00,,,"felted wool and beads. 7"" x 2 1/2"".",,6,5.00,,,,,6,Bethany400,Bethany160,https://bethanylowe.com/media/2018/12/LM8168-317x378.jpg,LM8168-317x378.jpg,,,Bethany800,LM8168-317x378.jpg
witchy mouse,LM8167,,,,4.40,,,"felted wool, ribbon, and beads. 6 1/2"" x 3"".",,6,5.50,,,,,6,Bethany400,Bethany160,https://bethanylowe.com/media/2018/12/LM8167-317x378.jpg,LM8167-317x378.jpg,,,Bethany800,LM8167-317x378.jpg
