"56"" Green and Red Artificial Christmas Tree Storage Bag",NORTHLIGHT_DY49332,"[u'window.ShopifyAnalytics = window.ShopifyAnalytics || {};', u'window.ShopifyAnalytics.meta = window.ShopifyAnalytics.meta || {};', u""window.ShopifyAnalytics.meta.currency = 'USD';"", u'var meta = {""product"":{""id"":987694923820,""gid"":""gid:\\/\\/shopify\\/Product\\/987694923820"",""vendor"":""NORTHLIGHT"",|""type"":""Christmas Tree Accessories"",""variants"":[{""id"":9704456847404,""price"":775,""name"":""56\\"" Green and Red Artificial Christmas Tree Storage Bag"",""public_title"":null,""sku"":""NORTHLIGHT DY49332""}]},""page"":{""pageType"":""product"",""customerId"":2588862531,""resourceType"":""product"",""resourceId"":987694923820}};', u'for (var attr in meta) {', u'  window.ShopifyAnalytics.meta[attr] = meta[attr];', u'}']","Current In Stock Quantity: 9538
Quantity Due In: 9324
Expected Arrival Date: 9/1/2020 12:00:00 AM
Have yourself the merriest Christmas of them all each year with this great tree saver Christmas tree bag. It has two durable straps for carrying and a full length zipper to allow for easy access time and time again. A great way to keep your favorite tree safe for years to come.
Product Features:
Holds up to a 9 foot tree
Heavy duty zipper and convenient carry handles
Keeps tree clean and in one place
Durable - lasts for years
Dimensions: 56"" high x 28"" wide
Material(s): polypropylene



SKU: NORTHLIGHT DY49332
UPC: 009312493326",Quantity,,,,,,1,$7.75 ,,,,,1,northlight400,northlight160,https://cdn.shopify.com/s/files/1/0447/2965/products/ly36bphb5dtjwnlsehqqe6nxljeuuzar.jpg?v=1600777248,ly36bphb5dtjwnlsehqqe6nxljeuuzar.jpg,,,northlight800,ly36bphb5dtjwnlsehqqe6nxljeuuzar.jpg
Deluxe Windsor Pine Artificial Christmas Wreath - 6-Inch/comma Unlit,NORTHLIGHT_GB_YWW620-GR,"[u'window.ShopifyAnalytics = window.ShopifyAnalytics || {};', u'window.ShopifyAnalytics.meta = window.ShopifyAnalytics.meta || {};', u""window.ShopifyAnalytics.meta.currency = 'USD';"", u'var meta = {""product"":{""id"":1447788019756,""gid"":""gid:\\/\\/shopify\\/Product\\/1447788019756"",""vendor"":""NORTHLIGHT"",|""type"":""Wreaths and Garland"",""variants"":[{""id"":12769060651052,""price"":150,""name"":""Deluxe Windsor Pine Artificial Christmas Wreath - 6-Inch, Unlit"",""public_title"":null,""sku"":""NORTHLIGHT GB YWW620-GR""}]},""page"":{""pageType"":""product"",""customerId"":2588862531,""resourceType"":""product"",""resourceId"":1447788019756}};', u'for (var attr in meta) {', u'  window.ShopifyAnalytics.meta[attr] = meta[attr];', u'}']","Current In Stock Quantity: 48
Quantity Due In: 3312
Expected Arrival Date: 9/1/2020 12:00:00 AM
Christmas decorating just wouldn't be the same without the traditional pine wreath. This green lush mini Windsor pine artificial Christmas wreath is just right to complete your holiday decor. Display alone or pair with candles or ornaments for a unique decoration
Product Features:
Unlit
20 tips
1.5"" wide tapered tips
For indoor use only
No assembly required – wreath comes in 1 piece
Includes a heavy duty ring metal frame backing for hanging
Dimensions: 6"" diameter (measured from outermost tip/edge to outermost tip/edge across the wreath)
Material(s): PVC/metal
Note: Branches are compressed for shipment, and need to be fluffed out upon arrival to look like the photo.



SKU: NORTHLIGHT GB YWW620-GR
UPC: 033849129052",Quantity,,,,,,1,$1.50 ,,,,,1,northlight400,northlight160,https://cdn.shopify.com/s/files/1/0447/2965/products/northlightgb_yww620-gr_8c04ca27-3777-4d10-8f71-9a322677f2ff.jpg?v=1600896170,northlightgb_yww620-gr_8c04ca27-3777-4d10-8f71-9a322677f2ff.jpg,,,northlight800,northlightgb_yww620-gr_8c04ca27-3777-4d10-8f71-9a322677f2ff.jpg
"5.5"" Blush Pink Velveteen Rose Clip-On Christmas Ornament",NORTHLIGHT_GB14748,"[u'window.ShopifyAnalytics = window.ShopifyAnalytics || {};', u'window.ShopifyAnalytics.meta = window.ShopifyAnalytics.meta || {};', u""window.ShopifyAnalytics.meta.currency = 'USD';"", u'var meta = {""product"":{""id"":1447653834796,""gid"":""gid:\\/\\/shopify\\/Product\\/1447653834796"",""vendor"":""NORTHLIGHT"",|""type"":""Christmas Ornaments"",""variants"":[{""id"":12768651149356,""price"":475,""name"":""5.5\\"" Blush Pink Velveteen Rose Clip-On Christmas Ornament"",""public_title"":null,""sku"":""NORTHLIGHT GB14748""}]},""page"":{""pageType"":""product"",""customerId"":2588862531,""resourceType"":""product"",""resourceId"":1447653834796}};', u'for (var attr in meta) {', u'  window.ShopifyAnalytics.meta[attr] = meta[attr];', u'}']","Current In Stock Quantity: 18
Quantity Due In: 0
Expected Arrival Date: 0
Stray from the traditional holiday theme with this lovely floral ornament. From the Vintage Romance collection, it's the perfect way to add a soft touch of color to your holiday decor. With an easy to use clip-on and lightweight size, it's perfect for trees, wreaths, garland and much more!
Product Features:
Blush pink rose ornament
Soft, velveteen petals
Accented with green leaves
One-sided ornament
Comes ready-to-clip with a silver alligator clip
Dimensions: 2.75"" high x 5.5"" diameter
Material(s): velvet/metal/fabric



SKU: NORTHLIGHT GB14748
UPC: 191296147484",Quantity,,,,,,1,$4.75 ,,,,,1,northlight400,northlight160,https://cdn.shopify.com/s/files/1/0447/2965/products/northlight_gb14748.jpg?v=1600778802,northlight_gb14748.jpg,,,northlight800,northlight_gb14748.jpg
"9' x 9"" Pre-Lit LED Oregon Noble Fir Artificial Christmas Garland - Warm White Lights",NORTHLIGHT_GB15593,"[u'window.ShopifyAnalytics = window.ShopifyAnalytics || {};', u'window.ShopifyAnalytics.meta = window.ShopifyAnalytics.meta || {};', u""window.ShopifyAnalytics.meta.currency = 'USD';"", u'var meta = {""product"":{""id"":1447566573612,""gid"":""gid:\\/\\/shopify\\/Product\\/1447566573612"",""vendor"":""NORTHLIGHT"",|""type"":""Wreaths and Garland"",""variants"":[{""id"":12768341458988,""price"":13550,""name"":""9\' x 9\\"" Pre-Lit LED Oregon Noble Fir Artificial Christmas Garland - Warm White Lights"",""public_title"":null,""sku"":""NORTHLIGHT GB15593""}]},""page"":{""pageType"":""product"",""customerId"":2588862531,""resourceType"":""product"",""resourceId"":1447566573612}};', u'for (var attr in meta) {', u'  window.ShopifyAnalytics.meta[attr] = meta[attr];', u'}']","Current In Stock Quantity: 30
Quantity Due In: 0
Expected Arrival Date:
Deck the halls with this artificial, life-like noble fir garland this season. PE is a molded branch tip, making the branches look as if they were cut right out of the forest. There are also PVC branches to create fullness. Pre-lit with micro LED fairy lights, making set up and decorating a breeze.
Product Features:
Pre-lit with 550 warm white LED lights
Bulb size: micro fairy
Bulbs are non-replaceable
850 tips
1.5"" wide tapered tips
28"" green lead cord
Additional Product Features:
Light sets on the garland are UL listed for indoor or outdoor use, however the garland itself is recommended for indoor use
Bendable wire center allows for you to shape the garland any way you desire
Green metal hooks on each end for easy hanging
120 volts, 60 hertz, 0.25 amps, 0.0 watts
Dimensions: 9' long x 9"" wide
Material(s): PE/PVC/glass bulbs/wire/metal
Note: Branches are compressed for shipment, and need to be fluffed out upon arrival to look like the photo.



SKU: NORTHLIGHT GB15593
UPC: 191296155939",Quantity,,,,,,1,$135.50 ,,,,,1,northlight400,northlight160,https://cdn.shopify.com/s/files/1/0447/2965/products/northlight_gb15593.jpg?v=1600781481,northlight_gb15593.jpg,,,northlight800,northlight_gb15593.jpg
"20"" Silver Lighted Tinsel Christmas Snowflake Window Decor",NORTHLIGHT_H85171,"[u'window.ShopifyAnalytics = window.ShopifyAnalytics || {};', u'window.ShopifyAnalytics.meta = window.ShopifyAnalytics.meta || {};', u""window.ShopifyAnalytics.meta.currency = 'USD';"", u'var meta = {""product"":{""id"":1060781424684,""gid"":""gid:\\/\\/shopify\\/Product\\/1060781424684"",""vendor"":""NORTHLIGHT"",|""type"":""Christmas Decorations"",""variants"":[{""id"":10270295130156,""price"":2450,""name"":""20\\"" Silver Lighted Tinsel Christmas Snowflake Window Decor"",""public_title"":null,""sku"":""NORTHLIGHT H85171""}]},""page"":{""pageType"":""product"",""customerId"":2588862531,""resourceType"":""product"",""resourceId"":1060781424684}};', u'for (var attr in meta) {', u'  window.ShopifyAnalytics.meta[attr] = meta[attr];', u'}']","Current In Stock Quantity: 7
Quantity Due In: 0
Expected Arrival Date: 0
Snowflakes are the perfect piece for decorating your holiday winter wonderland. It will add just the right amount of light to your windows. This creative addition is ideal for walls, windows, or large trees; it spruces up your festive decor.
Product Features:
Color: clear bulbs / white wire
Number of bulbs: 20
Bulb size: mini
66"" white lead cord
One-sided design
Comes ready-to-hang with a metal loop
Additional Product Features:
Super bright bulbs
UL listed and approved for indoor or outdoor use
If one bulb burns out, the rest will stay lit
Comes with replacement bulbs and spare fuses
Contains 1 plug with end connector which allows you to stack multiple lighted items together (not to exceed 210 watts)
Wire gauge: 22
120 volt, 60 hertz, .08 amps, 9.6 watts
Dimensions: 20""H x 17.5""W x 0.5""D
Material(s): tinsel/glass bulbs/wire/metal



SKU: NORTHLIGHT H85171
UPC: 009312851713",Quantity,,,,,,1,$24.50 ,,,,,1,northlight400,northlight160,https://cdn.shopify.com/s/files/1/0447/2965/products/northlight_h85171_1_212f5a55-6658-40fb-9f7e-6f290b866a8b.jpg?v=1612289662,northlight_h85171_1_212f5a55-6658-40fb-9f7e-6f290b866a8b.jpg,,,northlight800,northlight_h85171_1_212f5a55-6658-40fb-9f7e-6f290b866a8b.jpg
105 Red and Blue 4th of July Mini Icicle Lights - 6.5 ft White Wire,NORTHLIGHT_HA14882,"[u'window.ShopifyAnalytics = window.ShopifyAnalytics || {};', u'window.ShopifyAnalytics.meta = window.ShopifyAnalytics.meta || {};', u""window.ShopifyAnalytics.meta.currency = 'USD';"", u'var meta = {""product"":{""id"":1045814378540,""gid"":""gid:\\/\\/shopify\\/Product\\/1045814378540"",""vendor"":""NORTHLIGHT"",|""type"":""Other Holidays and Occasions"",""variants"":[{""id"":10122935304236,""price"":575,""name"":""105 Red and Blue 4th of July Mini Icicle Lights - 6.5 ft White Wire"",""public_title"":null,""sku"":""NORTHLIGHT HA14882""}]},""page"":{""pageType"":""product"",""customerId"":2588862531,""resourceType"":""product"",""resourceId"":1045814378540}};', u'for (var attr in meta) {', u'  window.ShopifyAnalytics.meta[attr] = meta[attr];', u'}']","Current In Stock Quantity: 2843
Quantity Due In: 1440
Expected Arrival Date: 1/15/2019
Show your American pride and let freedom ring with these traditional patriotic Independence Day lights. Icicle lights are still the most popular choice for outdoor holiday decorating. Also ideal for a Memorial Day celebration.
Product Features:
Color: red, clear and blue bulbs / white wire
Number of bulbs on string: 100
Bulb size: mini
Spacing between each bulb: 3""
Spacing between each drop: 4""
Lighted length: 6.5'
Total length: 7.75'
12"" lead cord
4"" tail cord
Additional Product Features:
If one bulb burns out, the rest will stay lit
Lights are equipped with Lamp Lock feature, which makes them replaceable, interchangeable and keeps them from falling out
UL certified and approved for indoor or outdoor use
Comes with replacement bulbs and spare fuse
Contains end-to-end connectors which allows you to connect multiple sets together (not to exceed 210 watts)
Wire gauge: 22
120 volts, 60 hertz, .36 amps, 43.2 watts



SKU: NORTHLIGHT HA14882
UPC: 191296148825",Quantity,,,,,,1,$5.75 ,,,,,1,northlight400,northlight160,https://cdn.shopify.com/s/files/1/0447/2965/products/ltja6uw8pz2rv4ym75ay3sg1wb8jlinf.jpg?v=1600795308,ltja6uw8pz2rv4ym75ay3sg1wb8jlinf.jpg,,,northlight800,ltja6uw8pz2rv4ym75ay3sg1wb8jlinf.jpg
"17.5"" Green and Brown Plaid Christmas Stocking with Cuff",NORTHLIGHT_HM14687,"[u'window.ShopifyAnalytics = window.ShopifyAnalytics || {};', u'window.ShopifyAnalytics.meta = window.ShopifyAnalytics.meta || {};', u""window.ShopifyAnalytics.meta.currency = 'USD';"", u'var meta = {""product"":{""id"":1176927567916,""gid"":""gid:\\/\\/shopify\\/Product\\/1176927567916"",""vendor"":""NORTHLIGHT"",|""type"":""Christmas Decorations"",""variants"":[{""id"":11520194641964,""price"":650,""name"":""17.5\\"" Green and Brown Plaid Christmas Stocking with Cuff"",""public_title"":null,""sku"":""NORTHLIGHT HM14687""}]},""page"":{""pageType"":""product"",""customerId"":2588862531,""resourceType"":""product"",""resourceId"":1176927567916}};', u'for (var attr in meta) {', u'  window.ShopifyAnalytics.meta[attr] = meta[attr];', u'}']","Current In Stock Quantity: 14
Quantity Due In: 288
Expected Arrival Date: 10/1/2020 12:00:00 AM
Carry on the Christmas stocking tradition with this country rustic stocking from the Holiday Moments Collection. You never know what surprises St. Nicholas will leave! Perfect to hang from mantles, stairwells, windows, and bedposts.
Product Features:
Green Christmas stocking
Traditional plaid design
Accented with brown faux fur cuff
One sided design
Comes ready-to-hang on a champagne colored ribbon
Care instructions: spot clean only
Dimensions: 17.5""H x 9.5""W x 0.25""D
Material(s): velvet/polyester



SKU: NORTHLIGHT HM14687
UPC: 191296146876",Quantity,,,,,,1,$6.50 ,,,,,1,northlight400,northlight160,https://cdn.shopify.com/s/files/1/0447/2965/products/northlight_hm14687.jpg?v=1612287252,northlight_hm14687.jpg,,,northlight800,northlight_hm14687.jpg
"17.5"" Pink and White Shiny Sequins Hanging Christmas Stocking",NORTHLIGHT_HM14690,"[u'window.ShopifyAnalytics = window.ShopifyAnalytics || {};', u'window.ShopifyAnalytics.meta = window.ShopifyAnalytics.meta || {};', u""window.ShopifyAnalytics.meta.currency = 'USD';"", u'var meta = {""product"":{""id"":1176914690092,""gid"":""gid:\\/\\/shopify\\/Product\\/1176914690092"",""vendor"":""NORTHLIGHT"",|""type"":""Christmas Decorations"",""variants"":[{""id"":11520086605868,""price"":675,""name"":""17.5\\"" Pink and White Shiny Sequins Hanging Christmas Stocking"",""public_title"":null,""sku"":""NORTHLIGHT HM14690""}]},""page"":{""pageType"":""product"",""customerId"":2588862531,""resourceType"":""product"",""resourceId"":1176914690092}};', u'for (var attr in meta) {', u'  window.ShopifyAnalytics.meta[attr] = meta[attr];', u'}']","Current In Stock Quantity: 8
Quantity Due In: 0
Expected Arrival Date:
Carry on the age-old tradition of Christmas by hanging this adorable Christmas stocking! Coming embellished in sequins, hang this around because you never know what Santa might leave in it. Surely makes for the ideal decoration from mantles, stairwells, windows, and the bedpost.
Product Features:
Pink and white beautiful sequins Christmas stocking
Comes ready-to-hang on a loop
Perfect for Christmas and other holidays
Recommended for indoor use only
Care instructions: spot clean only
Dimensions: 17.5""H x 9.5""W x 0.25""D
Material(s): polyester/sequins



SKU: NORTHLIGHT HM14690
UPC: 191296146906",Quantity,,,,,,1,$6.75 ,,,,,1,northlight400,northlight160,https://cdn.shopify.com/s/files/1/0447/2965/products/northlight_hm14690_5b3b404d-4c9d-40d6-9c78-b26cfe902d79.jpg?v=1612289154,northlight_hm14690_5b3b404d-4c9d-40d6-9c78-b26cfe902d79.jpg,,,northlight800,northlight_hm14690_5b3b404d-4c9d-40d6-9c78-b26cfe902d79.jpg
3' Pre-Lit Green Medium Niagara Pine Artificial Christmas Tree - Clear Lights,NORTHLIGHT_J00098,"[u'window.ShopifyAnalytics = window.ShopifyAnalytics || {};', u'window.ShopifyAnalytics.meta = window.ShopifyAnalytics.meta || {};', u""window.ShopifyAnalytics.meta.currency = 'USD';"", u'var meta = {""product"":{""id"":1060700356652,""gid"":""gid:\\/\\/shopify\\/Product\\/1060700356652"",""vendor"":""NORTHLIGHT"",|""type"":""Artificial Christmas Trees"",""variants"":[{""id"":10269527539756,""price"":1700,""name"":""3\' Pre-Lit Green Medium Niagara Pine Artificial Christmas Tree - Clear Lights"",""public_title"":null,""sku"":""NORTHLIGHT J00098""}]},""page"":{""pageType"":""product"",""customerId"":2588862531,""resourceType"":""product"",""resourceId"":1060700356652}};', u'for (var attr in meta) {', u'  window.ShopifyAnalytics.meta[attr] = meta[attr];', u'}']","Current In Stock Quantity: 4
Quantity Due In: 240
Expected Arrival Date: 10/15/2020 12:00:00 AM
This lovely artificial pine features foliage with a mix of dark and light verdant pine needles for an eye-catching, authentic look. The medium-profile is perfect for a living or family room with a small footprint. This tree is durable and beautiful enough to use year after year, even with the ever-changing trends.
Product Features:
Pre-lit with 50 clear lights
Bulb size: mini
130 tips
2"" wide branch tips
38"" green lead cord
Additional Product Features:
Medium profile tree
Light sets on tree are UL certified and approved for both indoor or outdoor use, however, the tree itself is recommended for indoor use only
If one bulb burns out the rest will stay lit
Lights are equipped with a lamp lock feature, which makes them replaceable, interchangeable and keeps them from falling out
2-piece easy assembly (including stand)
Comes with a free green plastic tree stand
Dimensions: 3' high (from the base of the stand to the top of the tree)
Base diameter: 19"" (at the widest point)
Material(s): PVC/wire/glass bulbs/plastic
Note: Branches are compressed for shipment, and need to be fluffed out upon arrival to look like the photo.



SKU: NORTHLIGHT J00098
UPC: 715833000980",Quantity,,,,,,1,$17.00 ,,,,,1,northlight400,northlight160,https://cdn.shopify.com/s/files/1/0447/2965/products/qocnsfzieemh6uf1s9axzg3ip1lrctrm_b09fb682-1659-4789-8ba4-9166f692a243.jpg?v=1612288270,qocnsfzieemh6uf1s9axzg3ip1lrctrm_b09fb682-1659-4789-8ba4-9166f692a243.jpg,,,northlight800,qocnsfzieemh6uf1s9axzg3ip1lrctrm_b09fb682-1659-4789-8ba4-9166f692a243.jpg
"Green and Red Plaid Wired Christmas Craft Ribbon 2.5"" x 10 Yards",NORTHLIGHT_J04049-1,"[u'window.ShopifyAnalytics = window.ShopifyAnalytics || {};', u'window.ShopifyAnalytics.meta = window.ShopifyAnalytics.meta || {};', u""window.ShopifyAnalytics.meta.currency = 'USD';"", u'var meta = {""product"":{""id"":10922219267,""gid"":""gid:\\/\\/shopify\\/Product\\/10922219267"",""vendor"":""NORTHLIGHT"",|""type"":""Christmas Decorations"",""variants"":[{""id"":45252382467,""price"":260,""name"":""Green and Red Plaid Wired Christmas Craft Ribbon 2.5\\"" x 10 Yards"",""public_title"":null,""sku"":""NORTHLIGHT J04049-1""}]},""page"":{""pageType"":""product"",""customerId"":2588862531,""resourceType"":""product"",""resourceId"":10922219267}};', u'for (var attr in meta) {', u'  window.ShopifyAnalytics.meta[attr] = meta[attr];', u'}']","Current In Stock Quantity: 18
Quantity Due In: 0
Expected Arrival Date:
Ribbons are key to a perfectly trimmed Xmas tree or for adding beautiful finishing touches to gifts, making them holiday-ready! Sports multi-hued stripes, this decorative piece allows you to perk up your creations, hassle-free. The pro tip is that draping it around the tree adds a fresh charm.
Product Features:
Green and red plaid Christmas craft ribbon
Sewn wire edged ribbon allows you to bend and shape your creations to decorate with ease
Perfect for Christmas decorating or gift accenting
Ribbon comes on 1 spool
Recommended for indoor decorative use only
Dimensions of each spool: 2.5"" wide x 10 yards in length
Material(s): polyester/wire



SKU: NORTHLIGHT J04049-1
UPC: 191296040495",Quantity,,,,,,1,$2.60 ,,,,,1,northlight400,northlight160,https://cdn.shopify.com/s/files/1/0447/2965/products/mhjhn8n1hzebyrxhj4ycs4mkcfy9wusd_6f5d9c10-5ea0-42f4-b1ea-742853fd8eba.jpg?v=1600783568,mhjhn8n1hzebyrxhj4ycs4mkcfy9wusd_6f5d9c10-5ea0-42f4-b1ea-742853fd8eba.jpg,,,northlight800,mhjhn8n1hzebyrxhj4ycs4mkcfy9wusd_6f5d9c10-5ea0-42f4-b1ea-742853fd8eba.jpg
