"Stripe Ceramic Vase (3.9"" x 3.9"" x 9.9"") - UC10502AV",  U C 1 0 5 0 2 A V,,Product Sku: UC10502AV,,,,,,,1,$11.00 ,,,,,1,UC400,UC160,https://cdn.shopify.com/s/files/1/0070/1018/9375/products/UC10502AV_1024x1024@2x.jpg?v=1596130396,UC10502AV_1024x1024@2x.jpg?v=1596130396,,,UC800,UC10502AV_1024x1024@2x.jpg?v=1596130396
"Wood Sign - Beach Arrow (4.5"" x 18"") - SJ2006","  B e a c h   A r r o w   ( 4 . 5 ""   x   1 8 "" )  ",,"Product Sku: SJ2006
Product Dimensions: 4.5 inch by 18 inch",,,,,,,1,$16.95 ,,,,,1,UC400,UC160,https://cdn.shopify.com/s/files/1/0070/1018/9375/products/SJ2006_1024x1024@2x.jpg?v=1557340861,SJ2006_1024x1024@2x.jpg?v=1557340861,,,UC800,SJ2006_1024x1024@2x.jpg?v=1557340861
"Wood Sign - Seaside (4"" x 28"") - SJ2009","  S e a s i d e   ( 4 ""   x   2 8 "" )  ",,"Product Sku: SJ2009
Product Dimensions: 4 inch by 28 inch",,,,,,,1,$16.95 ,,,,,1,UC400,UC160,https://cdn.shopify.com/s/files/1/0070/1018/9375/products/SJ2009_1024x1024@2x.jpg?v=1557340858,SJ2009_1024x1024@2x.jpg?v=1557340858,,,UC800,SJ2009_1024x1024@2x.jpg?v=1557340858
"Wood Sign - Lobstahs (4"" x 20"") - SJ2007","  L o b s t a h s   ( 4 ""   x   2 0 "" )  ",,"Product Sku: SJ2007
Product Dimensions: 4 inch by 20 inch",,,,,,,1,$19.95 ,,,,,1,UC400,UC160,https://cdn.shopify.com/s/files/1/0070/1018/9375/products/SJ2007_1024x1024@2x.jpg?v=1557340859,SJ2007_1024x1024@2x.jpg?v=1557340859,,,UC800,SJ2007_1024x1024@2x.jpg?v=1557340859
"Wood Sign - Steamers & Beer (4"" x 28"") - SJ2005","  S t e a m e r s   &   B e e r   ( 4 ""   x   2 8 "" )  ",,"Product Sku: SJ2005
Product Dimensions: 4 inch by 28 inch",,,,,,,1,$19.95 ,,,,,1,UC400,UC160,https://cdn.shopify.com/s/files/1/0070/1018/9375/products/SJ2005_1024x1024@2x.jpg?v=1557340858,SJ2005_1024x1024@2x.jpg?v=1557340858,,,UC800,SJ2005_1024x1024@2x.jpg?v=1557340858
"Wood Sign - Oyster Bar (4"" x 28"") - SJ2008","  O y s t e r   B a r   ( 4 ""   x   2 8 "" )  ",,"Product Sku: SJ2008
Product Dimensions: 4 inch by 28 inch",,,,,,,1,$19.95 ,,,,,1,UC400,UC160,https://cdn.shopify.com/s/files/1/0070/1018/9375/products/SJ2008_1024x1024@2x.jpg?v=1557340859,SJ2008_1024x1024@2x.jpg?v=1557340859,,,UC800,SJ2008_1024x1024@2x.jpg?v=1557340859
"Wood Sign - Harbor Life (4"" x 30"") - SJ2003","  H a r b o r   L i f e   ( 4 ""   x   3 0 "" )  ",,"Product Sku: SJ2003
Product Dimensions: 4 inch by 30 inch",,,,,,,1,$19.95 ,,,,,1,UC400,UC160,https://cdn.shopify.com/s/files/1/0070/1018/9375/products/SJ2003_1024x1024@2x.jpg?v=1557340860,SJ2003_1024x1024@2x.jpg?v=1557340860,,,UC800,SJ2003_1024x1024@2x.jpg?v=1557340860
"Wood Sign - Fresh Oysters (4.5"" x 28"") - SJ2001","  F r e s h   O y s t e r s   ( 4 . 5 ""   x   2 8 "" )  ",,"Product Sku: SJ2001
Product Dimensions: 4.5 inch by 28 inch",,,,,,,1,$16.95 ,,,,,1,UC400,UC160,https://cdn.shopify.com/s/files/1/0070/1018/9375/products/SJ2001_1024x1024@2x.jpg?v=1557340860,SJ2001_1024x1024@2x.jpg?v=1557340860,,,UC800,SJ2001_1024x1024@2x.jpg?v=1557340860
"Wood Sign - Beach House (4"" x 30"") - SJ2002","  B e a c h   H o u s e   ( 4 ""   x   3 0 "" )  ",,"Product Sku: SJ2002
Product Dimensions: 4 inch by 30 inch",,,,,,,1,$19.95 ,,,,,1,UC400,UC160,https://cdn.shopify.com/s/files/1/0070/1018/9375/products/SJ2002_1024x1024@2x.jpg?v=1557340861,SJ2002_1024x1024@2x.jpg?v=1557340861,,,UC800,SJ2002_1024x1024@2x.jpg?v=1557340861
"Wood Paddle with Rope (5' 5"") - White Beach - OK 595 44",  W h i t e   B e a c h  ,,"Product SKU: OK 595 44
Product Dimensions: 65 inch long by 6.125 inch wide by 2.25 inch deep",,,,,,,1,$76.95 ,,,,,1,UC400,UC160,https://cdn.shopify.com/s/files/1/0070/1018/9375/products/OK59544_1024x1024@2x.jpg?v=1637259534,OK59544_1024x1024@2x.jpg?v=1637259534,,,UC800,OK59544_1024x1024@2x.jpg?v=1637259534
